item_id,sku_id,category,brand,subcategory,unit,lead_time_days,min_order_qty,reorder_point,safety_stock,weight_kg,volume_cbm,supplier_id,material_ids,abc_class,demand_volatility,price,cost
SKUI0129,SKU0129,spares,Kite,premium,pcs,7.54823966989703,3,1,1,19.032728122333932,2.4444678235684485,SUP0459,"MAT0304,MAT0142,MAT0496,MAT0387,MAT0206,MAT0388",B,low,43.92,26.38
SKUI0130,SKU0130,finished,Kite,premium,meter,18.56113388646305,17,4,4,13.46898152847686,2.0935824781363443,SUP0065,"MAT0534,MAT1190,MAT0321,MAT1150",C,medium,19.41,9.41
SKUI0131,SKU0131,finished,Kite,economy,pcs,12.707795424601624,13,3,3,22.039651878363333,1.8353744711232343,SUP0193,"MAT0817,MAT0138,MAT1178,MAT0434,MAT0572,MAT0194,MAT0351",B,medium,8.74,5.41
SKUI0132,SKU0132,spares,Vertex,premium,kg,25.97015177627781,5,2,1,5.263798000863988,0.8136156828696136,SUP0147,"MAT0395,MAT0101,MAT0611",B,high,16.55,8.66
SKUI0133,SKU0133,kit,Astra,premium,kg,21.229668855178268,16,3,3,7.093068297648268,0.48154976312010617,SUP0089,"MAT0495,MAT0559,MAT0707",A,low,10.61,5.25
SKUI0134,SKU0134,consumable,Kite,premium,box,27.824217592619725,4,1,1,7.0066043460964895,1.5875167613343961,SUP0696,"MAT0543,MAT0193,MAT1191,MAT0449",C,high,51.41,30.54
SKUI0135,SKU0135,kit,Vertex,retail,meter,20.581235365824696,10,2,2,7.4538753178811294,0.8567479057744166,SUP0538,"MAT0517,MAT0367,MAT0303,MAT1042",C,low,7.38,4.63
SKUI0136,SKU0136,finished,Vertex,retail,meter,4.1869295582610935,10,3,3,13.614130194313073,1.3915076684066157,SUP0167,"MAT0402,MAT0330,MAT0973,MAT0566",C,high,10.49,7.22
SKUI0137,SKU0137,spares,Vertex,standard,pcs,18.349435449309464,5,1,1,7.768092155723486,2.413951091560442,SUP0506,"MAT0497,MAT0234,MAT0679,MAT0587",A,low,8.88,4.75
SKUI0138,SKU0138,spares,Cobalt,industrial,kg,28.838100342171376,12,2,2,18.497695442771597,2.4264308015498406,SUP0759,"MAT0738,MAT0218,MAT0987,MAT0301,MAT0138,MAT0863",B,low,9.54,5.94
SKUI0139,SKU0139,kit,Zenith,premium,kg,17.44181963758031,3,1,1,5.065025079183086,1.57335614969229,SUP0074,"MAT0730,MAT1044,MAT0973",B,low,9.29,5.8
SKUI0140,SKU0140,kit,Astra,economy,pcs,16.9265596587884,8,3,2,13.351618947883702,1.1264250732419783,SUP0601,"MAT0937,MAT0479,MAT0642,MAT0535,MAT0167",B,high,16.87,8.43
SKUI0141,SKU0141,spares,Astra,economy,meter,12.758673707235666,8,3,2,15.496575265072785,2.791208293153543,SUP0424,"MAT0684,MAT0056,MAT0405,MAT0871",C,high,36.17,16.49
SKUI0142,SKU0142,spares,Zenith,economy,kg,16.779678203816378,4,1,1,18.57319697286706,1.5842601449179468,SUP0058,"MAT0951,MAT0859,MAT0891,MAT0890,MAT0532",C,high,16.93,10.7
SKUI0143,SKU0143,consumable,Kite,economy,kg,26.685035859247204,13,4,4,13.745420434935964,2.3442000356469195,SUP0189,"MAT1117,MAT0236,MAT0153,MAT0060,MAT0087",A,high,35.44,21.67
SKUI0144,SKU0144,kit,Cobalt,industrial,meter,30.81635561890979,19,5,5,7.096673006385582,1.0325554036237854,SUP0128,"MAT0639,MAT0916,MAT0057,MAT0511",A,medium,45.55,33.44
SKUI0145,SKU0145,assembly,Cobalt,industrial,kg,21.492731102237954,8,3,2,16.210933342437066,3.333129497744889,SUP0136,"MAT0546,MAT0041,MAT0542,MAT0864,MAT0093,MAT0712,MAT0790",A,high,63.77,40.14
SKUI0146,SKU0146,consumable,Astra,retail,pcs,22.615673451097603,9,3,3,20.614186659209803,1.914073696176841,SUP0207,"MAT0718,MAT0451,MAT0967,MAT0369,MAT0944,MAT0997",C,high,13.77,7.02
SKUI0147,SKU0147,finished,Zenith,retail,meter,18.318517423192354,7,2,2,11.893698357224554,2.1082253159053597,SUP0207,"MAT0398,MAT0718,MAT0020,MAT0587,MAT1134",C,high,44.85,30.19
SKUI0148,SKU0148,consumable,Astra,premium,meter,18.13243215105883,8,2,2,14.812111466368838,1.3843053534574568,SUP0061,"MAT0724,MAT0683,MAT0599,MAT0369",B,medium,20.47,9.35
SKUI0149,SKU0149,spares,Cobalt,retail,kg,18.028945352916352,6,2,1,7.174747555226616,0.6914847224370629,SUP0119,"MAT0750,MAT0512,MAT0489,MAT0026",A,medium,19.09,12.62
SKUI0150,SKU0150,spares,Astra,industrial,box,22.049278974833765,8,2,2,15.398844372979298,2.6236078542687493,SUP0201,"MAT0871,MAT0795,MAT0313,MAT0478,MAT0172,MAT0461",B,medium,37.59,26.08
SKUI0151,SKU0151,spares,Kite,premium,pcs,28.522827693410683,7,1,1,20.46573061025769,2.7054799646947,SUP0238,"MAT0614,MAT0659,MAT0169,MAT1126,MAT1026,MAT1183,MAT0941",B,low,17.88,8.96
SKUI0152,SKU0152,kit,Zenith,premium,box,16.206940844000115,27,7,7,10.59103438286238,1.229858320897477,SUP0082,"MAT1029,MAT1144,MAT0595,MAT0822,MAT0261",C,medium,18.6,9.9
SKUI0153,SKU0153,assembly,Cobalt,industrial,pcs,20.017584645358806,7,1,1,15.641570666755673,1.9476164915241023,SUP0036,"MAT0155,MAT1147,MAT0620,MAT0345",C,low,8.09,3.87
SKUI0154,SKU0154,kit,Nova,industrial,pcs,22.933710633486214,4,1,1,20.75978532989449,2.02654395168044,SUP0292,"MAT0088,MAT0651,MAT0206,MAT0628,MAT0625,MAT0503,MAT0807",A,high,37.32,19.0
SKUI0155,SKU0155,assembly,Nova,economy,pcs,30.414354158369818,2,1,1,16.904697156298766,3.339294279156862,SUP0404,"MAT0156,MAT0033,MAT0776,MAT0736,MAT1095,MAT1150",B,high,17.24,9.06
SKUI0156,SKU0156,finished,Zenith,industrial,box,21.304834949738265,17,6,5,13.312132368657688,1.049209936154862,SUP0113,"MAT0921,MAT0853,MAT0150,MAT0117,MAT1185",A,high,32.55,17.38
SKUI0157,SKU0157,kit,Vertex,industrial,kg,5.552112365455065,24,8,7,18.708162099939397,2.276055624230934,SUP0299,"MAT0221,MAT0405,MAT0650,MAT1027,MAT0372,MAT0966,MAT1183",B,high,21.09,12.38
SKUI0158,SKU0158,assembly,Cobalt,industrial,box,26.286491489697113,3,1,1,7.0732893655248175,0.25972046671704146,SUP0193,"MAT0511,MAT0662,MAT0225",A,medium,32.83,24.08
SKUI0159,SKU0159,consumable,Vertex,premium,meter,19.0832140124117,13,3,3,4.66581962027036,1.3085001424561657,SUP0561,"MAT0305,MAT0611,MAT1101",B,medium,56.49,26.66
SKUI0160,SKU0160,kit,Orion,premium,meter,17.526817246776478,12,3,3,14.006058412237238,1.170100904542303,SUP0002,"MAT1152,MAT1006,MAT1114,MAT0248,MAT0448,MAT1165,MAT0500",B,medium,18.54,10.24
SKUI0161,SKU0161,spares,Astra,economy,meter,14.760354534187162,8,1,2,19.155305899133463,0.7471738626887439,SUP0208,"MAT0168,MAT1078,MAT0785,MAT0978,MAT0993",B,low,23.09,11.91
SKUI0162,SKU0162,spares,Nova,retail,kg,18.535051833529216,4,1,1,16.576034319602236,1.940528088908112,SUP0158,"MAT0980,MAT1076,MAT0198,MAT0915,MAT0236",C,medium,16.76,11.33
SKUI0163,SKU0163,consumable,Nova,standard,kg,15.099364407790292,12,4,3,7.216044415281717,0.5268112388151467,SUP0099,"MAT1051,MAT0574,MAT1157",B,high,58.44,42.69
SKUI0164,SKU0164,spares,Zenith,premium,meter,15.548906075188986,22,7,6,23.501224922691776,1.8255222038187982,SUP0058,"MAT0302,MAT0624,MAT0659,MAT0229,MAT0532,MAT1115,MAT0704",C,high,61.98,35.95
SKUI0165,SKU0165,finished,Astra,retail,pcs,16.77779273469288,23,6,6,18.448322536427614,0.7136942475850591,SUP0007,"MAT0195,MAT0411,MAT1123,MAT0849",C,medium,11.02,7.94
SKUI0166,SKU0166,consumable,Nova,retail,kg,22.06724720041969,12,2,2,19.585529112512116,1.144620276047721,SUP0546,"MAT1189,MAT0278,MAT0585,MAT0818,MAT0909",A,low,6.16,4.36
SKUI0167,SKU0167,assembly,Vertex,standard,meter,14.899053315278595,16,4,4,12.904609480399792,2.0823985251692694,SUP0020,"MAT0695,MAT0679,MAT0476,MAT0890,MAT0574",A,medium,12.46,6.94
SKUI0168,SKU0168,consumable,Zenith,standard,meter,16.888539615621188,2,1,1,16.37417959151498,2.442591940822429,SUP0049,"MAT0613,MAT0621,MAT0100,MAT0332,MAT0748,MAT0342",A,high,70.88,34.07
SKUI0169,SKU0169,kit,Nova,standard,box,23.504117491572757,13,3,3,11.907633168746793,1.6894787814767998,SUP0159,"MAT0438,MAT0386,MAT0535,MAT0173,MAT0605,MAT0672",C,medium,18.9,14.0
SKUI0170,SKU0170,kit,Cobalt,premium,pcs,13.994308957959888,13,4,4,14.248290381829863,1.3409531177972664,SUP0190,"MAT0161,MAT0757,MAT1093,MAT0183,MAT0676",B,high,14.68,10.17
SKUI0171,SKU0171,finished,Nova,standard,meter,16.424460765233626,7,2,2,19.839028266681677,1.5727055510016952,SUP0380,"MAT0773,MAT0982,MAT0401,MAT0393,MAT0683,MAT0229",B,high,78.55,52.29
SKUI0172,SKU0172,spares,Vertex,standard,meter,18.988529219198377,9,2,2,8.874296847366612,2.217808390171467,SUP0116,"MAT1053,MAT0603,MAT0641,MAT0991,MAT1093",B,medium,16.9,9.85
SKUI0173,SKU0173,kit,Vertex,industrial,kg,19.766826484225174,6,2,2,6.387478211907093,1.323588838085763,SUP0038,"MAT1184,MAT0874,MAT1062",B,high,21.95,11.27
SKUI0174,SKU0174,assembly,Astra,standard,meter,25.204830944274217,2,1,1,7.382626453042256,0.6002847559081356,SUP0583,"MAT0618,MAT1096,MAT0481",B,high,22.92,12.63
SKUI0175,SKU0175,kit,Nova,economy,kg,16.810206596495618,13,2,3,22.82843912939707,2.794037552469389,SUP0424,"MAT1008,MAT1091,MAT0668,MAT0165,MAT0539,MAT0224,MAT0413",A,low,42.52,25.0
SKUI0176,SKU0176,finished,Kite,economy,kg,9.51688435486461,33,11,9,13.323166481010311,2.2284466348112617,SUP0116,"MAT1053,MAT0845,MAT0640,MAT0871,MAT0738,MAT0928",C,high,12.46,7.95
SKUI0177,SKU0177,consumable,Zenith,economy,pcs,17.719403223609703,4,1,1,16.295335415858958,3.5018882308814234,SUP0454,"MAT0196,MAT0885,MAT0440,MAT0683,MAT1054,MAT1116",A,medium,64.42,31.17
SKUI0178,SKU0178,spares,Kite,retail,kg,30.315320004052865,9,3,3,6.641608165788914,1.1514944669837823,SUP0105,"MAT0589,MAT0753,MAT0069",B,high,39.97,26.57
SKUI0179,SKU0179,consumable,Zenith,premium,meter,15.999975041511428,3,1,1,9.494262763854424,1.6088958648682297,SUP0089,"MAT0495,MAT0041,MAT0242,MAT0911,MAT1054",C,high,49.77,33.26
SKUI0180,SKU0180,finished,Orion,industrial,meter,17.76509373523911,10,3,2,12.735616153245914,1.0842021902611347,SUP0088,"MAT0711,MAT0962,MAT0975,MAT0611,MAT0135",C,medium,25.27,18.87
SKUI0181,SKU0181,assembly,Kite,industrial,pcs,23.046195433843522,5,1,1,14.963661959721431,2.037610282166118,SUP0189,"MAT0327,MAT0518,MAT0709,MAT0699,MAT0045",B,medium,26.13,17.86
SKUI0182,SKU0182,finished,Vertex,economy,pcs,19.79855664445272,8,3,2,9.599826145964272,0.5521111967836209,SUP0441,"MAT1171,MAT0856,MAT0224,MAT0025",B,high,43.58,32.55
SKUI0183,SKU0183,kit,Vertex,economy,meter,19.227041247487463,17,3,3,12.69441678165421,0.6308847537507515,SUP0330,"MAT1161,MAT0885,MAT0704,MAT1040,MAT1085",C,low,10.89,5.11
SKUI0184,SKU0184,finished,Cobalt,standard,pcs,22.78662209526977,10,3,2,14.164805391319032,1.6036146164288976,SUP0125,"MAT0923,MAT1106,MAT0661,MAT0305,MAT0336,MAT0142",B,medium,13.15,9.58
SKUI0185,SKU0185,consumable,Nova,premium,kg,24.384824505541566,8,3,2,25.966481657686362,2.4428106109475682,SUP0102,"MAT0283,MAT1190,MAT1139,MAT0863,MAT0383,MAT0262,MAT0450",C,high,31.5,21.71
SKUI0186,SKU0186,kit,Nova,retail,meter,10.764996385654104,4,1,1,20.303824956836465,2.4962367720755405,SUP0069,"MAT0252,MAT1026,MAT0700,MAT0555,MAT0144,MAT0328",C,medium,14.66,9.09
SKUI0187,SKU0187,spares,Nova,economy,kg,18.93075125390963,14,2,3,22.498214804076337,1.924813550121906,SUP0031,"MAT0921,MAT0006,MAT0747,MAT0434,MAT0675,MAT0495",A,low,42.45,23.6
SKUI0188,SKU0188,spares,Nova,premium,box,18.90070363286282,4,1,1,19.30723071602997,1.5903437397624924,SUP0002,"MAT0720,MAT1058,MAT1152,MAT0395,MAT0599",B,low,30.78,15.19
SKUI0189,SKU0189,kit,Orion,retail,meter,21.23486104412993,22,4,5,9.97994706944723,1.6529083867187373,SUP0808,"MAT0672,MAT0641,MAT0715,MAT0133",C,low,14.97,7.04
SKUI0190,SKU0190,consumable,Zenith,economy,pcs,20.31604086742283,9,2,2,16.63675640326565,1.453192395657952,SUP0184,"MAT0492,MAT0614,MAT0745,MAT0205,MAT0157",B,medium,39.61,22.1
SKUI0191,SKU0191,kit,Vertex,retail,box,13.371455762076717,4,1,1,20.091293801408725,1.203225112161179,SUP0061,"MAT1085,MAT0049,MAT0739,MAT0562,MAT0647",B,medium,28.64,16.41
SKUI0192,SKU0192,assembly,Astra,retail,kg,21.813246787588582,3,1,1,12.875878199281676,2.2396027496479998,SUP0050,"MAT0194,MAT0540,MAT0482,MAT0507,MAT1197,MAT0999,MAT0253",B,low,19.21,13.01
SKUI0193,SKU0193,consumable,Zenith,standard,pcs,18.680008486474236,7,1,1,7.100826630883698,1.16240087368225,SUP0346,"MAT0714,MAT0678,MAT0741",C,low,6.79,3.58
SKUI0194,SKU0194,assembly,Astra,standard,box,9.287526295612544,7,2,2,11.368174420052949,1.263797452486951,SUP0185,"MAT0188,MAT1163,MAT1149,MAT0384",B,high,32.69,17.45
SKUI0195,SKU0195,finished,Kite,standard,pcs,20.449076160645536,12,2,2,20.702533727901994,2.0369401037789685,SUP0190,"MAT0183,MAT1005,MAT0643,MAT0064,MAT0223,MAT0189,MAT0071",B,low,18.51,9.35
SKUI0196,SKU0196,assembly,Astra,premium,meter,12.502744398736578,4,1,1,7.932070262701302,1.109016319808126,SUP0200,"MAT0665,MAT0697,MAT1039",B,low,17.6,12.94
SKUI0197,SKU0197,assembly,Zenith,retail,box,15.312500548762303,15,4,4,26.2940776335449,2.2445530447936206,SUP0053,"MAT0299,MAT0434,MAT0732,MAT0380,MAT0573",B,medium,24.82,12.28
SKUI0198,SKU0198,spares,Vertex,retail,kg,14.447130943908281,1,1,1,12.350404504938114,1.770925737321705,SUP0255,"MAT0398,MAT0944,MAT0912",B,medium,23.85,14.49
SKUI0199,SKU0199,assembly,Kite,retail,meter,21.88323419957844,9,3,3,6.391494274056522,1.4623512892947061,SUP0490,"MAT0779,MAT0976,MAT0258,MAT1139",A,high,144.53,80.6
SKUI0200,SKU0200,spares,Zenith,standard,meter,14.704414164915098,5,2,1,28.988706249045997,2.1972398728356257,SUP0038,"MAT0446,MAT0715,MAT0468,MAT0060,MAT0369,MAT0907,MAT1106",A,high,40.81,25.32
SKUI0201,SKU0201,spares,Kite,industrial,pcs,19.843217283666103,9,2,2,10.098111675484846,1.463176420039838,SUP0208,"MAT0571,MAT0130,MAT0621,MAT0792",B,medium,33.7,15.26
SKUI0202,SKU0202,spares,Nova,premium,kg,11.495314113784593,20,5,5,10.556575914689134,1.0030876208897315,SUP0161,"MAT0762,MAT0650,MAT1076",B,medium,21.22,15.03
SKUI0203,SKU0203,consumable,Astra,standard,pcs,20.879565573648424,16,3,3,17.863803197809276,2.27358360511989,SUP0015,"MAT0336,MAT0041,MAT1012,MAT0950,MAT0141,MAT0033,MAT0659",C,low,12.79,7.3
SKUI0204,SKU0204,assembly,Astra,retail,kg,19.2155744863154,11,2,2,15.319503052324304,2.079426580391197,SUP0060,"MAT0653,MAT0115,MAT0526,MAT1029,MAT0904",C,low,5.92,3.13
SKUI0205,SKU0205,kit,Cobalt,economy,meter,22.793291856349033,22,7,6,10.542351192455781,1.4989119570434744,SUP0538,"MAT0778,MAT1042,MAT1113,MAT0198",B,high,19.15,10.41
SKUI0206,SKU0206,spares,Vertex,standard,box,19.18820761344215,23,6,6,10.57544719707506,0.8718605137257599,SUP0062,"MAT0671,MAT0412,MAT0418,MAT1110",B,medium,15.29,11.32
SKUI0207,SKU0207,spares,Cobalt,economy,kg,16.08486798579829,26,9,7,18.425116729600987,2.0470687586752767,SUP0392,"MAT0552,MAT0255,MAT0693,MAT0054,MAT1111,MAT0382",B,high,11.3,6.33
SKUI0208,SKU0208,consumable,Nova,industrial,pcs,19.131948110733497,5,2,1,9.116592550180838,1.428940382627097,SUP0336,"MAT1061,MAT0550,MAT0595,MAT0807",A,high,40.96,24.21
SKUI0209,SKU0209,spares,Cobalt,economy,pcs,11.60568060176617,15,4,4,16.403517475166744,3.411918168413168,SUP0321,"MAT0924,MAT0799,MAT0421,MAT0647,MAT0149,MAT0345,MAT0199",A,medium,15.88,11.26
SKUI0210,SKU0210,finished,Kite,industrial,pcs,20.02185642716972,15,5,4,20.19359553530089,1.7274572967332704,SUP0055,"MAT1198,MAT0523,MAT0053,MAT0072,MAT0797",C,high,10.31,7.72
SKUI0211,SKU0211,assembly,Zenith,economy,kg,25.68989969542621,9,2,2,15.249338866923729,3.450603990944641,SUP0105,"MAT0385,MAT0575,MAT0753,MAT0672,MAT1200,MAT1047,MAT1013",A,medium,115.15,85.43
SKUI0212,SKU0212,assembly,Vertex,premium,kg,20.063280661238405,18,6,5,17.105160608810827,2.6502771292324967,SUP0032,"MAT0599,MAT1169,MAT0784,MAT0210,MAT0168,MAT0651,MAT0934",A,high,80.3,39.38
SKUI0213,SKU0213,assembly,Cobalt,industrial,kg,25.16896507550569,9,2,2,9.835832554794914,2.242931411172218,SUP0305,"MAT0445,MAT0875,MAT0458,MAT0648",B,medium,80.41,49.64
SKUI0214,SKU0214,spares,Nova,standard,meter,23.489659836326567,3,1,1,12.211229340353396,2.0807171201647834,SUP0084,"MAT0105,MAT0550,MAT1126,MAT0579,MAT0423,MAT1198",B,high,27.12,17.08
SKUI0215,SKU0215,kit,Cobalt,economy,pcs,20.745978200850338,21,7,6,16.85246874751083,2.4517243509907347,SUP0025,"MAT0225,MAT0010,MAT0055,MAT0486,MAT0128,MAT0852,MAT0167",A,high,31.51,21.58
SKUI0216,SKU0216,consumable,Vertex,industrial,pcs,22.354408249835007,5,1,1,5.447905018951271,1.403199346267657,SUP0184,"MAT0162,MAT0492,MAT1151",B,medium,27.7,16.49
SKUI0217,SKU0217,assembly,Zenith,standard,pcs,26.69332438219834,2,1,1,16.901519604696453,2.1779889850944474,SUP0050,"MAT1127,MAT0267,MAT0505,MAT0854,MAT0592,MAT0627,MAT0920",C,medium,20.34,12.03
SKUI0218,SKU0218,assembly,Nova,premium,kg,15.695712572150818,84,21,21,10.675812975913336,0.7857899495600463,SUP0103,"MAT0097,MAT0850,MAT0420",B,medium,17.25,9.62
SKUI0219,SKU0219,spares,Kite,premium,box,8.166138820925259,4,1,1,24.607281191855332,1.5411345758455748,SUP0484,"MAT0077,MAT0558,MAT0073,MAT0704,MAT0670,MAT0310,MAT1109",B,high,17.56,11.75
SKUI0220,SKU0220,finished,Astra,industrial,box,19.252688884284872,14,4,3,10.476706813468416,2.2634911494431367,SUP0334,"MAT0186,MAT1101,MAT0786,MAT0418",C,medium,23.51,15.19
SKUI0221,SKU0221,kit,Kite,standard,kg,17.857782333980502,4,1,1,15.125374738823863,1.5229013307430967,SUP0094,"MAT0750,MAT0540,MAT0482,MAT0809,MAT0331,MAT0460,MAT1123",C,low,3.81,2.84
SKUI0222,SKU0222,finished,Orion,retail,kg,18.809469824160008,6,2,1,26.924034977563096,4.647833311242261,SUP0163,"MAT0681,MAT0905,MAT0796,MAT1146,MAT0807,MAT0380,MAT1042",B,medium,31.57,19.76
SKUI0223,SKU0223,spares,Astra,economy,kg,23.373782349915693,5,1,1,8.582594270956136,0.6698649426307779,SUP0538,"MAT0627,MAT0948,MAT0088",C,low,8.77,6.36
SKUI0224,SKU0224,assembly,Orion,standard,meter,21.20851335260685,4,1,1,18.20807841175086,1.0465761370320878,SUP0538,"MAT0577,MAT0772,MAT1194,MAT1006,MAT0567,MAT1137,MAT1042",A,high,64.44,47.7
SKUI0225,SKU0225,consumable,Kite,retail,meter,15.326211127698967,16,4,4,15.926363471161215,1.1740525520446217,SUP0079,"MAT1007,MAT1031,MAT1194,MAT0129",C,medium,32.11,14.81
SKUI0226,SKU0226,kit,Vertex,premium,box,15.778630959828982,44,15,13,18.2557171288152,1.244273302660976,SUP0076,"MAT0578,MAT0465,MAT0477,MAT0938,MAT0877,MAT0840,MAT0346",A,high,56.4,26.02
SKUI0227,SKU0227,finished,Cobalt,standard,pcs,21.38632668044849,9,2,2,14.830720890077547,3.2410080489211652,SUP0062,"MAT0865,MAT0124,MAT0027,MAT0623,MAT0146,MAT1198,MAT0005",A,medium,13.64,10.16
SKUI0228,SKU0228,finished,Zenith,industrial,kg,15.126458504079029,2,1,1,7.723738196747361,1.355220617117159,SUP0059,"MAT0463,MAT0977,MAT0665,MAT0823,MAT0147",B,high,10.84,6.83
SKUI0229,SKU0229,kit,Vertex,economy,kg,22.13152749544577,4,1,1,17.40219292031637,2.4772270411982205,SUP0055,"MAT0147,MAT0586,MAT0443,MAT0026,MAT0334",C,high,7.62,4.08
SKUI0230,SKU0230,assembly,Zenith,economy,box,21.079174518248486,5,1,1,10.224838675768476,1.1890560514657076,SUP0045,"MAT0741,MAT0853,MAT1036,MAT0652,MAT0437",B,low,10.36,6.03
SKUI0231,SKU0231,finished,Orion,premium,meter,23.906108391412715,9,2,2,10.13983604676185,1.4420631606351697,SUP0180,"MAT1066,MAT0048,MAT0271,MAT0054",A,medium,11.04,6.44
SKUI0232,SKU0232,kit,Astra,economy,kg,20.269714577460046,6,1,1,15.301669761278044,2.245082101894629,SUP0093,"MAT0029,MAT0933,MAT0154,MAT0395,MAT0455,MAT0071,MAT0936",A,low,18.49,8.9
SKUI0233,SKU0233,kit,Orion,industrial,pcs,13.077709134501044,39,10,10,18.833403296159876,3.8729463610673807,SUP0206,"MAT0060,MAT1158,MAT0924,MAT0996,MAT0869,MAT0201",B,medium,11.82,8.55
SKUI0234,SKU0234,assembly,Orion,economy,kg,17.331852808585857,8,3,2,22.1586155007538,2.2473054217278663,SUP0106,"MAT0616,MAT0272,MAT0082,MAT0056,MAT1025,MAT0445,MAT0660",C,high,14.35,7.84
SKUI0235,SKU0235,consumable,Orion,premium,box,22.279436332167233,15,4,4,4.303055629628448,0.9999651025019034,SUP0244,"MAT0184,MAT0824,MAT0377",B,medium,20.94,12.87
SKUI0236,SKU0236,assembly,Astra,retail,pcs,23.739695608970116,8,1,2,18.64999127871314,2.2780858887939064,SUP0058,"MAT0855,MAT0532,MAT0302,MAT0821,MAT0621,MAT0138",B,low,18.08,12.85
SKUI0237,SKU0237,assembly,Orion,economy,kg,21.99326850728395,8,3,2,14.780423176075209,2.209552641930366,SUP0061,"MAT0870,MAT0403,MAT0108,MAT1088,MAT0760,MAT0280,MAT0562",A,high,22.44,16.09
SKUI0238,SKU0238,finished,Nova,industrial,pcs,14.594755916197112,7,2,2,26.170662495928607,2.7412199886340387,SUP0146,"MAT0703,MAT0734,MAT0354,MAT0987,MAT0933,MAT0061,MAT0417",C,medium,11.73,5.94
SKUI0239,SKU0239,consumable,Astra,premium,kg,13.90708403370838,8,3,2,19.184341297675335,2.0366250326853685,SUP0055,"MAT0582,MAT0318,MAT0521,MAT0619,MAT0935,MAT0522,MAT0812",A,high,47.35,23.71
SKUI0240,SKU0240,finished,Zenith,economy,kg,21.18618506988313,6,1,1,8.79994308413022,1.7608131493523256,SUP0280,"MAT0655,MAT1095,MAT1050",A,low,17.35,8.53
SKUI0241,SKU0241,consumable,Kite,economy,kg,11.407406875757493,9,2,2,13.33202320002609,0.8136085434339113,SUP0139,"MAT0825,MAT0735,MAT0219,MAT0448,MAT0434",B,low,12.63,6.57
SKUI0242,SKU0242,finished,Zenith,premium,meter,14.89170697030799,6,1,1,15.130379716387285,0.9694612440003745,SUP0094,"MAT0680,MAT0942,MAT0741,MAT0252",B,low,21.72,11.86
SKUI0243,SKU0243,consumable,Vertex,retail,pcs,13.232595163059882,44,15,13,15.121040187430351,2.294225742315891,SUP0084,"MAT0579,MAT0744,MAT0870,MAT0280,MAT1189,MAT0192,MAT0850",C,high,11.49,7.68
SKUI0244,SKU0244,kit,Astra,standard,kg,22.51929303094262,11,3,3,23.336187453177285,2.4994624573272732,SUP0076,"MAT0924,MAT0346,MAT0351,MAT0981,MAT0226,MAT0968,MAT0950",C,medium,26.46,13.11
SKUI0245,SKU0245,consumable,Kite,economy,kg,16.654943498542504,13,4,4,16.153940666291565,1.8475606856760984,SUP0050,"MAT0115,MAT0373,MAT0010,MAT0259,MAT0221,MAT0292,MAT1200",B,high,122.86,63.29
SKUI0246,SKU0246,finished,Orion,industrial,pcs,24.533696112991596,8,1,2,12.430295070155523,1.4303467160270318,SUP0081,"MAT1103,MAT1159,MAT0379,MAT1022,MAT0248",B,low,16.71,9.41
SKUI0247,SKU0247,kit,Astra,standard,meter,9.667435947622337,3,1,1,12.553805263436427,1.3151796046049116,SUP0164,"MAT0112,MAT0164,MAT0046,MAT0825,MAT1028",C,high,15.37,7.02
SKUI0248,SKU0248,assembly,Zenith,standard,kg,13.44977628666222,3,1,1,12.158112144317165,2.4480219793393476,SUP0349,"MAT0791,MAT0879,MAT0964,MAT0918,MAT0334",A,medium,10.97,5.77
SKUI0249,SKU0249,consumable,Astra,premium,kg,9.887654090327098,7,1,1,13.618525241695291,0.720021479267963,SUP0262,"MAT0717,MAT0883,MAT0934",B,low,10.06,5.93
SKUI0250,SKU0250,assembly,Astra,standard,box,19.778199490176217,7,2,2,7.829538380419942,0.6848448475328803,SUP0058,"MAT1164,MAT0373,MAT0549,MAT1051",A,medium,35.55,21.93
SKUI0251,SKU0251,consumable,Orion,standard,kg,14.11854216368528,11,2,2,16.504053173219056,2.432620348561973,SUP0351,"MAT0644,MAT1011,MAT0700,MAT0355,MAT0660",C,low,9.51,6.09
SKUI0252,SKU0252,spares,Zenith,standard,meter,18.9596985109891,10,3,2,13.39156638798543,1.2161275432699865,SUP0095,"MAT0436,MAT0442,MAT0962,MAT1079",C,medium,14.86,8.44
SKUI0253,SKU0253,kit,Kite,retail,pcs,7.6846494753898025,6,2,1,15.744546814751898,1.2746666057482032,SUP0167,"MAT0111,MAT0566,MAT0937",C,medium,14.33,8.87
SKUI0254,SKU0254,kit,Vertex,retail,kg,16.16987236556063,57,19,16,14.104925303004244,2.712493869224782,SUP0251,"MAT0846,MAT1128,MAT0281,MAT1049,MAT0453,MAT0474",B,high,20.09,14.22
SKUI0255,SKU0255,spares,Cobalt,industrial,meter,18.16851351083614,11,4,3,16.307117004090284,1.8587130957570193,SUP0185,"MAT0188,MAT0115,MAT0609,MAT0818,MAT0887,MAT1164,MAT0689",B,high,26.72,17.84
SKUI0256,SKU0256,spares,Astra,economy,kg,14.339828491724168,6,2,1,4.152526888062962,0.6361272309039409,SUP0966,"MAT0301,MAT1107,MAT0490",B,medium,12.3,7.66
