user_id,item_id,rating,orders_fulfilled,storage_units,throughput_units
U0280,WARI1053,5.0,26,10,10
U0280,WARI1190,5.0,26,10,10
U0280,WARI0942,5.0,29,10,10
U0280,WARI1055,5.0,29,10,10
U0280,WARI0996,5.0,34,10,10
U0280,WARI0801,5.0,30,10,10
U0280,WARI0634,5.0,33,10,10
U0280,WARI0638,5.0,20,10,10
U0280,WARI0833,5.0,27,10,10
U0280,WARI0454,2.0,18,10,10
U0281,WARI1083,5.0,40,10,10
U0281,WARI0638,5.0,27,10,10
U0281,WARI0821,5.0,31,10,10
U0281,WARI0652,5.0,33,10,10
U0281,WARI0851,5.0,18,10,10
U0281,WARI0437,1.0,18,10,10
U0281,WARI0151,5.0,39,11,10
U0281,WARI0450,5.0,21,10,10
U0281,WARI0287,4.0,31,10,10
U0281,WARI0262,5.0,31,10,10
U0282,WARI1035,5.0,26,10,10
U0282,WARI0398,5.0,40,10,10
U0282,WARI0444,5.0,24,10,10
U0282,WARI0232,1.0,10,10,10
U0282,WARI1160,5.0,35,10,10
U0282,WARI0285,5.0,28,10,10
U0282,WARI0819,5.0,27,10,10
U0282,WARI0690,5.0,22,10,10
U0282,WARI0403,5.0,40,10,10
U0282,WARI0093,5.0,27,10,10
U0283,WARI0218,5.0,24,10,10
U0283,WARI0143,5.0,34,10,10
U0283,WARI0942,5.0,26,10,10
U0283,WARI1146,5.0,26,10,10
U0283,WARI0978,5.0,25,10,10
U0283,WARI0399,5.0,27,10,10
U0283,WARI0132,2.0,23,10,10
U0283,WARI0309,4.0,14,10,10
U0283,WARI1149,5.0,36,10,10
U0283,WARI0020,5.0,26,10,10
U0284,WARI0333,5.0,30,10,10
U0284,WARI0964,5.0,25,10,10
U0284,WARI0920,5.0,32,10,10
U0284,WARI0397,5.0,24,10,10
U0284,WARI0289,5.0,25,10,10
U0284,WARI0334,5.0,32,10,10
U0284,WARI0152,5.0,18,10,10
U0284,WARI0052,5.0,29,10,10
U0284,WARI0208,5.0,38,10,10
U0284,WARI1163,4.0,40,10,10
U0285,WARI0474,5.0,41,10,10
U0285,WARI0617,5.0,43,10,10
U0285,WARI0083,5.0,26,10,10
U0285,WARI0646,5.0,21,11,10
U0285,WARI0865,5.0,36,10,10
U0285,WARI0881,5.0,25,10,10
U0285,WARI0051,4.0,25,10,10
U0285,WARI0752,5.0,29,10,10
U0285,WARI0870,5.0,25,10,10
U0285,WARI0752,5.0,37,10,10
U0286,WARI0763,5.0,33,10,10
U0286,WARI1088,5.0,31,10,10
U0286,WARI0779,5.0,46,10,10
U0286,WARI0042,5.0,31,10,10
U0286,WARI0207,5.0,29,10,10
U0286,WARI0467,5.0,37,10,10
U0286,WARI0867,5.0,19,10,10
U0286,WARI0474,5.0,42,10,10
U0286,WARI0849,5.0,24,10,10
U0286,WARI0803,5.0,30,10,10
U0287,WARI1126,5.0,27,10,10
U0287,WARI0640,5.0,30,10,10
U0287,WARI0774,5.0,25,10,10
U0287,WARI0873,5.0,23,10,10
U0287,WARI0889,5.0,35,10,10
U0287,WARI0369,5.0,33,10,10
U0287,WARI1075,1.0,12,10,10
U0287,WARI0571,5.0,44,10,10
U0287,WARI0663,2.0,20,10,10
U0287,WARI0779,5.0,24,10,10
U0288,WARI1079,5.0,31,10,10
U0288,WARI0544,4.0,19,10,10
U0288,WARI0962,5.0,36,10,10
U0288,WARI0914,5.0,22,10,10
U0288,WARI0263,5.0,24,10,10
U0288,WARI0432,4.0,24,10,10
U0288,WARI0615,5.0,24,10,10
U0288,WARI0406,5.0,29,10,10
U0288,WARI1007,5.0,26,10,10
U0288,WARI0437,1.0,17,10,10
U0289,WARI0833,5.0,31,10,10
U0289,WARI0465,5.0,36,10,10
U0289,WARI0159,5.0,18,10,10
U0289,WARI0268,5.0,34,10,10
U0289,WARI0473,5.0,25,10,10
U0289,WARI1055,4.0,38,10,10
U0289,WARI1011,5.0,17,10,10
U0289,WARI0894,5.0,34,10,10
U0289,WARI0723,5.0,19,10,10
U0289,WARI1024,5.0,31,10,10
U0290,WARI0228,5.0,37,10,10
U0290,WARI0268,5.0,28,10,10
U0290,WARI0996,5.0,30,10,10
U0290,WARI0955,5.0,32,10,10
U0290,WARI0339,5.0,21,10,10
U0290,WARI0670,5.0,35,10,10
U0290,WARI0489,5.0,21,10,10
U0290,WARI0927,5.0,37,10,10
U0290,WARI0961,5.0,26,10,10
U0290,WARI0594,5.0,28,10,10
U0291,WARI1187,5.0,34,10,10
U0291,WARI0179,5.0,25,10,10
U0291,WARI1166,5.0,27,10,10
U0291,WARI1198,5.0,35,10,10
U0291,WARI0784,5.0,23,10,10
U0291,WARI0092,5.0,25,10,10
U0291,WARI0394,5.0,35,10,10
U0291,WARI1068,5.0,27,10,10
U0291,WARI0463,5.0,29,10,10
U0291,WARI1017,3.0,25,10,10
U0292,WARI0545,5.0,33,10,10
U0292,WARI1023,5.0,29,10,10
U0292,WARI0917,5.0,35,10,10
U0292,WARI0825,5.0,26,10,10
U0292,WARI0257,5.0,23,10,10
U0292,WARI0501,5.0,39,10,10
U0292,WARI0560,5.0,25,10,10
U0292,WARI0343,3.0,31,10,10
U0292,WARI0128,5.0,29,10,10
U0292,WARI1185,5.0,25,10,10
U0293,WARI0377,5.0,38,10,10
U0293,WARI0457,5.0,29,10,10
U0293,WARI0517,5.0,29,10,10
U0293,WARI0053,5.0,26,10,11
U0293,WARI0615,5.0,29,10,10
U0293,WARI0081,5.0,31,10,10
U0293,WARI0685,5.0,29,10,10
U0293,WARI0004,5.0,23,10,10
U0293,WARI1084,5.0,39,10,10
U0293,WARI0591,5.0,29,10,10
U0294,WARI0170,5.0,25,10,10
U0294,WARI0661,3.0,20,10,10
U0294,WARI0319,2.0,25,10,10
U0294,WARI0329,1.0,18,10,10
U0294,WARI0912,5.0,39,10,10
U0294,WARI0064,5.0,31,10,10
U0294,WARI0403,5.0,32,10,10
U0294,WARI0170,5.0,22,10,10
U0294,WARI0133,5.0,22,10,10
U0294,WARI0484,5.0,26,14,10
U0295,WARI0808,5.0,28,10,10
U0295,WARI1065,5.0,34,10,10
U0295,WARI0298,5.0,30,10,10
U0295,WARI0932,5.0,27,10,10
U0295,WARI0369,5.0,34,10,10
U0295,WARI1065,5.0,31,10,10
U0295,WARI0287,3.0,19,10,10
U0295,WARI1025,5.0,28,10,10
U0295,WARI0631,5.0,30,10,10
U0295,WARI0207,5.0,25,10,10
U0296,WARI0935,4.0,29,10,10
U0296,WARI1199,4.0,26,10,10
U0296,WARI0897,3.0,25,10,10
U0296,WARI0514,5.0,33,10,10
U0296,WARI0866,5.0,28,10,10
U0296,WARI0944,5.0,33,10,10
U0296,WARI0784,5.0,37,10,10
U0296,WARI0287,4.0,27,10,10
U0296,WARI0712,5.0,28,10,10
U0296,WARI1065,5.0,40,10,10
U0297,WARI0245,5.0,34,11,10
U0297,WARI0981,5.0,38,10,10
U0297,WARI0837,5.0,32,10,10
U0297,WARI0164,5.0,24,10,10
U0297,WARI0101,5.0,24,10,10
U0297,WARI1148,5.0,44,10,10
U0297,WARI0974,5.0,24,10,10
U0297,WARI0952,5.0,34,10,10
U0297,WARI0887,5.0,32,10,10
U0297,WARI1046,5.0,22,10,10
U0298,WARI1131,5.0,42,10,10
U0298,WARI0300,5.0,22,10,10
U0298,WARI1127,5.0,22,10,10
U0298,WARI0528,5.0,19,10,10
U0298,WARI0069,5.0,49,10,10
U0298,WARI0834,5.0,33,10,10
U0298,WARI0995,5.0,42,10,10
U0298,WARI0061,5.0,30,10,10
U0298,WARI0307,5.0,41,10,10
U0298,WARI0294,5.0,32,10,10
U0299,WARI0968,5.0,29,10,10
U0299,WARI0599,5.0,43,11,10
U0299,WARI1181,5.0,20,10,10
U0299,WARI0865,5.0,30,10,10
U0299,WARI0346,5.0,24,10,10
U0299,WARI0692,5.0,29,10,10
U0299,WARI0968,5.0,35,10,10
U0299,WARI0817,5.0,29,10,10
U0299,WARI0018,5.0,19,10,10
U0299,WARI1020,5.0,28,12,10
U0300,WARI0855,5.0,18,10,10
U0300,WARI0949,5.0,35,10,10
U0300,WARI0873,5.0,23,10,10
U0300,WARI0363,5.0,23,10,10
U0300,WARI1190,5.0,40,10,10
U0300,WARI0759,5.0,24,10,10
U0300,WARI0782,5.0,23,10,10
U0300,WARI1130,5.0,21,10,10
U0300,WARI1014,5.0,31,10,10
U0300,WARI0491,5.0,22,10,10
U0301,WARI0276,5.0,46,10,10
U0301,WARI0644,5.0,23,10,10
U0301,WARI0302,5.0,38,10,10
U0301,WARI0467,5.0,23,10,10
U0301,WARI0770,5.0,19,10,10
U0301,WARI0428,5.0,20,10,10
U0301,WARI1177,1.0,10,10,10
U0301,WARI0561,5.0,28,10,10
U0301,WARI1108,5.0,22,10,10
U0301,WARI0795,5.0,27,10,10
U0302,WARI0034,5.0,26,10,10
U0302,WARI0013,5.0,20,10,10
U0302,WARI0494,5.0,31,10,10
U0302,WARI0257,5.0,29,10,10
U0302,WARI0603,5.0,36,10,10
U0302,WARI0346,5.0,29,10,10
U0302,WARI0628,5.0,29,10,10
U0302,WARI1143,5.0,24,10,10
U0302,WARI0966,3.0,22,10,10
U0302,WARI1163,4.0,30,11,10
U0303,WARI0603,5.0,27,10,10
U0303,WARI0673,5.0,30,10,10
U0303,WARI0991,5.0,26,10,10
U0303,WARI0726,5.0,42,10,10
U0303,WARI1177,1.0,15,10,10
U0303,WARI0073,5.0,30,10,10
U0303,WARI0643,5.0,36,10,10
U0303,WARI0269,5.0,31,10,10
U0303,WARI0002,5.0,34,10,10
U0303,WARI0027,5.0,28,10,10
U0304,WARI0997,5.0,32,10,10
U0304,WARI0241,5.0,19,10,10
U0304,WARI0083,5.0,28,10,10
U0304,WARI0157,4.0,31,10,10
U0304,WARI0155,5.0,30,10,10
U0304,WARI0317,5.0,25,10,10
U0304,WARI0202,4.0,30,10,10
U0304,WARI0694,5.0,18,10,10
U0304,WARI0352,5.0,22,10,10
U0304,WARI0812,5.0,36,10,10
U0305,WARI0660,5.0,24,10,10
U0305,WARI0459,5.0,31,10,10
U0305,WARI1149,5.0,39,10,10
U0305,WARI0023,5.0,29,10,10
U0305,WARI0396,5.0,29,10,10
U0305,WARI0097,5.0,28,10,10
U0305,WARI0496,5.0,33,10,10
U0305,WARI0777,5.0,19,10,10
U0305,WARI0507,1.0,17,10,10
U0305,WARI1187,5.0,38,10,10
U0306,WARI0659,5.0,41,10,10
U0306,WARI0780,5.0,25,10,10
U0306,WARI1134,5.0,52,10,10
U0306,WARI0809,5.0,21,10,10
U0306,WARI0007,5.0,32,10,10
U0306,WARI0933,5.0,36,10,10
U0306,WARI0359,5.0,26,10,10
U0306,WARI0081,5.0,27,10,10
U0306,WARI0847,5.0,30,11,10
U0306,WARI0194,5.0,26,10,10
U0307,WARI0378,5.0,17,10,10
U0307,WARI0983,5.0,38,10,10
U0307,WARI0261,5.0,33,10,10
U0307,WARI0325,5.0,29,10,10
U0307,WARI0306,5.0,36,10,10
U0307,WARI0530,5.0,26,10,10
U0307,WARI0818,5.0,13,10,10
U0307,WARI0318,5.0,25,10,10
U0307,WARI0672,5.0,36,10,10
U0307,WARI0480,5.0,40,11,10
U0308,WARI1096,5.0,23,10,10
U0308,WARI1129,2.0,23,10,10
U0308,WARI0103,5.0,22,10,10
U0308,WARI0114,5.0,29,10,10
U0308,WARI0127,5.0,21,11,10
U0308,WARI0783,5.0,26,10,10
U0308,WARI0167,5.0,23,10,10
U0308,WARI0380,5.0,34,10,10
U0308,WARI0090,5.0,24,10,10
U0308,WARI0535,5.0,45,10,10
U0309,WARI0718,5.0,24,10,10
U0309,WARI0197,5.0,31,10,10
U0309,WARI0327,5.0,37,11,10
U0309,WARI0316,5.0,36,10,10
U0309,WARI0682,5.0,27,10,10
U0309,WARI0369,5.0,39,10,10
U0309,WARI0389,5.0,38,10,10
U0309,WARI0193,4.0,18,10,10
U0309,WARI0588,5.0,33,10,10
U0309,WARI0494,5.0,30,10,10
U0310,WARI0213,5.0,24,10,10
U0310,WARI0833,5.0,26,10,10
U0310,WARI0028,5.0,35,10,10
U0310,WARI1166,5.0,21,10,10
U0310,WARI0564,5.0,25,10,10
U0310,WARI1100,5.0,31,10,10
U0310,WARI0258,5.0,16,10,10
U0310,WARI0857,5.0,32,10,10
U0310,WARI1056,5.0,43,10,11
U0310,WARI0900,4.0,33,10,10
U0311,WARI0627,5.0,33,10,10
U0311,WARI0089,5.0,22,10,10
U0311,WARI0036,5.0,44,11,10
U0311,WARI0335,5.0,26,10,10
U0311,WARI0612,5.0,22,10,10
U0311,WARI0098,5.0,27,10,10
U0311,WARI1024,5.0,30,10,12
U0311,WARI0713,5.0,27,10,10
U0311,WARI0639,5.0,27,10,10
U0311,WARI0341,5.0,21,10,10
U0312,WARI1113,5.0,25,10,10
U0312,WARI0090,5.0,18,10,10
U0312,WARI1109,5.0,31,10,10
U0312,WARI0016,5.0,37,10,10
U0312,WARI1100,5.0,33,10,10
U0312,WARI1074,5.0,35,10,10
U0312,WARI0921,5.0,40,10,10
U0312,WARI1060,5.0,29,10,10
U0312,WARI1073,5.0,36,10,10
U0312,WARI0699,5.0,36,10,10
U0313,WARI0551,5.0,20,10,10
U0313,WARI1133,5.0,38,10,10
U0313,WARI0787,2.0,19,10,10
U0313,WARI0400,5.0,24,10,10
U0313,WARI0645,5.0,21,10,10
U0313,WARI0044,5.0,27,10,10
U0313,WARI0136,5.0,26,10,10
U0313,WARI1074,5.0,41,10,10
U0313,WARI0160,5.0,20,10,10
U0313,WARI0971,5.0,21,10,10
U0314,WARI0162,5.0,33,10,10
U0314,WARI1080,5.0,38,10,10
U0314,WARI0202,4.0,28,10,10
U0314,WARI0860,5.0,31,12,10
U0314,WARI0718,5.0,22,10,10
U0314,WARI0264,5.0,28,10,10
U0314,WARI0504,5.0,38,10,10
U0314,WARI1173,5.0,30,10,10
U0314,WARI0810,5.0,34,10,10
U0314,WARI1017,3.0,24,10,10
U0315,WARI0031,5.0,20,10,10
U0315,WARI0256,3.0,33,10,10
U0315,WARI0573,5.0,52,10,10
U0315,WARI0780,5.0,27,10,10
U0315,WARI0183,5.0,31,10,10
U0315,WARI1196,5.0,32,10,10
U0315,WARI0294,5.0,38,10,10
U0315,WARI0830,5.0,48,10,10
U0315,WARI0856,5.0,26,10,10
U0315,WARI0872,5.0,29,10,10
U0316,WARI0172,5.0,39,10,10
U0316,WARI0922,5.0,32,10,10
U0316,WARI0387,5.0,21,10,10
U0316,WARI0537,5.0,30,10,10
U0316,WARI0803,5.0,33,10,10
U0316,WARI0354,5.0,35,10,10
U0316,WARI1098,5.0,23,10,10
U0316,WARI0595,5.0,22,10,10
U0316,WARI0122,5.0,32,10,10
U0316,WARI1192,5.0,31,10,10
U0317,WARI0200,5.0,30,10,10
U0317,WARI0101,5.0,20,10,10
U0317,WARI1066,5.0,26,10,10
U0317,WARI0560,5.0,22,10,10
U0317,WARI0871,5.0,23,10,10
U0317,WARI0345,5.0,33,10,10
U0317,WARI0027,5.0,29,10,10
U0317,WARI0399,5.0,35,10,10
U0317,WARI1058,5.0,35,10,10
U0317,WARI0317,5.0,31,10,10
U0318,WARI1015,5.0,28,10,10
U0318,WARI1086,5.0,32,10,10
U0318,WARI0695,5.0,33,10,10
U0318,WARI0682,5.0,37,10,10
U0318,WARI0534,5.0,36,10,10
U0318,WARI0733,5.0,25,10,10
U0318,WARI0713,5.0,21,10,10
U0318,WARI0275,5.0,19,10,10
U0318,WARI0440,5.0,39,10,10
U0318,WARI0559,4.0,25,10,10
U0319,WARI0152,5.0,24,10,10
U0319,WARI0576,4.0,30,10,10
U0319,WARI0581,5.0,25,10,10
U0319,WARI0285,5.0,36,10,10
U0319,WARI0915,5.0,23,10,10
U0319,WARI0094,5.0,33,10,10
U0319,WARI0087,5.0,28,10,10
U0319,WARI0641,3.0,17,10,10
U0319,WARI0956,2.0,24,10,10
U0319,WARI0579,5.0,29,10,10
U0320,WARI0991,5.0,27,10,10
U0320,WARI0916,5.0,31,10,10
U0320,WARI0331,5.0,30,10,10
U0320,WARI0341,5.0,31,10,10
U0320,WARI0684,5.0,32,10,10
U0320,WARI0807,5.0,34,10,10
U0320,WARI0052,5.0,30,10,10
U0320,WARI1082,5.0,22,10,10
U0320,WARI0554,5.0,27,10,10
U0320,WARI0582,5.0,26,10,10
