item_id,supplier_name,category,region,country,lead_time_days,min_order_value,min_order_qty,payment_terms,quality_score,reliability_score,risk_rating
SUP1014,Supplier_1014,fasteners,West,CN,29.83672298920748,23355,29,Net 15,69.0,59.98812535374374,high
SUP1015,Supplier_1015,components,East,MX,17.131706938518747,29180,11,Net 60,78.0,68.8351969299548,high
SUP1016,Supplier_1016,plastics,South,BR,11.713629844937815,26375,19,Net 45,92.0,90.870054949385,low
SUP1017,Supplier_1017,components,East,MX,13.869619225107932,30140,15,Net 45,72.0,67.2577482381183,high
SUP1018,Supplier_1018,electronics,East,SG,26.802965445577783,47903,37,Net 45,77.0,79.45681148696553,medium
SUP1019,Supplier_1019,metals,North,MX,23.404853065315827,36876,15,Net 45,56.0,58.94149972336735,high
SUP1020,Supplier_1020,plastics,North,SG,22.482633425858054,22907,49,Net 30,60.0,62.085522701109944,high
SUP1021,Supplier_1021,packaging,North,CN,15.939830408721669,11562,20,Net 60,57.0,58.55090514103488,high
SUP1022,Supplier_1022,electronics,Central,BR,22.58689976138356,15835,15,Net 45,58.0,68.25549333205726,high
SUP1023,Supplier_1023,fasteners,West,MX,12.851511000394815,19520,10,Net 45,94.0,87.06064050120824,low
SUP1024,Supplier_1024,electronics,North,US,15.923087749233805,25305,29,Net 30,92.0,91.64292336968103,low
SUP1025,Supplier_1025,components,South,MX,25.758435899133964,16931,45,Net 15,91.0,98.36248383337733,low
SUP1026,Supplier_1026,metals,East,SG,24.994221431352514,13165,29,Net 45,57.0,65.21950876069724,high
SUP1027,Supplier_1027,packaging,North,MX,10.144721232393575,11458,117,Net 30,58.0,48.75853627926028,high
SUP1028,Supplier_1028,fasteners,Central,BR,11.155788376731394,8882,66,Net 45,67.0,64.96968962923684,high
SUP1029,Supplier_1029,packaging,Central,MX,18.869617222507276,19356,19,Net 30,80.0,88.8277871231372,low
SUP1030,Supplier_1030,fasteners,South,IN,31.80905899735608,9815,19,Net 60,70.0,73.30251418379393,medium
SUP1031,Supplier_1031,plastics,North,IN,4.0,12704,34,Net 45,76.0,77.26920970461852,medium
SUP1032,Supplier_1032,components,South,IN,20.226663516564034,17736,13,Net 30,62.0,60.585049492674734,high
SUP1033,Supplier_1033,packaging,East,IN,6.991653347414815,10564,55,Net 45,87.0,84.50529398289966,medium
SUP1034,Supplier_1034,components,Central,IN,12.925352051795635,27142,31,Net 45,69.0,70.87342391008711,medium
SUP1035,Supplier_1035,packaging,South,CN,15.084572655486069,33094,29,Net 45,57.0,55.35956818760086,high
SUP1036,Supplier_1036,components,South,IN,14.635933252504874,16281,39,Net 45,88.0,87.72323896321112,low
SUP1037,Supplier_1037,fasteners,South,IN,13.729632482726332,17320,81,Net 60,95.0,95.51089158974774,low
SUP1038,Supplier_1038,electronics,North,CN,18.057656483010962,29601,27,Net 30,55.0,50.59253506479226,high
SUP1039,Supplier_1039,plastics,North,BR,13.717955466955374,14872,22,Net 30,74.0,77.45884093022934,medium
SUP1040,Supplier_1040,components,East,US,6.300340921166779,14321,70,Net 30,92.0,100.0,low
SUP1041,Supplier_1041,electronics,West,CN,24.23895690018221,42534,48,Net 45,86.0,74.44958684438052,medium
SUP1042,Supplier_1042,fasteners,North,SG,24.022977337191044,35821,19,Net 60,93.0,95.10608140723487,low
SUP1043,Supplier_1043,electronics,South,SG,24.745394480181353,30664,24,Net 45,73.0,68.05876442397711,high
SUP1044,Supplier_1044,components,Central,US,5.674124029887345,36647,28,Net 15,71.0,74.75311675387512,medium
SUP1045,Supplier_1045,fasteners,Central,BR,20.391345220673205,7424,31,Net 60,86.0,86.30262357663109,low
SUP1046,Supplier_1046,metals,West,US,23.407830846455386,46379,9,Net 60,61.0,65.95205603127602,high
SUP1047,Supplier_1047,fasteners,East,IN,9.75038345248332,27327,8,Net 30,65.0,72.64079274730707,medium
SUP1048,Supplier_1048,electronics,East,DE,18.073385985457033,38404,13,Net 15,82.0,83.25073726549317,medium
SUP1049,Supplier_1049,packaging,South,BR,17.069866837517075,27253,12,Net 30,85.0,92.35833987469216,low
SUP1050,Supplier_1050,components,South,IN,32.737205268546106,22627,15,Net 60,60.0,44.762063690373594,high
SUP1051,Supplier_1051,metals,South,BR,33.395968296100584,18931,38,Net 45,77.0,87.33793993645415,low
SUP1052,Supplier_1052,metals,West,MX,4.685148853358394,26955,21,Net 15,71.0,73.43790398730022,medium
SUP1053,Supplier_1053,chemicals,West,MX,37.95141604582392,18555,28,Net 15,77.0,84.00598181234368,medium
SUP1054,Supplier_1054,chemicals,West,DE,10.678194230773409,35501,10,Net 60,98.0,90.07080765853011,low
SUP1055,Supplier_1055,electronics,West,US,25.845386354619407,9204,17,Net 30,58.0,52.59999576956532,high
SUP1056,Supplier_1056,packaging,North,IN,25.763983846909845,16352,37,Net 45,99.0,99.94859891194103,low
SUP1057,Supplier_1057,metals,West,BR,10.034478185265545,67822,37,Net 30,75.0,74.8892537193065,medium
SUP1058,Supplier_1058,electronics,Central,IN,21.94614235071279,15609,14,Net 15,89.0,90.83994582206493,low
SUP1059,Supplier_1059,metals,West,SG,17.139730045871488,19316,27,Net 30,74.0,81.04934854604478,medium
SUP1060,Supplier_1060,electronics,East,DE,22.434640037059125,13555,114,Net 45,68.0,56.526067950531484,high
SUP1061,Supplier_1061,components,South,BR,19.845378419045005,26495,24,Net 30,89.0,95.32982396616251,low
SUP1062,Supplier_1062,components,West,SG,27.570715882961977,14691,15,Net 45,85.0,85.05383241472653,low
SUP1063,Supplier_1063,chemicals,East,SG,18.6031963451685,19888,21,Net 30,61.0,59.67541790269044,high
SUP1064,Supplier_1064,components,South,BR,16.65700744458951,35132,26,Net 30,86.0,76.43775097649821,medium
SUP1065,Supplier_1065,packaging,East,MX,26.768513864457443,14998,22,Net 30,88.0,91.26981634444962,low
SUP1066,Supplier_1066,components,North,DE,22.643167718868828,33987,23,Net 30,72.0,56.30829896829826,high
SUP1067,Supplier_1067,metals,Central,CN,23.854507154567102,34621,8,Net 30,96.0,100.0,low
SUP1068,Supplier_1068,metals,West,SG,12.683306621931226,39349,12,Net 45,83.0,73.30131206942555,medium
SUP1069,Supplier_1069,fasteners,South,BR,9.637897748812208,23796,22,Net 30,70.0,70.34747643201358,medium
SUP1070,Supplier_1070,metals,West,CN,13.458222853978388,130965,21,Net 45,55.0,54.22540255736852,high
SUP1071,Supplier_1071,fasteners,North,DE,13.03342891455529,39339,16,Net 30,85.0,92.60199795741025,low
SUP1072,Supplier_1072,chemicals,South,BR,24.289594149223316,26335,21,Net 30,64.0,62.83874140140971,high
SUP1073,Supplier_1073,chemicals,West,MX,25.807872402352416,13605,25,Net 60,89.0,84.48809935255318,medium
SUP1074,Supplier_1074,packaging,North,CN,16.758957683740796,20881,45,Net 60,78.0,74.70708247618718,medium
SUP1075,Supplier_1075,fasteners,West,US,29.447352150594817,48265,22,Net 30,76.0,84.27373799690531,medium
SUP1076,Supplier_1076,electronics,Central,DE,28.94775515012104,56401,32,Net 30,62.0,65.48593029967581,high
SUP1077,Supplier_1077,fasteners,East,CN,19.947191331204316,49666,16,Net 45,87.0,84.49340512009945,medium
SUP1078,Supplier_1078,fasteners,South,SG,11.42486582765568,33923,36,Net 15,62.0,60.46309827023066,high
SUP1079,Supplier_1079,fasteners,West,SG,30.603013195484323,11041,31,Net 30,73.0,62.813348911194595,high
SUP1080,Supplier_1080,components,South,BR,17.511861191772734,28794,44,Net 45,92.0,94.52508230553502,low
SUP1081,Supplier_1081,fasteners,West,US,19.009321571447796,11128,40,Net 45,96.0,84.56119789997948,medium
SUP1082,Supplier_1082,packaging,West,CN,15.283159795147451,9719,37,Net 15,99.0,100.0,low
SUP1083,Supplier_1083,packaging,North,SG,10.88167738962242,25122,22,Net 15,98.0,98.83604035119323,low
SUP1084,Supplier_1084,chemicals,North,MX,6.250884557477665,29370,29,Net 30,80.0,95.51518669723049,low
SUP1085,Supplier_1085,fasteners,North,US,23.062946588458303,36201,51,Net 15,64.0,56.849118900792014,high
SUP1086,Supplier_1086,chemicals,North,MX,11.732791568827036,28952,15,Net 45,92.0,91.33269640823589,low
SUP1087,Supplier_1087,plastics,South,US,42.476249831974584,29506,15,Net 60,91.0,100.0,low
SUP1088,Supplier_1088,electronics,North,IN,9.311411339100168,12815,27,Net 30,99.0,100.0,low
SUP1089,Supplier_1089,chemicals,Central,BR,7.94094020014904,20790,32,Net 30,84.0,79.47462166473065,medium
SUP1090,Supplier_1090,metals,Central,BR,22.081109724907527,9615,13,Net 15,61.0,62.45578828442741,high
SUP1091,Supplier_1091,packaging,North,MX,30.234507831738362,7318,23,Net 15,77.0,77.01299581669807,medium
SUP1092,Supplier_1092,packaging,South,SG,18.516717255545775,33102,22,Net 45,75.0,76.83271313806202,medium
SUP1093,Supplier_1093,fasteners,West,SG,22.577939361498196,14556,5,Net 30,92.0,87.4585771660986,low
SUP1094,Supplier_1094,packaging,West,CN,4.0,35591,21,Net 45,72.0,71.41941738244523,medium
SUP1095,Supplier_1095,metals,East,CN,12.579907634465865,40521,21,Net 45,69.0,58.61265956070136,high
SUP1096,Supplier_1096,packaging,Central,CN,9.411074166899464,15667,21,Net 60,58.0,58.87830243714254,high
SUP1097,Supplier_1097,electronics,West,DE,4.0,30475,66,Net 15,92.0,94.9251343772419,low
SUP1098,Supplier_1098,fasteners,West,BR,18.935841872191094,15311,10,Net 45,88.0,86.52177381781476,low
SUP1099,Supplier_1099,fasteners,East,DE,4.0,7980,13,Net 60,56.0,45.502169211198876,high
SUP1100,Supplier_1100,metals,East,SG,7.42243227130041,23572,5,Net 30,74.0,80.4254571085345,medium
SUP1101,Supplier_1101,metals,South,SG,13.702449647892657,17000,17,Net 15,76.0,78.36941274695322,medium
SUP1102,Supplier_1102,electronics,East,CN,11.34971331239139,17291,18,Net 30,76.0,71.28090186494364,medium
SUP1103,Supplier_1103,chemicals,Central,SG,21.17126801765654,65279,17,Net 60,96.0,94.17609709555258,low
SUP1104,Supplier_1104,electronics,South,US,20.44464153521984,9516,53,Net 60,61.0,51.245648881918044,high
SUP1105,Supplier_1105,components,North,DE,25.150389967483655,27189,44,Net 30,68.0,61.334834169443624,high
SUP1106,Supplier_1106,electronics,East,CN,24.019069861701425,12744,25,Net 15,63.0,59.50422624867859,high
SUP1107,Supplier_1107,plastics,West,DE,27.12650231489105,36298,18,Net 30,65.0,72.98473527982098,medium
SUP1108,Supplier_1108,packaging,Central,MX,17.984652799927566,25955,50,Net 15,95.0,90.84322795923141,low
SUP1109,Supplier_1109,metals,East,MX,20.427735206533356,27136,24,Net 45,97.0,100.0,low
SUP1110,Supplier_1110,fasteners,West,SG,22.09210961535353,13099,13,Net 60,57.0,53.50094468139973,high
SUP1111,Supplier_1111,electronics,South,DE,19.133253579128205,14456,7,Net 15,83.0,84.61165914553719,medium
SUP1112,Supplier_1112,components,East,US,14.82244552066341,36680,18,Net 45,65.0,64.08092923606529,high
SUP1113,Supplier_1113,fasteners,East,BR,15.340459725281839,58333,41,Net 60,63.0,68.67486790060283,high
SUP1114,Supplier_1114,plastics,South,MX,11.459532813360276,28686,120,Net 45,68.0,64.52372630157937,high
SUP1115,Supplier_1115,components,West,CN,21.372934639278636,13445,25,Net 60,63.0,52.77856637498414,high
SUP1116,Supplier_1116,chemicals,Central,BR,17.247878607318757,26540,14,Net 15,77.0,68.01733129613639,high
SUP1117,Supplier_1117,metals,South,MX,12.694609994905882,83709,10,Net 45,99.0,95.54279628937208,low
SUP1118,Supplier_1118,metals,North,CN,12.702041445403259,23302,36,Net 15,81.0,72.88111019059266,medium
SUP1119,Supplier_1119,components,Central,IN,8.316810177737691,49217,7,Net 60,87.0,89.66637810191709,low
SUP1120,Supplier_1120,chemicals,Central,US,25.830730729897596,14659,36,Net 30,77.0,73.97250692842249,medium
SUP1121,Supplier_1121,fasteners,Central,BR,18.628941356254302,21522,43,Net 15,55.0,70.4349425751718,medium
SUP1122,Supplier_1122,chemicals,South,CN,11.097599843413839,30969,33,Net 45,58.0,46.70485513160864,high
SUP1123,Supplier_1123,components,West,IN,24.468381996816145,27406,21,Net 45,67.0,68.3236156616137,high
SUP1124,Supplier_1124,components,West,US,13.516409521645016,14450,36,Net 30,65.0,57.66830534721315,high
SUP1125,Supplier_1125,chemicals,West,MX,6.747994983902139,14111,27,Net 30,92.0,88.79289128751259,low
SUP1126,Supplier_1126,packaging,Central,DE,26.169778313753064,37932,14,Net 15,92.0,92.91922657671354,low
SUP1127,Supplier_1127,fasteners,Central,DE,13.703224083471095,42419,89,Net 60,93.0,77.88508606331713,medium
SUP1128,Supplier_1128,metals,East,SG,14.728807278329684,50598,19,Net 15,83.0,84.53936975912218,medium
SUP1129,Supplier_1129,electronics,North,DE,18.32944016279342,59406,42,Net 60,80.0,92.3688985047821,low
SUP1130,Supplier_1130,chemicals,North,MX,27.14071378232092,23719,5,Net 45,84.0,81.05265106060415,medium
SUP1131,Supplier_1131,plastics,Central,SG,18.160298326930494,18561,59,Net 45,73.0,74.6887510692358,medium
SUP1132,Supplier_1132,electronics,Central,DE,8.407062990838158,46306,68,Net 45,85.0,91.6619910053151,low
SUP1133,Supplier_1133,chemicals,North,IN,22.35101603289744,32603,25,Net 60,90.0,88.93430224982453,low
SUP1134,Supplier_1134,components,South,MX,14.120082205906208,12831,36,Net 15,89.0,85.22375877454536,low
SUP1135,Supplier_1135,electronics,South,SG,33.10339177223573,12475,36,Net 60,82.0,67.20771337580861,high
SUP1136,Supplier_1136,electronics,South,MX,17.99104222401688,28870,15,Net 15,57.0,61.16643967606733,high
SUP1137,Supplier_1137,chemicals,West,DE,4.0,19980,35,Net 60,87.0,86.26440533676217,low
SUP1138,Supplier_1138,electronics,East,US,20.85891977724539,21708,13,Net 30,71.0,64.41755496597695,high
SUP1139,Supplier_1139,electronics,East,MX,33.55678233808183,39731,16,Net 60,88.0,88.82287861680501,low
SUP1140,Supplier_1140,metals,East,IN,30.607362308363115,33438,53,Net 15,79.0,75.20607768075982,medium
SUP1141,Supplier_1141,electronics,West,BR,32.647634310052524,45772,48,Net 30,94.0,90.56523014774908,low
SUP1142,Supplier_1142,fasteners,West,SG,9.841918516948292,7613,14,Net 45,70.0,73.9408925147066,medium
SUP1143,Supplier_1143,electronics,North,IN,25.29721916781423,25320,14,Net 60,96.0,87.30051432639502,low
SUP1144,Supplier_1144,packaging,North,BR,12.224043682106306,32275,15,Net 15,93.0,99.80754935947942,low
SUP1145,Supplier_1145,plastics,South,US,19.794315195335397,9512,40,Net 15,69.0,59.91503993973038,high
SUP1146,Supplier_1146,plastics,East,DE,7.81638057008214,15364,12,Net 45,76.0,71.69244084569078,medium
SUP1147,Supplier_1147,plastics,Central,DE,12.84435388093827,13873,31,Net 15,78.0,90.49915026143276,low
SUP1148,Supplier_1148,chemicals,Central,SG,12.590026421091078,22290,41,Net 60,89.0,96.32780595067574,low
SUP1149,Supplier_1149,components,West,CN,25.18844224114093,53923,23,Net 15,86.0,86.63442595122036,low
SUP1150,Supplier_1150,electronics,North,SG,24.405752973357245,66998,49,Net 60,93.0,86.88655359924209,low
SUP1151,Supplier_1151,electronics,North,CN,20.214557834646566,14074,19,Net 45,71.0,67.55973000645069,high
SUP1152,Supplier_1152,fasteners,East,BR,7.196628655556916,29425,21,Net 60,77.0,77.47628954480703,medium
SUP1153,Supplier_1153,electronics,East,IN,15.50688452840224,29951,12,Net 15,74.0,74.2439010102074,medium
SUP1154,Supplier_1154,metals,West,BR,12.031068136458192,27260,50,Net 30,95.0,94.40933895743125,low
SUP1155,Supplier_1155,metals,North,US,24.95740605355593,27431,14,Net 30,68.0,67.7995886584528,high
SUP1156,Supplier_1156,electronics,Central,US,27.425478822537478,26031,31,Net 15,81.0,79.60656178691676,medium
SUP1157,Supplier_1157,electronics,East,BR,26.451084688247064,55723,23,Net 15,60.0,50.627138218339915,high
SUP1158,Supplier_1158,plastics,East,IN,11.958244644663836,40390,11,Net 30,93.0,89.64268017595458,low
SUP1159,Supplier_1159,plastics,North,BR,4.0,12294,16,Net 45,72.0,77.9450563509145,medium
SUP1160,Supplier_1160,electronics,Central,US,4.0,34120,64,Net 45,70.0,61.10582706591774,high
SUP1161,Supplier_1161,components,East,IN,29.373015824657667,35983,28,Net 15,81.0,79.76788917499469,medium
SUP1162,Supplier_1162,electronics,South,MX,14.789960485441409,26192,12,Net 15,77.0,71.67159946298952,medium
SUP1163,Supplier_1163,plastics,South,IN,11.994203053879101,41039,30,Net 45,93.0,93.72377779108773,low
SUP1164,Supplier_1164,fasteners,South,MX,31.14128234748987,24426,22,Net 30,78.0,75.47388432306568,medium
SUP1165,Supplier_1165,packaging,North,DE,28.121279563906615,24593,275,Net 60,78.0,87.60305882233536,low
SUP1166,Supplier_1166,packaging,Central,BR,18.195589775358293,23545,29,Net 30,59.0,62.29279050223665,high
SUP1167,Supplier_1167,electronics,Central,MX,15.65277527148821,7258,18,Net 30,55.0,46.47327942244813,high
SUP1168,Supplier_1168,metals,Central,US,16.943190297494997,21073,66,Net 15,72.0,76.36298207548904,medium
SUP1169,Supplier_1169,fasteners,South,DE,19.81730238709973,15251,6,Net 30,99.0,93.96476293429659,low
SUP1170,Supplier_1170,chemicals,East,SG,30.800378250556864,11469,26,Net 45,96.0,92.24952358604604,low
SUP1171,Supplier_1171,electronics,East,MX,21.379739393897815,48470,99,Net 30,83.0,85.03982363069629,low
SUP1172,Supplier_1172,fasteners,East,IN,23.80823226431313,29065,22,Net 45,83.0,79.80364177175413,medium
SUP1173,Supplier_1173,plastics,East,IN,27.354160872561373,21668,7,Net 15,72.0,77.80356280609921,medium
SUP1174,Supplier_1174,electronics,East,DE,8.642591991804649,16144,18,Net 45,62.0,56.96568460016293,high
SUP1175,Supplier_1175,electronics,West,IN,24.038895139792345,25923,67,Net 30,55.0,50.97684740815614,high
SUP1176,Supplier_1176,electronics,North,IN,15.643449962707109,37998,31,Net 60,70.0,65.7335891919373,high
SUP1177,Supplier_1177,electronics,North,US,4.0,13977,13,Net 30,69.0,65.32334813569224,high
SUP1178,Supplier_1178,plastics,Central,BR,4.0,21968,15,Net 15,63.0,70.14474511106079,medium
SUP1179,Supplier_1179,electronics,Central,BR,9.855059107850515,35505,16,Net 45,66.0,70.08717590846697,medium
SUP1180,Supplier_1180,plastics,Central,IN,22.249785828740652,7594,31,Net 15,56.0,67.11463570107847,high
SUP1181,Supplier_1181,metals,South,CN,18.910396522722372,21339,62,Net 60,82.0,96.73968732534516,low
SUP1182,Supplier_1182,components,East,SG,19.474933657405312,17394,51,Net 30,96.0,89.30033929243979,low
SUP1183,Supplier_1183,fasteners,North,SG,33.607547861493536,20463,33,Net 60,86.0,86.45772432762737,low
SUP1184,Supplier_1184,chemicals,South,MX,7.8472830811215015,16715,9,Net 45,75.0,67.35469794181769,high
SUP1185,Supplier_1185,packaging,West,SG,17.780533166530212,23758,9,Net 30,73.0,67.94556146963626,high
SUP1186,Supplier_1186,electronics,South,SG,20.435484182510525,63449,35,Net 45,68.0,63.90446368333815,high
SUP1187,Supplier_1187,electronics,East,US,12.109815067693315,18431,9,Net 15,61.0,54.12849331810122,high
SUP1188,Supplier_1188,packaging,North,US,18.226613960663528,25859,20,Net 15,81.0,74.16273272616031,medium
SUP1189,Supplier_1189,electronics,East,SG,5.200405327325241,65980,30,Net 60,80.0,79.06215153961834,medium
SUP1190,Supplier_1190,plastics,West,MX,29.27924973820022,16276,11,Net 60,55.0,47.09133028048836,high
SUP1191,Supplier_1191,chemicals,East,DE,12.54708357975653,59758,11,Net 60,73.0,78.47382523439461,medium
SUP1192,Supplier_1192,electronics,East,SG,34.25120131822803,22091,22,Net 30,67.0,61.03460200678616,high
SUP1193,Supplier_1193,packaging,Central,IN,17.74020540866036,58691,34,Net 30,62.0,80.26219830562655,medium
SUP1194,Supplier_1194,packaging,South,CN,26.224428523193467,33276,51,Net 30,86.0,83.06600106873142,medium
SUP1195,Supplier_1195,fasteners,South,BR,17.573577048070764,26079,37,Net 45,78.0,78.46811467246084,medium
SUP1196,Supplier_1196,metals,West,SG,17.75404934191576,21245,25,Net 45,83.0,74.58028230097077,medium
SUP1197,Supplier_1197,packaging,East,US,13.327765334223937,15627,14,Net 60,87.0,98.08959642782966,low
SUP1198,Supplier_1198,fasteners,Central,MX,18.952991434930222,22964,11,Net 60,99.0,100.0,low
SUP1199,Supplier_1199,metals,North,MX,20.54398955531238,36081,17,Net 30,91.0,92.92995315978473,low
SUP1200,Supplier_1200,fasteners,North,CN,11.72593192867856,21868,32,Net 45,82.0,73.24578343293283,medium
