item_id,material_id,material_type,spec_grade,unit,supplier_id,category,lead_time_days,min_order_qty,price_per_unit,shelf_life_days,substitute_ids,bom_parent_sku
MATI0749,MAT0749,electronics,Grade C,box,SUP0938,sub-assembly,9.966618279008367,18,80.44,278.8476788691245,"MAT0672,MAT0914,MAT0552",SKU0791
MATI0750,MAT0750,glass,Grade C,g,SUP0119,raw,17.487253975193294,12,98.01,895.4077584856668,"MAT0624,MAT0630,MAT0736",SKU0610
MATI0751,MAT0751,textile,Grade C,pcs,SUP0012,pack,23.046459395976356,6,46.62,366.2830389616403,"MAT1124,MAT0852,MAT0973",SKU1025
MATI0752,MAT0752,steel,Premium,meter,SUP0850,raw,21.365660655518404,10,92.68,989.1999050075314,MAT0576,SKU1064
MATI0753,MAT0753,electronics,Grade A,kg,SUP0105,consumable,36.34984961882176,23,91.08,238.58909719240532,MAT0494,SKU0885
MATI0754,MAT0754,glass,Grade C,liter,SUP0639,consumable,26.92752031755935,25,77.77,1366.0662725501438,"MAT1012,MAT0571",SKU0725
MATI0755,MAT0755,aluminum,Premium,pcs,SUP0403,raw,14.453683493136811,28,73.69,751.4136149149283,MAT0169,SKU0856
MATI0756,MAT0756,textile,Premium,meter,SUP1132,raw,7.761810764279989,24,125.31,396.2695127506523,"MAT0450,MAT0307,MAT0832",SKU0867
MATI0757,MAT0757,electronics,Grade B,g,SUP0372,pack,14.311553270005714,15,114.62,414.9877110085032,"MAT0212,MAT0623,MAT0469",SKU0105
MATI0758,MAT0758,textile,Grade A,meter,SUP0125,pack,37.346518902271846,6,45.34,441.08905270262505,"MAT0402,MAT0436",SKU0516
MATI0759,MAT0759,chem_pack,Grade B,liter,SUP0164,consumable,6.62794800639146,9,85.61,299.08881547128703,"MAT1003,MAT0261",SKU0387
MATI0760,MAT0760,aluminum,Grade B,meter,SUP1188,consumable,16.76662327659778,35,84.53,629.6142524671678,"MAT0358,MAT0239",SKU0532
MATI0761,MAT0761,aluminum,Grade B,liter,SUP1155,raw,25.04503729408745,10,69.74,862.0778803461855,"MAT1169,MAT0250",SKU0926
MATI0762,MAT0762,glass,Grade A,kg,SUP0161,raw,4.886792913102526,17,264.26,1252.3260662391256,"MAT0413,MAT0686",SKU0735
MATI0763,MAT0763,plastic,Premium,liter,SUP0404,sub-assembly,36.28244723388842,18,114.56,764.1879839642149,MAT0743,SKU0496
MATI0764,MAT0764,plastic,Grade C,box,SUP0038,component,15.66617614326799,7,45.86,727.0978309254239,"MAT1159,MAT0750,MAT0189",SKU0486
MATI0765,MAT0765,textile,Grade B,g,SUP0986,pack,15.985403592479006,22,56.31,476.31240214993284,"MAT0736,MAT0143,MAT0837",SKU1065
MATI0766,MAT0766,steel,Premium,meter,SUP1079,raw,25.90971376679074,45,104.05,979.7797383520629,MAT0182,SKU0832
MATI0767,MAT0767,glass,Premium,pcs,SUP0848,pack,10.941459972340953,17,69.09,1302.5752666626245,"MAT0107,MAT0143,MAT0307",SKU0704
MATI0768,MAT0768,glass,Grade A,meter,SUP0605,sub-assembly,19.80053631383433,15,51.72,1331.4946793122158,"MAT0504,MAT0614,MAT1083",SKU0280
MATI0769,MAT0769,steel,Grade A,meter,SUP0444,component,16.34718401100144,9,145.66,1093.114461584141,"MAT0485,MAT0439,MAT0862",SKU0538
MATI0770,MAT0770,textile,Grade C,meter,SUP0345,component,10.313970698363882,15,129.97,244.96330688466605,"MAT0181,MAT0140",SKU0446
MATI0771,MAT0771,electronics,Premium,liter,SUP0856,pack,6.550992789654876,25,121.47,366.0136805799791,MAT0387,SKU0394
MATI0772,MAT0772,chem_pack,Premium,g,SUP0687,component,7.0396342532722915,18,205.97,308.9336850791216,"MAT1193,MAT0641,MAT0506",SKU0466
MATI0773,MAT0773,chem_pack,Premium,g,SUP0559,component,11.765313158782574,13,106.86,281.6864743969155,"MAT0118,MAT0688,MAT0468",SKU0485
MATI0774,MAT0774,steel,Grade A,box,SUP0454,pack,29.68290350893247,33,108.24,885.7309279788951,"MAT0305,MAT0683",SKU0534
MATI0775,MAT0775,aluminum,Grade A,g,SUP0877,pack,9.770044670291366,15,46.39,744.5023909126488,MAT1021,SKU1192
MATI0776,MAT0776,plastic,Grade B,meter,SUP1187,component,15.298447067195605,14,41.96,760.3101694355656,MAT0128,SKU0959
MATI0777,MAT0777,textile,Grade C,liter,SUP0147,consumable,28.422898009404438,19,30.26,418.92252058866524,MAT0742,SKU1156
MATI0778,MAT0778,chem_pack,Grade A,pcs,SUP0929,component,11.808237203644797,39,124.29,340.79065150186733,"MAT0182,MAT0567",SKU0264
MATI0779,MAT0779,aluminum,Grade A,meter,SUP0545,consumable,26.169337036725995,16,50.41,770.7115767654823,"MAT0443,MAT1167",SKU0199
MATI0780,MAT0780,glass,Grade B,pcs,SUP0788,sub-assembly,30.40157644784086,10,18.25,973.4499814767107,"MAT1017,MAT0970",SKU0071
MATI0781,MAT0781,textile,Grade C,liter,SUP0959,pack,17.817546805784325,25,22.68,422.42743842021287,MAT0912,SKU0715
MATI0782,MAT0782,chem_pack,Premium,kg,SUP0387,consumable,26.966056279138957,14,143.36,354.82818888233436,MAT0932,SKU0390
MATI0783,MAT0783,textile,Premium,liter,SUP0241,component,9.763558564263898,25,61.84,287.145666810967,MAT0842,SKU0495
MATI0784,MAT0784,textile,Grade B,box,SUP0032,component,20.946139613975163,5,49.46,282.29425920861,"MAT0831,MAT0084",SKU0899
MATI0785,MAT0785,chem_pack,Grade B,liter,SUP1159,pack,2.0,18,131.29,334.4878145766574,MAT0369,SKU0499
MATI0786,MAT0786,chem_pack,Premium,meter,SUP0957,raw,18.850255635470628,15,97.27,183.53727478552656,MAT0251,SKU0304
MATI0787,MAT0787,chem_pack,Grade A,meter,SUP0863,sub-assembly,17.72849424150094,10,129.25,219.68584611231606,"MAT0398,MAT0552",SKU0294
MATI0788,MAT0788,electronics,Premium,pcs,SUP0058,pack,16.446097070766204,8,573.7,418.0915823729033,"MAT0278,MAT0630,MAT0577",SKU0293
MATI0789,MAT0789,plastic,Grade A,box,SUP1108,pack,19.226463485663015,15,67.43,820.320300447594,"MAT0704,MAT0302,MAT0158",SKU1165
MATI0790,MAT0790,steel,Grade B,meter,SUP0136,component,17.48563691624512,9,74.27,824.9132402423186,"MAT0690,MAT1117,MAT0470",SKU0731
MATI0791,MAT0791,electronics,Grade A,meter,SUP0349,component,23.27084133071881,3,170.38,408.58731220094296,"MAT0821,MAT0838,MAT0707",SKU0999
MATI0792,MAT0792,electronics,Grade B,liter,SUP0707,consumable,12.636295054701193,8,68.59,382.46341498164037,"MAT0515,MAT0200,MAT0242",SKU0201
MATI0793,MAT0793,textile,Grade A,kg,SUP0015,sub-assembly,19.38836431893746,8,59.43,492.2137575418904,"MAT0984,MAT0396,MAT0333",SKU0770
MATI0794,MAT0794,steel,Grade C,g,SUP0909,raw,22.453641676060634,18,58.46,901.5794058027406,"MAT1062,MAT0905",SKU0915
MATI0795,MAT0795,chem_pack,Grade B,pcs,SUP1113,sub-assembly,15.643135420034536,8,125.86,280.12560652282554,"MAT0537,MAT0698",SKU0841
MATI0796,MAT0796,electronics,Grade C,box,SUP0491,component,20.163143425114782,18,47.23,271.63493999686915,"MAT0526,MAT0511,MAT0884",SKU0668
MATI0797,MAT0797,textile,Grade C,box,SUP0146,sub-assembly,5.319465279840635,10,72.11,332.63134518701906,MAT0278,SKU0504
MATI0798,MAT0798,plastic,Grade C,pcs,SUP0707,raw,24.763216559030226,29,130.49,768.4819907228893,"MAT1178,MAT0815,MAT0721",SKU0570
MATI0799,MAT0799,steel,Grade C,kg,SUP0934,pack,12.637551999001953,22,19.65,907.3396116750348,"MAT0974,MAT0414,MAT1033",SKU0916
MATI0800,MAT0800,textile,Grade B,g,SUP1169,raw,18.089504586195297,15,88.56,325.7038513200195,"MAT0273,MAT0714,MAT0999",SKU1180
MATI0801,MAT0801,plastic,Grade C,meter,SUP0327,component,15.536576070050884,19,48.84,716.7224490769738,MAT1142,SKU0632
MATI0802,MAT0802,steel,Premium,box,SUP0338,consumable,20.58039531571104,25,99.9,753.624439318836,"MAT0250,MAT0244",SKU0733
MATI0803,MAT0803,steel,Grade A,kg,SUP0100,pack,18.49713295182454,18,123.7,1192.9370321449965,"MAT0988,MAT0887",SKU0621
MATI0804,MAT0804,steel,Grade A,pcs,SUP0053,consumable,9.947516103417705,19,232.68,1113.4778775957125,"MAT0294,MAT0986",SKU1158
MATI0805,MAT0805,aluminum,Premium,pcs,SUP0884,component,2.934060074799193,5,139.31,841.2134975472246,"MAT1055,MAT1179,MAT1131",SKU1017
MATI0806,MAT0806,steel,Grade C,box,SUP0267,raw,9.763595673777512,13,110.07,1077.924742739056,MAT0827,SKU0568
MATI0807,MAT0807,steel,Grade C,meter,SUP0365,component,16.48511127106633,11,60.48,1198.7398378150872,MAT0613,SKU0596
MATI0808,MAT0808,plastic,Grade A,box,SUP0536,raw,31.101436985900595,34,105.51,706.5818308959057,"MAT0130,MAT0343,MAT0172",SKU0836
MATI0809,MAT0809,steel,Grade B,liter,SUP0094,raw,29.48418872430307,14,60.62,1061.8400909603295,"MAT0920,MAT0766,MAT0029",SKU0279
MATI0810,MAT0810,aluminum,Grade C,pcs,SUP0933,pack,21.342111026709333,12,63.33,642.4997645175937,"MAT0702,MAT1008",SKU0384
MATI0811,MAT0811,plastic,Premium,meter,SUP0683,sub-assembly,2.0,25,84.52,882.4983454124688,"MAT1106,MAT0006",SKU0285
MATI0812,MAT0812,steel,Grade A,kg,SUP0504,consumable,24.54030335702288,7,108.44,782.9107395082574,"MAT0440,MAT0326,MAT0736",SKU1113
MATI0813,MAT0813,aluminum,Grade C,g,SUP0280,component,14.924768074422373,17,22.93,1000.4842128260752,"MAT0683,MAT0703,MAT0976",SKU0701
MATI0814,MAT0814,chem_pack,Grade A,liter,SUP0707,pack,18.651751753444298,5,69.46,237.0468164527203,"MAT0122,MAT0408",SKU0808
MATI0815,MAT0815,plastic,Premium,kg,SUP0864,raw,28.91953221554273,11,202.95,757.7593422071305,MAT0524,SKU1070
MATI0816,MAT0816,electronics,Grade A,liter,SUP0679,component,17.42101161438827,13,313.0,323.0427126605001,MAT0551,SKU0906
MATI0817,MAT0817,glass,Grade C,box,SUP0910,consumable,7.454313548357432,43,18.26,1049.281858288618,"MAT0861,MAT1110,MAT0123",SKU0131
MATI0818,MAT0818,glass,Premium,g,SUP0586,consumable,14.538974209867694,16,70.8,1371.2998922998333,"MAT0799,MAT1048,MAT0834",SKU0166
MATI0819,MAT0819,steel,Grade B,kg,SUP0148,component,19.169026753825314,10,53.64,855.0912415719661,"MAT0397,MAT0618,MAT0647",SKU0485
MATI0820,MAT0820,electronics,Grade A,liter,SUP0191,consumable,19.03860634404554,16,157.87,235.47262649275112,"MAT0561,MAT0914,MAT0470",SKU0423
MATI0821,MAT0821,aluminum,Grade C,g,SUP0954,component,8.542713871724935,43,58.87,1047.0998563591852,"MAT0586,MAT0896",SKU0727
MATI0822,MAT0822,plastic,Grade B,liter,SUP0082,component,16.75498393495351,5,105.3,617.6739851972371,MAT0678,SKU0152
MATI0823,MAT0823,aluminum,Grade C,liter,SUP0547,component,19.33876145524431,28,27.52,653.9077524608247,"MAT0754,MAT0740",SKU0525
MATI0824,MAT0824,textile,Grade B,g,SUP0244,consumable,21.011840179879798,22,86.37,246.98774046616452,"MAT0210,MAT0456",SKU0235
MATI0825,MAT0825,textile,Grade B,meter,SUP0908,sub-assembly,6.597194499466011,16,57.31,307.1416454590287,"MAT0545,MAT0046",SKU0775
MATI0826,MAT0826,glass,Grade A,pcs,SUP0325,raw,2.0,15,54.46,1327.0424656570133,"MAT0442,MAT1118,MAT0083",SKU1040
MATI0827,MAT0827,plastic,Grade B,box,SUP0916,raw,16.698735895684216,43,91.26,765.5210863785051,"MAT1017,MAT0301,MAT0150",SKU1169
MATI0828,MAT0828,steel,Premium,kg,SUP0226,raw,24.525464283760247,27,102.94,763.3435358453423,"MAT0299,MAT0305,MAT0335",SKU1134
MATI0829,MAT0829,electronics,Premium,pcs,SUP0731,raw,16.461261955347542,9,149.86,308.4683819839968,"MAT0164,MAT0672",SKU0283
MATI0830,MAT0830,textile,Grade A,pcs,SUP0231,consumable,13.909669365904481,18,188.97,386.83621885564116,MAT1118,SKU0297
MATI0831,MAT0831,textile,Grade A,box,SUP0561,sub-assembly,21.918964909427622,38,88.44,442.4127151814986,"MAT0364,MAT0971",SKU0677
MATI0832,MAT0832,chem_pack,Premium,g,SUP0731,component,19.431512465499555,25,511.37,255.27286403551656,MAT0283,SKU1081
MATI0833,MAT0833,steel,Premium,pcs,SUP0185,pack,13.80383297994949,21,29.51,871.7338511828888,"MAT0231,MAT1176",SKU0371
MATI0834,MAT0834,aluminum,Grade A,kg,SUP0546,sub-assembly,22.976198982530228,8,101.12,1097.93586202287,"MAT0721,MAT0858",SKU0990
MATI0835,MAT0835,chem_pack,Grade B,g,SUP0856,raw,21.65793021107695,72,57.5,182.30289760843226,MAT0609,SKU0747
MATI0836,MAT0836,steel,Grade B,box,SUP0301,raw,24.119416078053664,28,48.14,1182.2835026223897,"MAT0775,MAT0363",SKU1038
MATI0837,MAT0837,plastic,Premium,box,SUP0064,pack,8.350982770985567,52,67.14,583.7008724357291,MAT0796,SKU0730
MATI0838,MAT0838,electronics,Premium,kg,SUP0283,raw,8.42201949317739,21,276.9,304.3244100705882,MAT0449,SKU0719
MATI0839,MAT0839,glass,Premium,box,SUP0475,sub-assembly,25.843711548845143,17,77.95,866.2944016978176,"MAT0480,MAT0253,MAT0352",SKU0733
MATI0840,MAT0840,aluminum,Grade A,pcs,SUP0172,raw,15.977617062331479,12,51.27,1046.4998105100906,MAT0731,SKU0978
MATI0841,MAT0841,plastic,Grade C,g,SUP0967,consumable,2.0,32,76.64,695.7508896152424,"MAT0500,MAT0821,MAT0265",SKU0946
MATI0842,MAT0842,plastic,Premium,liter,SUP0831,sub-assembly,21.679657311793672,44,48.94,853.5920710301214,"MAT0540,MAT0097,MAT0828",SKU0112
MATI0843,MAT0843,aluminum,Grade B,meter,SUP0609,sub-assembly,2.0,33,229.12,1012.4772510696611,"MAT1055,MAT0746",SKU0405
MATI0844,MAT0844,steel,Grade B,meter,SUP0572,sub-assembly,32.782085421868686,70,38.72,795.0326009076612,MAT0700,SKU0509
MATI0845,MAT0845,textile,Grade B,pcs,SUP0955,pack,3.728987274580554,19,58.93,217.55439811093424,"MAT0959,MAT1004,MAT0059",SKU0532
MATI0846,MAT0846,steel,Grade B,meter,SUP0798,sub-assembly,19.483990784430816,12,266.58,1158.3460451754027,"MAT0061,MAT0063",SKU0914
MATI0847,MAT0847,textile,Grade B,pcs,SUP0828,consumable,28.542521837851098,21,57.62,368.6416943486883,"MAT0939,MAT0120",SKU0483
MATI0848,MAT0848,textile,Grade A,g,SUP0455,sub-assembly,9.981852018524089,29,109.28,455.7738473350925,"MAT0314,MAT0462,MAT0320",SKU0088
MATI0849,MAT0849,chem_pack,Premium,pcs,SUP0007,sub-assembly,12.768238794304937,15,149.07,285.5622327516252,"MAT0147,MAT0842",SKU0443
MATI0850,MAT0850,chem_pack,Grade A,box,SUP0103,sub-assembly,2.759437003180435,17,135.5,304.70309164276836,MAT0812,SKU1193
MATI0851,MAT0851,chem_pack,Grade A,box,SUP0884,pack,7.238519874591662,20,82.99,235.99437704959323,"MAT1182,MAT0658,MAT0362",SKU0127
MATI0852,MAT0852,textile,Premium,g,SUP0988,sub-assembly,17.85146058006667,24,130.58,419.99486566700875,MAT1045,SKU0420
MATI0853,MAT0853,steel,Grade A,box,SUP0113,sub-assembly,22.368552983069662,19,225.54,1159.3492205881612,"MAT1068,MAT0893,MAT0146",SKU0621
MATI0854,MAT0854,electronics,Grade A,pcs,SUP0050,component,22.321141589224396,20,42.29,350.23620259173885,MAT0900,SKU1040
MATI0855,MAT0855,chem_pack,Grade C,g,SUP0282,component,12.376897967568054,26,47.4,343.6318061767946,"MAT0484,MAT0413,MAT1041",SKU1027
MATI0856,MAT0856,aluminum,Grade B,box,SUP0441,pack,16.024018574377568,28,60.31,720.7169713709204,"MAT0658,MAT0941",SKU0182
MATI0857,MAT0857,plastic,Grade C,g,SUP0219,consumable,19.57974294750925,13,30.29,821.1727478948198,"MAT0620,MAT0463,MAT0410",SKU-UNKNOWN
MATI0858,MAT0858,steel,Grade B,pcs,SUP0703,raw,17.7534778188171,6,123.55,964.8758856671712,"MAT0248,MAT0669,MAT0014",SKU0117
MATI0859,MAT0859,plastic,Grade A,liter,SUP1070,component,9.542054995167655,9,58.92,524.3027515454356,"MAT0863,MAT0524,MAT0709",SKU1104
MATI0860,MAT0860,plastic,Grade B,box,SUP0798,sub-assembly,24.257638974797985,23,73.5,758.1402017505641,MAT0447,SKU1033
MATI0861,MAT0861,chem_pack,Grade B,box,SUP0399,sub-assembly,19.42087194233615,11,274.07,270.55528260748326,"MAT0270,MAT0323,MAT1087",SKU0546
MATI0862,MAT0862,aluminum,Grade B,box,SUP0579,raw,2.0,21,28.62,1095.453778182603,"MAT0007,MAT0234,MAT0424",SKU0458
MATI0863,MAT0863,aluminum,Grade C,kg,SUP1136,pack,19.228809627852776,17,74.88,924.9014509657991,"MAT1134,MAT0540,MAT0115",SKU0138
MATI0864,MAT0864,textile,Grade A,kg,SUP0959,pack,10.59125554334834,18,78.74,239.21745563784464,"MAT0137,MAT0173,MAT0190",SKU1027
MATI0865,MAT0865,electronics,Grade C,pcs,SUP0186,pack,15.709017958583118,24,76.82,417.88221584702546,"MAT0423,MAT0424,MAT0754",SKU1157
MATI0866,MAT0866,chem_pack,Grade A,kg,SUP0576,component,17.015874402879614,37,78.79,195.56429878235122,"MAT0501,MAT0652",SKU0303
MATI0867,MAT0867,electronics,Grade C,g,SUP0100,pack,26.88864616965121,17,65.69,347.3422176149894,MAT0871,SKU1053
MATI0868,MAT0868,aluminum,Grade C,kg,SUP1003,consumable,12.911779980627706,9,61.61,899.1334102575015,"MAT0345,MAT1076,MAT0237",SKU0478
MATI0869,MAT0869,textile,Grade A,box,SUP0834,raw,5.65188342521038,21,75.89,306.6326306731967,"MAT0800,MAT0186",SKU0233
MATI0870,MAT0870,chem_pack,Grade C,liter,SUP0297,pack,24.500702450895076,27,125.41,217.59932331334525,MAT0731,SKU0243
MATI0871,MAT0871,electronics,Premium,kg,SUP0896,sub-assembly,11.02335732256891,4,82.58,336.7232339949776,"MAT0059,MAT0535,MAT0513",SKU0350
MATI0872,MAT0872,glass,Premium,liter,SUP0568,consumable,30.63937230764752,11,43.03,1323.018199444733,MAT0947,SKU0863
MATI0873,MAT0873,plastic,Premium,pcs,SUP0956,raw,38.089648658332514,18,29.86,878.6481627370865,MAT1148,SKU0417
MATI0874,MAT0874,steel,Grade C,kg,SUP0038,sub-assembly,20.879437589214906,13,67.39,1195.504131542359,"MAT1008,MAT0194,MAT0896",SKU0320
MATI0875,MAT0875,plastic,Premium,g,SUP0516,raw,29.686070347032103,19,156.64,546.6961927218488,"MAT0198,MAT0415",SKU0984
MATI0876,MAT0876,glass,Grade B,pcs,SUP0694,component,18.59002885154095,12,34.63,912.7444775135796,"MAT0984,MAT0830,MAT0430",SKU0967
MATI0877,MAT0877,chem_pack,Grade B,pcs,SUP0126,component,21.40245224975775,31,52.52,169.3455729189583,"MAT1130,MAT0621,MAT0283",SKU0347
MATI0878,MAT0878,glass,Grade A,g,SUP0484,consumable,2.0,18,263.2,1383.99043164157,"MAT0385,MAT1169",SKU0407
MATI0879,MAT0879,textile,Grade B,liter,SUP0887,component,4.526278490959559,6,150.68,229.23436069162165,"MAT1027,MAT0924,MAT1103",SKU1157
MATI0880,MAT0880,electronics,Grade C,box,SUP0818,sub-assembly,6.450429497034049,28,183.75,347.29290660759796,"MAT0213,MAT0353",SKU0586
MATI0881,MAT0881,glass,Premium,g,SUP0127,component,14.848886942756572,29,122.69,1374.6446727433545,"MAT0811,MAT0067",SKU0554
MATI0882,MAT0882,electronics,Grade B,g,SUP0891,consumable,12.579061646089603,17,171.05,318.07160793639065,MAT0094,SKU0373
MATI0883,MAT0883,chem_pack,Grade C,pcs,SUP0871,raw,9.22971262045568,6,69.48,121.87953383823482,MAT0296,SKU0677
MATI0884,MAT0884,textile,Premium,liter,SUP0520,consumable,34.15291146480348,31,42.35,219.69979531795005,"MAT1058,MAT0378",SKU0605
MATI0885,MAT0885,textile,Grade A,liter,SUP0984,component,9.56561002904137,9,37.18,412.94472051031744,MAT0171,SKU0968
MATI0886,MAT0886,textile,Grade A,g,SUP0731,component,18.09425982298376,14,84.92,319.50745197574804,MAT0736,SKU1099
MATI0887,MAT0887,chem_pack,Grade C,meter,SUP1200,consumable,12.208681473527498,12,143.79,241.3653892811334,"MAT0167,MAT1155",SKU0255
MATI0888,MAT0888,textile,Grade C,pcs,SUP0879,pack,9.819579229821079,7,46.66,213.56150988521935,"MAT0488,MAT0852",SKU0548
MATI0889,MAT0889,steel,Grade A,g,SUP1199,sub-assembly,22.756554171560047,18,146.57,1149.1658118091223,"MAT0568,MAT0771",SKU0895
MATI0890,MAT0890,aluminum,Grade C,g,SUP1005,component,21.56646053286211,20,58.66,1052.6951191990397,MAT1066,SKU0119
MATI0891,MAT0891,aluminum,Grade B,box,SUP0403,component,20.635649970558642,19,100.85,901.053670872418,"MAT0504,MAT0029",SKU0336
MATI0892,MAT0892,chem_pack,Grade B,pcs,SUP0127,component,12.185165134883544,16,177.9,234.31057292294992,MAT0786,SKU0367
MATI0893,MAT0893,steel,Grade B,kg,SUP0757,sub-assembly,17.817934639020706,11,186.71,896.8251750003014,"MAT1058,MAT0808,MAT0549",SKU1179
MATI0894,MAT0894,aluminum,Grade B,g,SUP0658,raw,10.341050465373847,43,99.71,698.9306922687664,"MAT0746,MAT0438",SKU0828
MATI0895,MAT0895,textile,Grade C,kg,SUP1184,raw,8.725102769430805,20,165.17,481.9148260026775,"MAT0766,MAT0214,MAT0229",SKU0865
MATI0896,MAT0896,textile,Grade A,kg,SUP1110,consumable,23.230621107703122,10,73.69,346.79412966378095,MAT0857,SKU0808
MATI0897,MAT0897,steel,Premium,g,SUP0005,component,19.546348191335568,23,264.18,754.0322542431186,"MAT0174,MAT0719",SKU1037
MATI0898,MAT0898,electronics,Grade B,liter,SUP0341,component,14.138054631706087,22,158.89,370.2594020279846,"MAT0762,MAT0356",SKU1107
MATI0899,MAT0899,steel,Premium,pcs,SUP0616,consumable,2.0,26,39.81,1185.9219574536476,"MAT1155,MAT0714",SKU0347
MATI0900,MAT0900,steel,Grade A,box,SUP0755,sub-assembly,26.638612441918404,17,237.52,841.207986918392,"MAT0676,MAT0777",SKU0927
MATI0901,MAT0901,electronics,Grade B,liter,SUP0479,component,10.32630080997443,12,64.57,344.9126882434598,MAT0985,SKU1119
MATI0902,MAT0902,glass,Grade B,meter,SUP0339,pack,12.019951779750283,7,60.3,1398.094950978409,MAT0206,SKU0323
MATI0903,MAT0903,glass,Grade A,liter,SUP0543,pack,10.059091842687943,13,143.12,868.9258110571582,"MAT0869,MAT1023,MAT1146",SKU0820
MATI0904,MAT0904,steel,Grade A,pcs,SUP0965,sub-assembly,22.853213929184196,6,65.06,1106.3080413873506,"MAT0336,MAT0394",SKU0204
MATI0905,MAT0905,aluminum,Grade A,kg,SUP1130,sub-assembly,26.589191095911147,21,97.46,849.1699164056782,"MAT0977,MAT0795",SKU0938
MATI0906,MAT0906,aluminum,Premium,kg,SUP0893,pack,6.965978569966927,6,177.11,934.6555213272254,MAT0703,SKU0929
MATI0907,MAT0907,plastic,Grade A,liter,SUP0196,sub-assembly,17.450312226209057,14,51.75,572.2909823618,"MAT0671,MAT0948,MAT0461",SKU0329
MATI0908,MAT0908,textile,Grade C,liter,SUP1140,sub-assembly,28.42666521146799,28,44.78,265.38791564596414,MAT0947,SKU0914
MATI0909,MAT0909,plastic,Grade A,box,SUP0638,pack,24.236722148349926,15,68.56,722.4111634894341,MAT0541,SKU0166
MATI0910,MAT0910,chem_pack,Premium,pcs,SUP0839,raw,10.642287054589083,17,283.86,180.12183825577148,"MAT0771,MAT0428,MAT0952",SKU0697
MATI0911,MAT0911,aluminum,Grade A,kg,SUP0814,component,12.568312565285634,23,260.62,898.3764857973599,MAT0963,SKU0861
MATI0912,MAT0912,plastic,Premium,meter,SUP0587,pack,22.245684221694095,24,51.42,535.0811699689522,"MAT0494,MAT0406",SKU0198
MATI0913,MAT0913,steel,Grade B,pcs,SUP0635,sub-assembly,36.25390981399143,33,88.03,1090.9652853449381,MAT0726,SKU0907
MATI0914,MAT0914,electronics,Grade C,liter,SUP0650,raw,35.74525656096387,25,60.27,245.7535195147169,MAT0796,SKU0673
MATI0915,MAT0915,textile,Grade B,meter,SUP0158,sub-assembly,10.820861873526974,22,71.33,421.1002960781334,MAT0273,SKU0910
MATI0916,MAT0916,glass,Grade C,box,SUP0936,raw,11.445956434107462,5,148.91,897.8160530064977,"MAT0128,MAT0139,MAT0928",SKU0144
MATI0917,MAT0917,electronics,Grade A,liter,SUP0376,raw,11.909204261338195,21,170.32,371.8926898315027,MAT0421,SKU1037
MATI0918,MAT0918,electronics,Grade B,pcs,SUP0886,raw,13.545074295500886,49,79.91,183.24136510788466,"MAT0099,MAT0912",SKU0495
MATI0919,MAT0919,plastic,Grade A,box,SUP0032,pack,21.575062146185616,26,37.29,568.3242310403629,MAT0742,SKU1167
MATI0920,MAT0920,electronics,Premium,g,SUP0142,pack,16.605180012673948,32,289.91,261.09154737870097,"MAT1100,MAT0083,MAT0855",SKU0485
MATI0921,MAT0921,aluminum,Premium,liter,SUP0320,sub-assembly,32.05452931762137,12,90.64,989.965379825675,MAT0160,SKU0156
MATI0922,MAT0922,textile,Grade C,kg,SUP0359,pack,10.994474061750262,17,32.39,209.5114970675262,"MAT0413,MAT0073",SKU0461
MATI0923,MAT0923,glass,Grade C,g,SUP0125,raw,23.369570632300988,25,61.91,1244.1828899682291,"MAT0348,MAT0876,MAT1075",SKU0945
MATI0924,MAT0924,plastic,Grade C,kg,SUP0819,component,12.953886498398246,23,73.02,594.1360258020559,"MAT0786,MAT0462,MAT1092",SKU0083
MATI0925,MAT0925,textile,Grade B,liter,SUP0080,component,16.066828139527402,29,56.13,498.9929525446272,MAT0106,SKU0051
MATI0926,MAT0926,textile,Grade B,meter,SUP0122,sub-assembly,10.15425144090436,9,39.69,286.0615508785668,"MAT0749,MAT0998",SKU0046
MATI0927,MAT0927,chem_pack,Premium,g,SUP0739,pack,14.987566997473687,11,361.85,154.97819867863694,MAT0102,SKU0317
MATI0928,MAT0928,textile,Grade C,liter,SUP0792,sub-assembly,2.0,8,77.75,404.9783110891949,MAT0047,SKU1018
MATI0929,MAT0929,plastic,Grade A,meter,SUP0786,sub-assembly,30.65268144049578,21,153.26,610.6672620056065,"MAT0679,MAT0010",SKU0681
MATI0930,MAT0930,chem_pack,Grade C,meter,SUP1037,sub-assembly,6.080123785670006,16,66.63,249.65430017655507,"MAT0530,MAT0217,MAT0368",SKU0734
MATI0931,MAT0931,chem_pack,Grade B,box,SUP0947,consumable,18.11689216364922,16,68.1,305.3116229097451,"MAT0013,MAT1084,MAT1165",SKU1069
MATI0932,MAT0932,glass,Grade A,g,SUP0442,pack,13.512032431366498,12,61.57,1279.9507566946086,"MAT1014,MAT0173,MAT0300",SKU0462
MATI0933,MAT0933,aluminum,Premium,liter,SUP0772,pack,4.882088059797369,10,47.86,710.326288997121,MAT0215,SKU1029
MATI0934,MAT0934,chem_pack,Grade C,kg,SUP0262,consumable,13.196050371493067,18,67.53,170.34600985906243,MAT0948,SKU0756
MATI0935,MAT0935,textile,Grade B,g,SUP0988,consumable,12.563856032023745,35,46.69,281.4012971581581,MAT0116,SKU0291
