user_id,item_id,rating,consumption_qty,orders_placed,stockouts,wastage_rate
U0227,MATI0988,2.0,20,10,3,0.192
U0227,MATI0757,4.0,20,8,2,0.0968
U0227,MATI0999,2.0,17,12,9,0.2355
U0228,MATI0040,4.0,4,4,5,0.0478
U0228,MATI0227,2.0,23,6,3,0.1582
U0228,MATI0183,3.0,1,3,3,0.1796
U0228,MATI0644,4.0,12,5,8,0.0488
U0228,MATI0893,4.0,13,6,2,0.0049
U0228,MATI0061,5.0,42,18,4,0.0
U0228,MATI0877,2.0,14,9,2,0.197
U0228,MATI0739,5.0,21,6,5,0.056
U0228,MATI0459,2.0,11,5,6,0.1985
U0228,MATI0282,5.0,7,3,3,0.0107
U0229,MATI0555,3.0,16,10,2,0.1573
U0229,MATI0744,5.0,20,8,4,0.0221
U0229,MATI1176,4.0,10,3,5,0.071
U0229,MATI0298,3.0,24,10,4,0.1237
U0229,MATI0570,5.0,33,14,3,0.0
U0229,MATI1186,3.0,55,16,2,0.1264
U0229,MATI0622,5.0,57,23,3,0.0
U0229,MATI1149,5.0,10,10,2,0.0
U0229,MATI0825,3.0,16,10,1,0.0656
U0229,MATI0046,2.0,34,16,2,0.1712
U0230,MATI0103,3.0,23,11,5,0.1254
U0230,MATI0083,4.0,15,8,4,0.156
U0230,MATI0544,5.0,16,3,2,0.0
U0230,MATI0702,4.0,42,11,2,0.0834
U0230,MATI0545,5.0,9,1,3,0.039
U0230,MATI0700,2.0,15,1,7,0.2549
U0230,MATI0029,2.0,8,7,11,0.1953
U0230,MATI1141,5.0,7,3,1,0.0149
U0230,MATI0600,5.0,36,23,2,0.021
U0230,MATI0842,5.0,58,13,3,0.0
U0231,MATI0346,4.0,14,3,2,0.0466
U0231,MATI0961,5.0,30,11,5,0.0
U0231,MATI0628,5.0,34,22,3,0.0246
U0231,MATI0857,5.0,12,5,3,0.0826
U0231,MATI0728,4.0,10,3,1,0.0977
U0231,MATI0407,5.0,19,10,9,0.0399
U0231,MATI0105,3.0,14,5,4,0.143
U0231,MATI0791,3.0,2,1,5,0.124
U0231,MATI0680,4.0,12,8,1,0.028
U0231,MATI0362,4.0,13,6,5,0.0969
U0232,MATI1200,1.0,11,8,6,0.3237
U0232,MATI0345,3.0,20,13,5,0.1083
U0232,MATI0237,5.0,15,10,4,0.0
U0232,MATI1126,4.0,9,7,3,0.1005
U0232,MATI1148,2.0,8,2,11,0.2364
U0232,MATI0900,5.0,21,10,2,0.0241
U0232,MATI0440,5.0,33,8,1,0.0
U0232,MATI0835,2.0,44,16,3,0.1917
U0232,MATI0570,5.0,37,17,1,0.0
U0232,MATI0409,5.0,17,7,3,0.0391
U0233,MATI0265,5.0,9,3,5,0.0
U0233,MATI0427,3.0,17,6,6,0.154
U0233,MATI0579,5.0,24,11,2,0.0
U0233,MATI0886,3.0,13,9,6,0.1029
U0233,MATI0856,5.0,31,17,2,0.0132
U0233,MATI0242,4.0,15,5,2,0.106
U0233,MATI1062,3.0,4,2,4,0.1174
U0233,MATI0924,4.0,13,11,3,0.0915
U0233,MATI0678,3.0,20,4,7,0.1494
U0233,MATI0896,3.0,12,7,2,0.1246
U0234,MATI0211,3.0,12,11,8,0.1428
U0234,MATI0779,4.0,17,9,3,0.0508
U0234,MATI0398,4.0,38,17,1,0.0139
U0234,MATI0044,4.0,33,17,5,0.0693
U0234,MATI1162,5.0,19,10,3,0.0
U0234,MATI0724,4.0,19,10,5,0.0656
U0234,MATI0161,5.0,23,18,3,0.017
U0234,MATI0792,4.0,8,6,5,0.0872
U0234,MATI0089,4.0,32,21,2,0.0471
U0234,MATI0348,5.0,17,7,1,0.0
U0235,MATI0546,4.0,10,7,4,0.1072
U0235,MATI0374,5.0,25,9,1,0.0
U0235,MATI0547,5.0,60,15,4,0.0
U0235,MATI0329,2.0,9,3,10,0.2299
U0235,MATI1028,3.0,26,12,7,0.1434
U0235,MATI0827,4.0,49,20,3,0.0356
U0235,MATI0210,5.0,13,9,2,0.0
U0235,MATI0436,4.0,60,26,3,0.0637
U0235,MATI0674,2.0,5,6,5,0.1401
U0235,MATI0018,2.0,31,8,3,0.2106
U0236,MATI0038,5.0,53,21,2,0.0
U0236,MATI1052,2.0,16,7,5,0.1761
U0236,MATI0990,4.0,12,5,1,0.0661
U0236,MATI0058,5.0,8,5,3,0.0
U0236,MATI0301,5.0,40,15,4,0.0
U0236,MATI1136,5.0,22,8,5,0.0
U0236,MATI0874,5.0,22,5,4,0.0002
U0236,MATI0348,5.0,12,4,2,0.0
U0236,MATI0403,2.0,8,3,7,0.1663
U0236,MATI1095,5.0,17,4,3,0.0
U0237,MATI0407,5.0,24,11,2,0.0373
U0237,MATI0134,4.0,55,23,4,0.108
U0237,MATI0407,4.0,26,10,1,0.0429
U0237,MATI0840,5.0,20,5,2,0.0
U0237,MATI0997,4.0,26,14,4,0.0453
U0237,MATI0276,4.0,13,5,5,0.0782
U0237,MATI0030,3.0,22,11,5,0.0808
U0237,MATI0332,5.0,25,12,3,0.0
U0237,MATI0517,5.0,16,6,4,0.0
U0237,MATI0230,4.0,16,6,4,0.0572
U0238,MATI0223,2.0,10,3,4,0.2143
U0238,MATI0060,4.0,8,4,2,0.0938
U0238,MATI0791,3.0,3,3,2,0.1169
U0238,MATI0935,3.0,38,17,8,0.1152
U0238,MATI0592,3.0,12,5,4,0.0816
U0238,MATI0593,4.0,45,15,2,0.0727
U0238,MATI1187,2.0,12,10,6,0.1876
U0238,MATI1105,5.0,5,4,1,0.0
U0238,MATI0233,5.0,17,8,3,0.0924
U0238,MATI0112,4.0,16,13,3,0.03
U0239,MATI0754,5.0,27,10,4,0.0129
U0239,MATI0391,5.0,47,17,2,0.0
U0239,MATI0877,2.0,23,12,1,0.1936
U0239,MATI0284,5.0,23,13,3,0.0282
U0239,MATI0704,5.0,50,14,3,0.0
U0239,MATI1036,2.0,24,18,6,0.2122
U0239,MATI0130,3.0,28,10,3,0.1412
U0239,MATI0015,3.0,19,8,5,0.1497
U0239,MATI1052,2.0,22,13,9,0.1602
U0239,MATI0849,4.0,22,6,3,0.0395
U0240,MATI0098,2.0,8,4,8,0.147
U0240,MATI1018,4.0,19,12,3,0.0995
U0240,MATI0380,5.0,8,3,1,0.0
U0240,MATI0390,3.0,11,5,4,0.1008
U0240,MATI0239,5.0,21,5,2,0.0197
U0240,MATI0307,5.0,30,18,3,0.0421
U0240,MATI0761,5.0,13,7,5,0.0433
U0240,MATI0119,5.0,20,13,1,0.0
U0240,MATI0389,3.0,17,4,4,0.1392
U0240,MATI0990,4.0,9,7,4,0.0643
U0241,MATI0815,4.0,8,3,6,0.0198
U0241,MATI1169,3.0,31,12,3,0.1654
U0241,MATI0861,2.0,12,2,4,0.165
U0241,MATI0041,3.0,18,5,2,0.1318
U0241,MATI0458,4.0,13,7,4,0.112
U0241,MATI0860,4.0,34,6,4,0.0661
U0241,MATI0740,4.0,18,7,4,0.0226
U0241,MATI0180,3.0,20,9,7,0.123
U0241,MATI0697,3.0,33,14,5,0.115
U0241,MATI0954,4.0,11,4,3,0.0
U0242,MATI0779,5.0,17,10,2,0.0353
U0242,MATI0629,4.0,12,11,3,0.0139
U0242,MATI0963,4.0,69,30,3,0.1065
U0242,MATI0175,4.0,11,5,2,0.0505
U0242,MATI1140,3.0,12,7,5,0.0941
U0242,MATI0121,5.0,13,4,6,0.0495
U0242,MATI1182,3.0,11,6,6,0.1267
U0242,MATI1020,3.0,20,15,8,0.1115
U0242,MATI0716,5.0,46,9,1,0.0
U0242,MATI0450,3.0,41,19,4,0.0479
U0243,MATI0555,3.0,28,16,4,0.1586
U0243,MATI0170,5.0,22,9,2,0.0
U0243,MATI0443,5.0,20,15,2,0.0871
U0243,MATI0605,3.0,47,14,5,0.1211
U0243,MATI0405,4.0,26,12,3,0.07
U0243,MATI0149,3.0,7,3,4,0.0208
U0243,MATI0576,5.0,39,17,2,0.0
U0243,MATI0687,4.0,22,13,3,0.0624
U0243,MATI0633,4.0,20,9,1,0.0948
U0243,MATI0371,2.0,12,7,5,0.2008
U0244,MATI1027,3.0,11,9,2,0.0509
U0244,MATI0465,5.0,15,7,2,0.0
U0244,MATI1170,1.0,10,6,6,0.2611
U0244,MATI0006,2.0,16,11,8,0.1486
U0244,MATI1178,4.0,9,3,6,0.0139
U0244,MATI0604,5.0,6,3,4,0.0
U0244,MATI1144,5.0,25,8,5,0.0
U0244,MATI0427,3.0,16,6,2,0.1514
U0244,MATI1018,3.0,26,7,6,0.0906
U0244,MATI0622,5.0,51,17,3,0.0
U0245,MATI0977,5.0,10,5,6,0.0
U0245,MATI0268,4.0,22,12,3,0.0207
U0245,MATI0833,5.0,24,7,4,0.0
U0245,MATI0135,2.0,16,4,6,0.1776
U0245,MATI1010,4.0,33,12,4,0.0736
U0245,MATI0718,3.0,10,3,4,0.1278
U0245,MATI0981,1.0,3,1,6,0.2747
U0245,MATI0015,3.0,22,4,6,0.1394
U0245,MATI1154,3.0,6,5,6,0.0676
U0245,MATI1049,5.0,35,10,3,0.0189
U0246,MATI0848,5.0,24,15,7,0.0364
U0246,MATI0065,5.0,15,6,1,0.0
U0246,MATI1008,5.0,15,4,2,0.0
U0246,MATI1154,4.0,10,2,1,0.0495
U0246,MATI0604,5.0,13,2,5,0.0
U0246,MATI0070,5.0,8,5,1,0.0
U0246,MATI1154,3.0,7,6,3,0.0709
U0246,MATI0849,4.0,18,4,5,0.0278
U0246,MATI0606,5.0,5,9,1,0.0261
U0246,MATI0727,4.0,18,7,4,0.0733
U0247,MATI0783,4.0,23,7,5,0.0257
U0247,MATI0096,5.0,42,16,4,0.0
U0247,MATI0562,5.0,46,27,6,0.0
U0247,MATI0231,4.0,8,4,5,0.0836
U0247,MATI0659,5.0,62,28,1,0.0
U0247,MATI0195,3.0,15,3,5,0.0665
U0247,MATI0831,4.0,50,13,2,0.088
U0247,MATI0293,3.0,9,5,2,0.1633
U0247,MATI0180,3.0,14,7,5,0.1133
U0247,MATI1125,4.0,15,9,0,0.1031
U0248,MATI0834,5.0,13,6,3,0.0
U0248,MATI0540,5.0,22,16,5,0.0
U0248,MATI0611,5.0,17,4,5,0.0
U0248,MATI0774,5.0,28,19,3,0.0248
U0248,MATI0433,4.0,33,12,3,0.1032
U0248,MATI1141,5.0,4,3,2,0.0343
U0248,MATI0644,5.0,10,9,3,0.043
U0248,MATI1017,4.0,23,7,5,0.0507
U0248,MATI1116,3.0,132,43,6,0.0992
U0248,MATI0628,5.0,43,18,4,0.0288
U0249,MATI0604,5.0,10,3,0,0.0
U0249,MATI0290,5.0,16,4,0,0.0344
U0249,MATI0654,4.0,19,5,6,0.0
U0249,MATI0970,2.0,13,5,8,0.1671
U0249,MATI0667,4.0,9,4,5,0.0612
U0249,MATI0564,5.0,7,12,3,0.0
U0249,MATI1034,3.0,39,21,4,0.1512
U0249,MATI0918,2.0,24,12,4,0.1485
U0249,MATI0308,3.0,9,5,7,0.1178
U0249,MATI0961,5.0,32,8,2,0.0
U0250,MATI1019,5.0,11,4,2,0.0
U0250,MATI0654,4.0,22,6,3,0.0
U0250,MATI0259,5.0,42,11,3,0.0227
U0250,MATI1111,5.0,61,18,0,0.0097
U0250,MATI0500,4.0,51,28,3,0.1181
U0250,MATI0818,5.0,16,10,3,0.0
U0250,MATI0692,3.0,9,5,3,0.1324
U0250,MATI1056,2.0,14,9,4,0.2933
U0250,MATI0906,5.0,8,1,2,0.0
U0250,MATI1069,5.0,18,6,2,0.0257
U0251,MATI0271,5.0,8,1,0,0.0
U0251,MATI0860,4.0,33,9,3,0.0793
U0251,MATI0591,5.0,15,4,1,0.0
U0251,MATI0119,4.0,18,8,3,0.0
U0251,MATI0271,5.0,11,4,0,0.0
U0251,MATI0008,5.0,35,10,5,0.0
U0251,MATI0318,3.0,9,1,4,0.0664
U0251,MATI0687,4.0,20,11,4,0.079
U0251,MATI0471,5.0,24,3,2,0.0
U0251,MATI0977,5.0,9,9,0,0.0
U0252,MATI1152,3.0,26,10,5,0.0837
U0252,MATI0009,3.0,7,3,3,0.1016
U0252,MATI0005,4.0,22,6,2,0.1385
U0252,MATI0856,4.0,29,11,1,0.0411
U0252,MATI0761,5.0,15,4,0,0.0422
U0252,MATI1134,4.0,21,8,4,0.1086
U0252,MATI0091,3.0,6,4,5,0.1502
U0252,MATI0799,5.0,33,9,4,0.0175
U0252,MATI1142,5.0,32,13,6,0.0
U0252,MATI0317,5.0,22,7,3,0.0319
U0253,MATI0840,5.0,12,4,2,0.0
U0253,MATI0148,2.0,28,7,7,0.1549
U0253,MATI0505,4.0,6,6,7,0.0
U0253,MATI0495,5.0,15,4,6,0.0
U0253,MATI0659,5.0,59,29,3,0.0
U0253,MATI0240,5.0,20,7,1,0.0
U0253,MATI0125,3.0,18,10,5,0.0647
U0253,MATI0163,5.0,21,10,5,0.0
U0253,MATI0237,5.0,11,8,3,0.0
U0253,MATI0369,5.0,39,18,3,0.0
U0254,MATI0934,3.0,11,10,4,0.1932
U0254,MATI0779,4.0,21,4,5,0.0409
U0254,MATI0691,5.0,47,19,5,0.0191
U0254,MATI0777,2.0,16,4,6,0.2198
U0254,MATI0756,5.0,30,12,1,0.0
U0254,MATI0362,4.0,15,6,3,0.0892
U0254,MATI0453,5.0,17,8,2,0.0
U0254,MATI0044,4.0,33,10,2,0.0523
U0254,MATI0877,2.0,20,14,6,0.1974
U0254,MATI0610,4.0,11,7,5,0.0312
U0255,MATI1121,4.0,22,15,0,0.0916
U0255,MATI0644,4.0,9,5,4,0.0449
U0255,MATI0151,3.0,23,10,2,0.144
U0255,MATI0171,5.0,35,16,5,0.006
U0255,MATI0928,4.0,11,4,3,0.0843
U0255,MATI0391,5.0,52,10,3,0.0
U0255,MATI0100,4.0,30,8,5,0.1179
U0255,MATI0400,3.0,25,11,2,0.0804
U0255,MATI0798,4.0,23,14,3,0.1135
U0255,MATI0219,3.0,9,2,4,0.1735
U0256,MATI0586,5.0,13,11,0,0.0
U0256,MATI0478,5.0,48,23,2,0.0
U0256,MATI0733,5.0,22,9,2,0.0
U0256,MATI0938,3.0,16,4,4,0.1733
U0256,MATI0783,4.0,25,20,2,0.0213
U0256,MATI0662,4.0,26,15,3,0.1152
U0256,MATI0184,4.0,15,10,3,0.0555
U0256,MATI1145,2.0,9,2,4,0.2575
U0256,MATI0986,2.0,5,3,5,0.2103
U0256,MATI0435,5.0,22,2,3,0.0
U0257,MATI0201,3.0,25,11,5,0.1093
U0257,MATI0699,4.0,6,7,5,0.0632
U0257,MATI0958,5.0,22,5,0,0.0
U0257,MATI0789,5.0,14,4,2,0.0
U0257,MATI0312,5.0,37,12,3,0.0065
U0257,MATI0514,2.0,17,8,7,0.234
U0257,MATI1102,5.0,14,8,5,0.0392
U0257,MATI1131,5.0,8,6,3,0.0492
U0257,MATI0425,2.0,12,10,3,0.1479
U0257,MATI1066,5.0,40,15,2,0.0
U0258,MATI0049,5.0,71,27,0,0.0
U0258,MATI0136,3.0,10,8,6,0.1552
U0258,MATI0396,4.0,13,8,1,0.051
U0258,MATI1100,5.0,27,8,2,0.0284
U0258,MATI0313,3.0,58,28,0,0.0313
U0258,MATI0187,5.0,16,8,3,0.0
U0258,MATI0846,5.0,14,2,4,0.0
U0258,MATI0948,3.0,6,1,7,0.1796
U0258,MATI0148,2.0,27,13,3,0.1451
U0258,MATI0271,5.0,7,4,0,0.0
U0259,MATI0362,4.0,14,6,4,0.0954
U0259,MATI0510,5.0,34,10,1,0.0279
U0259,MATI0998,5.0,55,16,3,0.0
U0259,MATI0266,4.0,22,6,5,0.0926
U0259,MATI0590,5.0,8,3,3,0.0
U0259,MATI0189,4.0,13,9,1,0.0602
U0259,MATI1018,4.0,19,8,5,0.0841
U0259,MATI0713,4.0,14,6,6,0.0663
U0259,MATI0447,3.0,12,6,2,0.1687
U0259,MATI0705,4.0,24,9,1,0.0578
U0260,MATI0698,2.0,43,21,9,0.1547
U0260,MATI0157,4.0,26,8,1,0.0463
U0260,MATI0868,5.0,7,4,1,0.0327
U0260,MATI0185,4.0,25,11,1,0.0645
U0260,MATI1027,3.0,15,2,1,0.0568
U0260,MATI0430,5.0,19,2,5,0.0
U0260,MATI0247,5.0,21,8,4,0.0
U0260,MATI0334,4.0,7,5,6,0.1211
U0260,MATI1185,5.0,9,7,4,0.0
U0260,MATI1111,5.0,44,21,3,0.0145
U0261,MATI0443,4.0,19,15,3,0.1023
U0261,MATI1120,5.0,31,9,2,0.0
U0261,MATI1134,3.0,18,7,9,0.1071
U0261,MATI0966,5.0,12,9,1,0.0
U0261,MATI0908,2.0,17,7,6,0.2701
U0261,MATI0829,3.0,10,4,6,0.0504
U0261,MATI0604,5.0,7,5,2,0.0
U0261,MATI1146,5.0,79,41,2,0.0
U0261,MATI1091,2.0,3,3,5,0.1687
U0261,MATI0154,2.0,5,2,7,0.1921
U0262,MATI1165,4.0,29,14,4,0.0438
U0262,MATI0652,3.0,23,10,5,0.1212
U0262,MATI0696,5.0,37,16,4,0.012
U0262,MATI0248,2.0,11,4,5,0.2149
U0262,MATI0456,1.0,26,8,6,0.2839
U0262,MATI1097,4.0,9,3,5,0.1272
U0262,MATI0380,5.0,10,3,4,0.0
U0262,MATI0602,1.0,8,4,5,0.2919
U0262,MATI0352,5.0,28,9,3,0.0295
U0262,MATI0636,4.0,9,4,0,0.047
U0263,MATI1186,3.0,48,21,4,0.1471
U0263,MATI0421,5.0,30,12,3,0.0
U0263,MATI0800,4.0,19,12,2,0.1189
U0263,MATI1193,4.0,31,12,3,0.104
U0263,MATI0232,3.0,32,12,1,0.0348
U0263,MATI0411,5.0,15,6,3,0.0339
U0263,MATI0968,5.0,37,15,1,0.1023
U0263,MATI1147,2.0,8,2,3,0.2054
U0263,MATI0872,5.0,13,7,3,0.0
U0263,MATI0431,2.0,13,9,4,0.2364
U0264,MATI0927,2.0,13,8,5,0.1001
U0264,MATI0650,5.0,51,26,4,0.0
U0264,MATI0926,4.0,12,4,4,0.1019
U0264,MATI0436,5.0,70,35,1,0.0605
U0264,MATI0060,3.0,7,2,2,0.078
U0264,MATI1020,3.0,19,7,3,0.111
U0264,MATI0624,4.0,21,12,1,0.112
U0264,MATI1162,5.0,29,11,4,0.0
U0264,MATI0838,4.0,20,7,5,0.0205
U0264,MATI1091,3.0,7,2,4,0.1707
U0265,MATI0487,3.0,18,10,5,0.18
U0265,MATI0939,5.0,13,6,4,0.0
U0265,MATI0951,5.0,44,14,2,0.0
U0265,MATI0539,5.0,45,15,2,0.0
U0265,MATI0768,5.0,26,5,3,0.0
U0265,MATI0904,5.0,10,4,3,0.0
U0265,MATI0092,5.0,14,5,7,0.0
U0265,MATI0341,4.0,11,6,0,0.0325
U0265,MATI0411,4.0,8,7,3,0.0432
U0265,MATI0305,5.0,9,2,1,0.0
U0266,MATI0155,5.0,40,17,4,0.0
U0266,MATI0890,5.0,20,10,5,0.0393
U0266,MATI0614,2.0,7,8,4,0.2868
U0266,MATI0401,4.0,11,3,5,0.0367
U0266,MATI0528,4.0,45,17,7,0.0932
U0266,MATI0894,5.0,58,22,5,0.0042
U0266,MATI0441,5.0,7,3,3,0.0
U0266,MATI1077,5.0,20,5,1,0.014
U0266,MATI0683,5.0,7,3,2,0.0
U0266,MATI0275,5.0,34,14,0,0.0683
U0267,MATI0118,5.0,10,9,2,0.0
U0267,MATI0536,1.0,6,2,7,0.152
U0267,MATI0469,2.0,21,6,1,0.1366
U0267,MATI0868,5.0,15,2,3,0.028
U0267,MATI0451,5.0,26,5,2,0.0405
U0267,MATI0510,5.0,16,6,2,0.0246
U0267,MATI0306,5.0,24,7,5,0.0098
U0267,MATI0782,4.0,17,8,1,0.0936
U0267,MATI0796,2.0,11,2,7,0.2181
U0267,MATI1178,4.0,10,5,5,0.0145
U0268,MATI1050,3.0,20,13,4,0.1224
U0268,MATI0694,5.0,38,11,2,0.0
U0268,MATI0371,2.0,11,8,7,0.2003
U0268,MATI0947,5.0,27,10,2,0.0
U0268,MATI0135,2.0,13,5,4,0.1669
U0268,MATI0713,4.0,19,11,2,0.0683
U0268,MATI0153,5.0,41,21,1,0.0115
U0268,MATI0158,5.0,18,3,7,0.0195
U0268,MATI0689,2.0,23,8,4,0.2636
U0268,MATI0409,5.0,21,7,1,0.0225
U0269,MATI0899,5.0,36,10,1,0.0
U0269,MATI0720,2.0,7,7,4,0.2297
U0269,MATI1095,5.0,12,6,4,0.0
U0269,MATI0856,5.0,26,10,0,0.0241
U0269,MATI1069,5.0,23,11,2,0.0173
U0269,MATI0061,5.0,35,18,3,0.0
U0269,MATI1181,2.0,16,8,4,0.1598
U0269,MATI1132,4.0,25,11,4,0.1343
U0269,MATI0996,4.0,17,4,4,0.0377
U0269,MATI0185,3.0,18,8,2,0.0741
U0270,MATI0650,5.0,62,25,3,0.0
U0270,MATI1112,3.0,5,6,3,0.0768
U0270,MATI0367,5.0,18,6,2,0.0
U0270,MATI1087,5.0,23,10,0,0.0
U0270,MATI1156,4.0,14,6,5,0.0127
U0270,MATI0695,2.0,17,5,1,0.2031
U0270,MATI0610,4.0,18,3,6,0.0268
U0270,MATI1138,4.0,25,10,2,0.1186
U0270,MATI0726,5.0,48,20,2,0.0
U0270,MATI0761,5.0,12,8,2,0.0409
U0271,MATI1039,5.0,16,5,2,0.0
U0271,MATI0011,3.0,8,1,12,0.1122
U0271,MATI0367,5.0,16,5,1,0.0
U0271,MATI0664,3.0,40,20,2,0.0752
U0271,MATI0610,4.0,8,9,1,0.0341
U0271,MATI0367,5.0,17,9,2,0.0
U0271,MATI0632,5.0,17,7,4,0.0
U0271,MATI0868,5.0,10,9,2,0.0383
U0271,MATI1122,1.0,50,21,6,0.225
U0271,MATI0963,5.0,86,27,4,0.1012
U0272,MATI1200,1.0,15,7,9,0.3148
U0272,MATI0210,5.0,13,5,4,0.0
U0272,MATI0685,4.0,20,14,3,0.0378
U0272,MATI0159,2.0,11,4,7,0.1694
U0272,MATI0895,4.0,24,7,3,0.0877
U0272,MATI1150,2.0,25,16,7,0.1905
U0272,MATI0397,5.0,14,6,2,0.0
U0272,MATI0446,5.0,24,17,1,0.0
U0272,MATI0861,1.0,9,3,6,0.1878
U0272,MATI0647,5.0,24,5,1,0.0
U0273,MATI0862,5.0,30,6,4,0.0
U0273,MATI0408,5.0,34,15,2,0.0
U0273,MATI0418,5.0,20,6,1,0.0
U0273,MATI0653,5.0,42,9,6,0.0201
U0273,MATI0402,4.0,31,12,3,0.0486
U0273,MATI0154,2.0,6,7,4,0.2
U0273,MATI0450,3.0,48,17,4,0.0659
U0273,MATI0837,5.0,65,29,0,0.0
U0273,MATI0346,4.0,14,5,2,0.0294
U0273,MATI0642,2.0,7,7,7,0.1973
U0274,MATI0138,2.0,11,6,4,0.0972
U0274,MATI0295,5.0,92,34,2,0.0
U0274,MATI1025,2.0,17,3,6,0.1862
U0274,MATI0099,4.0,7,6,1,0.0683
U0274,MATI0714,5.0,26,7,3,0.0056
U0274,MATI0289,2.0,13,4,5,0.1245
U0274,MATI0594,2.0,18,8,6,0.0686
U0274,MATI0791,3.0,3,4,0,0.1055
U0274,MATI0410,2.0,24,10,11,0.2299
U0274,MATI1027,4.0,13,4,4,0.0493
U0275,MATI0232,3.0,28,9,3,0.0405
U0275,MATI0871,4.0,4,3,4,0.0053
U0275,MATI0320,4.0,14,12,3,0.0709
U0275,MATI0515,2.0,20,11,5,0.1998
U0275,MATI0153,5.0,53,20,4,0.0169
U0275,MATI1038,4.0,9,6,3,0.016
U0275,MATI0976,5.0,19,5,2,0.0054
U0275,MATI0268,4.0,29,7,6,0.0172
U0275,MATI0831,3.0,42,13,6,0.1014
U0275,MATI0481,5.0,41,11,2,0.0
U0276,MATI0917,4.0,25,10,3,0.0504
U0276,MATI0447,2.0,16,7,4,0.1712
U0276,MATI0519,5.0,4,1,1,0.0577
U0276,MATI0958,5.0,11,12,1,0.0
U0276,MATI1091,2.0,3,4,2,0.1696
U0276,MATI0003,3.0,15,7,3,0.1772
U0276,MATI0964,3.0,1,4,0,0.0725
U0276,MATI1136,5.0,24,10,4,0.0
U0276,MATI0640,3.0,25,12,4,0.1244
U0276,MATI0409,5.0,27,14,2,0.0374
U0277,MATI1082,5.0,19,8,2,0.0
U0277,MATI1175,5.0,16,7,2,0.0
U0277,MATI0953,4.0,19,11,2,0.0
U0277,MATI0534,4.0,22,13,5,0.0215
U0277,MATI0081,5.0,41,15,1,0.0159
U0277,MATI0326,4.0,54,27,2,0.0582
U0277,MATI0732,3.0,46,14,2,0.1346
U0277,MATI0519,5.0,6,3,1,0.0489
U0277,MATI0193,5.0,20,9,0,0.0
U0277,MATI0439,5.0,20,9,0,0.0
U0278,MATI0665,5.0,19,7,2,0.018
U0278,MATI0477,5.0,29,13,3,0.0318
U0278,MATI0309,5.0,83,32,0,0.0
U0278,MATI1158,4.0,38,14,4,0.0
U0278,MATI0012,4.0,9,9,1,0.0686
U0278,MATI0639,3.0,33,15,4,0.1338
U0278,MATI0834,5.0,11,3,5,0.0
U0278,MATI0729,3.0,20,9,6,0.1278
U0278,MATI0322,5.0,7,5,2,0.0
U0278,MATI0472,5.0,44,15,1,0.0
U0279,MATI1011,5.0,14,5,1,0.0
U0279,MATI0315,4.0,22,10,3,0.0344
U0279,MATI0866,3.0,26,15,3,0.1281
U0279,MATI0562,5.0,56,25,7,0.0
U0279,MATI0411,4.0,11,8,1,0.0483
U0279,MATI0888,2.0,5,2,7,0.1752
U0279,MATI0231,5.0,5,3,3,0.0726
U0279,MATI0098,3.0,5,2,4,0.1396
U0279,MATI0739,5.0,17,4,1,0.0521
U0279,MATI0126,4.0,24,10,4,0.0271
U0280,MATI0592,3.0,1,3,5,0.093
U0280,MATI1198,5.0,64,30,6,0.0
U0280,MATI0174,4.0,23,6,4,0.0527
U0280,MATI0718,3.0,7,4,2,0.1297
U0280,MATI0746,5.0,24,6,3,0.0009
U0280,MATI0618,5.0,34,14,3,0.0171
U0280,MATI0492,2.0,14,4,8,0.1522
U0280,MATI0434,3.0,8,3,4,0.1347
U0280,MATI1096,4.0,38,10,6,0.085
U0280,MATI0799,5.0,22,9,1,0.0244
U0281,MATI0271,5.0,10,4,3,0.0
U0281,MATI0682,4.0,20,12,3,0.0469
U0281,MATI0738,3.0,23,7,4,0.1235
U0281,MATI1119,2.0,9,6,6,0.2083
U0281,MATI0023,5.0,16,6,5,0.0004
U0281,MATI0618,5.0,42,15,2,0.0157
U0281,MATI0093,2.0,59,18,8,0.152
U0281,MATI0028,5.0,31,7,5,0.0
U0281,MATI0077,5.0,28,22,2,0.0
U0281,MATI0532,5.0,17,7,2,0.0
U0282,MATI0802,5.0,44,13,0,0.0
U0282,MATI0961,5.0,33,11,4,0.0
U0282,MATI0912,5.0,25,15,1,0.0258
U0282,MATI0871,4.0,5,3,3,0.0247
U0282,MATI0910,2.0,12,8,5,0.0634
U0282,MATI0052,3.0,10,5,2,0.1717
U0282,MATI0523,3.0,42,20,1,0.0818
U0282,MATI0745,2.0,26,10,8,0.1752
U0282,MATI0013,5.0,8,5,1,0.0
U0282,MATI0637,1.0,11,3,10,0.246
U0283,MATI0700,2.0,9,6,4,0.2539
U0283,MATI0406,4.0,65,25,4,0.0294
U0283,MATI0851,3.0,16,9,2,0.0686
U0283,MATI0990,3.0,7,5,4,0.0736
U0283,MATI0123,5.0,38,14,1,0.0
U0283,MATI0339,5.0,30,12,2,0.0
U0283,MATI0644,4.0,15,10,4,0.048
U0283,MATI0382,2.0,16,8,5,0.2365
U0283,MATI0722,5.0,29,7,1,0.0
U0283,MATI0489,5.0,22,5,5,0.0
U0284,MATI0052,3.0,9,4,2,0.1739
U0284,MATI0966,5.0,11,8,4,0.0
U0284,MATI1048,5.0,8,2,2,0.0231
U0284,MATI0988,2.0,25,7,7,0.2143
