user_id,item_id,rating,orders_placed,total_spend,defect_rate,on_time_delivery_pct
U0194,SUP0041,3.0,15,149.14,0.1487,74.33
U0194,SUP1068,5.0,2,429.64,0.0494,100.0
U0194,SUP0519,5.0,10,99.72,0.0691,97.25
U0194,SUP0134,5.0,17,181.0,0.0808,97.06
U0194,SUP1114,4.0,43,106.42,0.128,82.69
U0194,SUP1157,2.0,6,457.81,0.1651,71.96
U0194,SUP0556,5.0,20,343.39,0.0812,90.02
U0194,SUP0950,5.0,16,167.71,0.0645,90.26
U0194,SUP0721,4.0,11,259.37,0.1267,79.46
U0195,SUP1194,5.0,16,166.33,0.0573,90.84
U0195,SUP0240,5.0,2,550.61,0.0653,94.86
U0195,SUP0996,5.0,8,107.58,0.0046,100.0
U0195,SUP0527,5.0,9,378.48,0.0,100.0
U0195,SUP1017,4.0,6,153.41,0.1599,84.57
U0195,SUP0247,5.0,3,154.22,0.0797,80.24
U0195,SUP0122,5.0,29,176.51,0.068,86.9
U0195,SUP0310,4.0,6,563.75,0.1191,92.8
U0195,SUP1200,5.0,11,163.79,0.0823,92.64
U0195,SUP0852,5.0,13,216.22,0.0112,100.0
U0196,SUP0586,5.0,4,224.7,0.0382,100.0
U0196,SUP0762,5.0,4,462.95,0.0277,100.0
U0196,SUP0771,4.0,12,228.04,0.0906,100.0
U0196,SUP0345,5.0,5,141.2,0.0243,100.0
U0196,SUP1044,5.0,11,155.34,0.0764,86.22
U0196,SUP0691,5.0,4,171.58,0.0,100.0
U0196,SUP0270,5.0,9,143.27,0.0136,95.91
U0196,SUP0678,3.0,11,100.89,0.1348,69.5
U0196,SUP0300,3.0,7,83.12,0.161,74.28
U0196,SUP0750,4.0,10,307.59,0.1356,79.26
U0197,SUP1067,5.0,4,134.59,0.0083,100.0
U0197,SUP0597,5.0,6,221.35,0.0656,94.32
U0197,SUP1130,5.0,5,134.73,0.0773,98.27
U0197,SUP1078,4.0,9,94.42,0.1237,72.04
U0197,SUP1195,5.0,8,188.51,0.071,96.7
U0197,SUP0152,4.0,3,348.28,0.116,73.55
U0197,SUP0535,5.0,4,201.12,0.0713,82.82
U0197,SUP0851,5.0,7,53.26,0.0044,100.0
U0197,SUP0965,5.0,9,25.08,0.0398,100.0
U0197,SUP0725,5.0,3,268.45,0.0268,95.7
U0198,SUP0922,5.0,3,85.1,0.0514,100.0
U0198,SUP0999,5.0,12,252.15,0.0354,96.07
U0198,SUP0489,5.0,35,180.55,0.0,98.13
U0198,SUP0870,4.0,9,176.79,0.0389,85.08
U0198,SUP0887,4.0,25,74.62,0.1481,84.92
U0198,SUP0733,5.0,8,90.32,0.0342,95.49
U0198,SUP0240,5.0,2,335.16,0.061,89.84
U0198,SUP0800,5.0,6,105.24,0.0526,87.65
U0198,SUP0236,5.0,11,96.27,0.0088,96.55
U0198,SUP0631,5.0,24,109.95,0.0559,100.0
U0199,SUP0528,3.0,8,233.0,0.1683,72.38
U0199,SUP1090,4.0,5,43.76,0.1133,77.42
U0199,SUP0215,5.0,4,211.9,0.0368,100.0
U0199,SUP0120,4.0,15,78.34,0.1546,60.95
U0199,SUP0582,5.0,15,57.65,0.081,93.79
U0199,SUP0800,5.0,4,177.93,0.0394,94.26
U0199,SUP0294,5.0,17,137.01,0.0774,93.7
U0199,SUP0112,5.0,14,81.77,0.0162,100.0
U0199,SUP0148,4.0,8,119.66,0.1242,81.86
U0199,SUP0493,5.0,17,48.41,0.0082,91.45
U0200,SUP0535,5.0,6,114.14,0.0511,89.79
U0200,SUP0629,5.0,16,83.16,0.0629,99.84
U0200,SUP0568,4.0,2,91.63,0.1112,84.51
U0200,SUP0947,5.0,12,89.71,0.0008,100.0
U0200,SUP0370,5.0,14,43.39,0.0345,90.15
U0200,SUP0205,5.0,3,255.05,0.0716,97.3
U0200,SUP0235,5.0,8,268.02,0.0563,90.63
U0200,SUP0135,5.0,21,149.59,0.0161,100.0
U0200,SUP1029,5.0,3,230.62,0.0132,100.0
U0200,SUP0423,5.0,9,345.06,0.0,97.82
U0201,SUP0384,5.0,6,100.79,0.0496,95.41
U0201,SUP0936,5.0,8,109.78,0.0275,100.0
U0201,SUP0431,3.0,21,139.22,0.1424,75.07
U0201,SUP0723,5.0,6,140.87,0.0222,95.29
U0201,SUP0319,5.0,13,95.49,0.0213,100.0
U0201,SUP0303,4.0,4,215.8,0.1167,69.14
U0201,SUP0756,5.0,60,428.44,0.0643,91.0
U0201,SUP0490,5.0,23,354.3,0.0838,99.22
U0201,SUP0972,5.0,5,249.74,0.042,82.96
U0201,SUP0039,4.0,4,175.65,0.1003,89.15
U0202,SUP0560,5.0,11,71.7,0.0182,96.05
U0202,SUP0524,5.0,4,135.44,0.0102,100.0
U0202,SUP0100,5.0,14,159.69,0.0516,86.44
U0202,SUP0934,5.0,23,110.67,0.0656,86.87
U0202,SUP0923,4.0,10,73.03,0.1378,83.48
U0202,SUP1023,5.0,2,219.11,0.0233,100.0
U0202,SUP0881,4.0,10,67.4,0.1248,75.79
U0202,SUP0446,5.0,15,139.27,0.0299,89.75
U0202,SUP1080,5.0,17,249.45,0.0096,98.97
U0202,SUP0428,5.0,2,236.05,0.0098,100.0
U0203,SUP0328,4.0,57,78.19,0.1381,77.89
U0203,SUP0183,5.0,3,554.31,0.0696,100.0
U0203,SUP1175,2.0,9,74.77,0.1413,74.09
U0203,SUP1166,4.0,9,194.85,0.1488,82.14
U0203,SUP0477,5.0,13,89.24,0.0,100.0
U0203,SUP0464,3.0,25,193.35,0.1416,88.71
U0203,SUP1116,4.0,10,206.4,0.1174,81.6
U0203,SUP0129,5.0,10,156.99,0.057,79.83
U0203,SUP0855,4.0,27,239.12,0.145,86.83
U0203,SUP1162,5.0,6,165.84,0.0785,86.88
U0204,SUP0017,4.0,35,91.67,0.1003,79.31
U0204,SUP1019,3.0,3,196.22,0.1231,78.19
U0204,SUP0694,5.0,8,78.59,0.0232,100.0
U0204,SUP0190,4.0,3,143.24,0.1126,87.81
U0204,SUP0009,5.0,6,221.08,0.0438,95.72
U0204,SUP0283,5.0,10,194.55,0.0,100.0
U0204,SUP0803,5.0,2,42.2,0.0323,100.0
U0204,SUP0503,5.0,4,94.77,0.0322,100.0
U0204,SUP0968,4.0,16,51.69,0.0578,88.75
U0204,SUP1123,4.0,7,149.87,0.1595,89.37
U0205,SUP0246,4.0,1,93.31,0.1156,77.69
U0205,SUP0289,5.0,7,303.16,0.065,97.83
U0205,SUP0797,5.0,9,21.47,0.0215,97.07
U0205,SUP0322,4.0,4,232.52,0.1153,83.76
U0205,SUP0573,4.0,12,59.56,0.0713,90.73
U0205,SUP1195,5.0,9,206.03,0.0583,93.7
U0205,SUP0295,5.0,5,136.46,0.0593,91.01
U0205,SUP0319,5.0,11,57.88,0.0274,100.0
U0205,SUP0535,5.0,3,193.88,0.0664,100.0
U0205,SUP0598,5.0,5,128.52,0.0105,100.0
U0206,SUP0245,5.0,8,127.7,0.0236,100.0
U0206,SUP0595,3.0,15,21.17,0.1223,78.13
U0206,SUP0599,5.0,1,285.54,0.0757,88.05
U0206,SUP0730,5.0,9,263.6,0.0709,84.28
U0206,SUP0392,4.0,7,192.42,0.0913,87.32
U0206,SUP0807,5.0,17,297.54,0.0501,98.56
U0206,SUP0724,3.0,5,49.31,0.1425,82.56
U0206,SUP0582,5.0,11,100.26,0.0692,97.01
U0206,SUP1023,5.0,3,177.7,0.0252,93.18
U0206,SUP0534,5.0,15,210.41,0.0381,88.73
U0207,SUP1041,5.0,10,196.24,0.0828,88.56
U0207,SUP0279,3.0,3,448.25,0.1331,81.1
U0207,SUP0505,4.0,7,208.15,0.0975,84.62
U0207,SUP0388,5.0,11,213.53,0.0193,100.0
U0207,SUP0792,5.0,18,111.23,0.0317,100.0
U0207,SUP0705,4.0,11,63.64,0.1544,77.85
U0207,SUP0945,3.0,4,56.34,0.1406,59.07
U0207,SUP0832,4.0,10,117.4,0.136,94.24
U0207,SUP0727,5.0,8,197.28,0.0105,100.0
U0207,SUP0922,5.0,4,72.86,0.0408,100.0
U0208,SUP0734,5.0,10,77.34,0.0739,93.55
U0208,SUP0994,5.0,3,691.66,0.0717,90.11
U0208,SUP0499,5.0,18,205.13,0.0,100.0
U0208,SUP0009,4.0,7,194.71,0.05,92.23
U0208,SUP0629,5.0,14,62.29,0.0898,100.0
U0208,SUP0718,5.0,20,110.25,0.1013,100.0
U0208,SUP1114,4.0,42,145.21,0.121,80.59
U0208,SUP1020,3.0,11,103.26,0.1463,81.93
U0208,SUP0427,5.0,14,238.45,0.0119,96.63
U0208,SUP1062,5.0,5,172.29,0.0,100.0
U0209,SUP0986,5.0,16,462.89,0.0736,96.42
U0209,SUP1158,5.0,2,209.3,0.0161,97.19
U0209,SUP0952,2.0,2,273.28,0.171,61.76
U0209,SUP0956,5.0,14,113.91,0.0113,100.0
U0209,SUP0308,5.0,5,142.77,0.0705,86.92
U0209,SUP0602,5.0,12,118.2,0.0,100.0
U0209,SUP0179,5.0,5,90.64,0.0078,100.0
U0209,SUP1157,3.0,6,332.66,0.1332,65.17
U0209,SUP1053,4.0,3,134.11,0.0896,99.91
U0209,SUP0262,5.0,10,77.28,0.0482,89.82
U0210,SUP0884,4.0,6,46.69,0.1239,85.21
U0210,SUP1114,4.0,40,184.54,0.1108,85.9
U0210,SUP0494,5.0,3,38.76,0.0297,90.54
U0210,SUP0697,5.0,2,41.38,0.0168,97.74
U0210,SUP0203,4.0,13,39.51,0.1523,90.34
U0210,SUP0747,5.0,12,44.74,0.1424,76.61
U0210,SUP0467,3.0,10,170.41,0.1365,81.45
U0210,SUP0633,5.0,2,184.38,0.0644,87.96
U0210,SUP1059,5.0,11,233.99,0.0694,95.95
U0210,SUP0487,5.0,3,97.34,0.0514,94.64
U0211,SUP0805,4.0,3,221.46,0.0997,79.8
U0211,SUP0818,4.0,2,283.4,0.162,66.37
U0211,SUP1047,5.0,2,198.58,0.0362,93.12
U0211,SUP0160,5.0,18,189.57,0.021,89.98
U0211,SUP0572,4.0,7,101.4,0.0654,96.71
U0211,SUP0158,5.0,1,153.19,0.0561,86.0
U0211,SUP0091,5.0,16,170.87,0.0794,89.69
U0211,SUP0055,5.0,16,182.83,0.0,100.0
U0211,SUP0509,4.0,9,130.42,0.1326,78.64
U0211,SUP0759,4.0,7,125.56,0.042,98.87
U0212,SUP0329,5.0,14,496.66,0.0549,98.86
U0212,SUP0136,4.0,31,115.83,0.1158,88.58
U0212,SUP0427,5.0,18,243.0,0.0,95.81
U0212,SUP0952,3.0,5,159.44,0.1529,62.44
U0212,SUP1031,5.0,20,118.5,0.0546,96.49
U0212,SUP0172,4.0,18,204.51,0.1279,77.18
U0212,SUP0788,5.0,14,120.38,0.0701,92.63
U0212,SUP0921,5.0,28,572.0,0.0279,91.72
U0212,SUP0559,5.0,4,175.66,0.0101,100.0
U0212,SUP0463,5.0,20,137.86,0.0136,100.0
U0213,SUP0354,5.0,11,197.77,0.0594,96.5
U0213,SUP0661,4.0,15,53.35,0.1213,80.75
U0213,SUP0517,5.0,13,108.61,0.0064,100.0
U0213,SUP0082,5.0,4,533.33,0.0577,93.97
U0213,SUP1097,5.0,21,175.57,0.0323,100.0
U0213,SUP1090,4.0,7,101.66,0.1359,68.47
U0213,SUP1059,5.0,14,151.91,0.0395,91.58
U0213,SUP1078,4.0,17,270.64,0.093,85.09
U0213,SUP1170,5.0,8,41.02,0.0,100.0
U0213,SUP0912,3.0,8,57.41,0.1246,87.51
U0214,SUP1184,5.0,8,167.79,0.142,86.85
U0214,SUP0495,4.0,7,124.15,0.1468,80.16
U0214,SUP0467,3.0,5,165.29,0.1168,74.06
U0214,SUP1175,3.0,17,135.76,0.1693,72.15
U0214,SUP0954,5.0,5,101.81,0.0864,92.29
U0214,SUP0895,5.0,3,214.95,0.0,100.0
U0214,SUP0166,5.0,3,120.11,0.0451,100.0
U0214,SUP0716,5.0,2,76.22,0.0436,100.0
U0214,SUP0352,4.0,4,81.46,0.1414,77.89
U0214,SUP0615,5.0,21,21.47,0.0044,100.0
U0215,SUP0620,3.0,9,159.6,0.1144,80.34
U0215,SUP0611,5.0,11,106.67,0.0174,100.0
U0215,SUP0912,4.0,5,80.45,0.1203,80.17
U0215,SUP0483,4.0,8,41.08,0.1163,79.78
U0215,SUP0042,5.0,10,305.39,0.0205,93.17
U0215,SUP0964,4.0,8,128.06,0.1346,86.73
U0215,SUP0983,5.0,4,141.32,0.0687,91.76
U0215,SUP1016,5.0,6,364.17,0.0101,89.17
U0215,SUP0432,5.0,8,126.19,0.0049,100.0
U0215,SUP0291,5.0,8,101.82,0.0452,100.0
U0216,SUP0799,5.0,4,146.91,0.0842,87.71
U0216,SUP0777,5.0,13,47.45,0.0734,91.47
U0216,SUP0425,4.0,14,76.32,0.1346,96.38
U0216,SUP0770,5.0,2,410.29,0.0595,95.86
U0216,SUP0634,5.0,18,214.0,0.0596,100.0
U0216,SUP0771,5.0,9,137.87,0.0298,98.83
U0216,SUP0164,5.0,7,40.79,0.0267,91.46
U0216,SUP0676,5.0,19,403.2,0.0732,96.39
U0216,SUP0953,5.0,4,130.22,0.0318,100.0
U0216,SUP0711,5.0,7,421.14,0.0535,96.9
U0217,SUP0070,5.0,12,154.51,0.0392,98.36
U0217,SUP0406,5.0,27,154.99,0.059,99.07
U0217,SUP1103,5.0,8,451.26,0.0,92.24
U0217,SUP0835,5.0,3,69.02,0.0115,100.0
U0217,SUP0822,5.0,10,179.08,0.0,100.0
U0217,SUP0055,5.0,14,253.25,0.0104,100.0
U0217,SUP0719,4.0,2,147.35,0.0848,85.05
U0217,SUP0588,1.0,11,151.19,0.169,69.64
U0217,SUP0668,5.0,2,189.82,0.0,100.0
U0217,SUP0880,5.0,2,39.5,0.0179,99.45
U0218,SUP0854,4.0,7,277.95,0.1469,82.21
U0218,SUP0850,5.0,17,134.36,0.01,98.11
U0218,SUP0681,5.0,30,84.7,0.0527,100.0
U0218,SUP0309,5.0,17,142.59,0.0616,99.13
U0218,SUP0149,5.0,11,77.99,0.0276,100.0
U0218,SUP0001,4.0,10,262.35,0.1462,88.33
U0218,SUP0666,5.0,4,128.23,0.0284,100.0
U0218,SUP0019,5.0,5,141.85,0.0125,100.0
U0218,SUP0928,4.0,4,338.1,0.114,70.33
U0218,SUP0654,5.0,12,34.81,0.0147,100.0
U0219,SUP0564,5.0,10,128.66,0.0291,86.99
U0219,SUP0887,4.0,24,79.25,0.1133,79.71
U0219,SUP0848,4.0,5,113.64,0.1458,86.0
U0219,SUP1185,4.0,4,107.77,0.1077,76.14
U0219,SUP0128,5.0,12,199.32,0.0,95.64
U0219,SUP0720,5.0,4,337.75,0.0729,86.73
U0219,SUP0419,5.0,10,356.27,0.0587,92.39
U0219,SUP1106,3.0,4,82.99,0.132,75.98
U0219,SUP0445,5.0,12,199.18,0.0548,95.83
U0219,SUP1064,5.0,5,93.8,0.054,92.32
U0220,SUP0561,5.0,8,216.07,0.0705,88.41
U0220,SUP1134,5.0,15,142.82,0.02,95.09
U0220,SUP0437,4.0,8,173.92,0.1443,75.69
U0220,SUP0142,4.0,2,144.55,0.1198,74.4
U0220,SUP1122,4.0,5,200.78,0.1567,71.33
U0220,SUP0013,5.0,16,431.18,0.0232,100.0
U0220,SUP0515,5.0,4,357.54,0.0253,100.0
U0220,SUP0613,5.0,7,224.7,0.0182,96.86
U0220,SUP0619,4.0,47,74.64,0.1284,90.17
U0220,SUP0428,5.0,3,293.75,0.0365,100.0
U0221,SUP0958,5.0,17,108.24,0.0161,100.0
U0221,SUP0155,5.0,4,64.14,0.0608,89.08
U0221,SUP0528,3.0,10,192.46,0.1301,82.91
U0221,SUP0721,4.0,7,95.43,0.1447,84.5
U0221,SUP0959,5.0,10,125.6,0.0185,100.0
U0221,SUP0769,5.0,9,311.71,0.0722,85.4
U0221,SUP0303,3.0,7,126.4,0.1452,66.31
U0221,SUP0076,5.0,5,132.06,0.0328,100.0
U0221,SUP0580,3.0,6,100.69,0.1447,79.5
U0221,SUP0287,3.0,27,93.84,0.152,75.77
U0222,SUP0817,3.0,9,39.29,0.1554,86.99
U0222,SUP0348,5.0,9,317.62,0.0411,100.0
U0222,SUP1023,5.0,2,86.74,0.0048,91.27
U0222,SUP0666,5.0,9,25.69,0.0519,99.37
U0222,SUP0209,4.0,3,57.13,0.1272,76.69
U0222,SUP0925,4.0,9,216.85,0.1687,79.42
U0222,SUP1077,5.0,4,183.13,0.0388,95.28
U0222,SUP1007,5.0,3,1073.23,0.0,94.31
U0222,SUP0888,5.0,3,369.1,0.1242,87.09
U0222,SUP0103,5.0,23,81.5,0.0,100.0
U0223,SUP0370,5.0,13,26.03,0.0332,97.95
U0223,SUP1151,4.0,5,84.96,0.1084,85.77
U0223,SUP0876,4.0,2,381.6,0.079,86.09
U0223,SUP0441,5.0,15,90.78,0.0097,96.52
U0223,SUP1181,5.0,17,93.54,0.0274,100.0
U0223,SUP1069,5.0,8,134.58,0.0652,94.87
U0223,SUP0782,5.0,16,274.48,0.0768,91.08
U0223,SUP0404,5.0,16,89.9,0.0025,99.36
U0223,SUP0176,5.0,7,133.49,0.094,80.19
U0223,SUP0942,5.0,11,87.28,0.038,97.43
U0224,SUP0178,5.0,13,138.58,0.0612,100.0
U0224,SUP0758,5.0,14,160.67,0.0621,80.03
U0224,SUP0241,4.0,14,164.7,0.1394,82.72
U0224,SUP0280,4.0,4,108.46,0.1374,77.98
U0224,SUP1145,4.0,15,77.81,0.139,79.33
U0224,SUP0297,5.0,4,239.27,0.006,100.0
U0224,SUP0518,3.0,11,161.31,0.1238,79.79
U0224,SUP0588,2.0,18,110.88,0.1222,77.55
U0224,SUP0591,5.0,2,258.83,0.0304,98.29
U0224,SUP0914,5.0,5,227.26,0.0312,100.0
U0225,SUP1058,5.0,4,115.39,0.0134,100.0
U0225,SUP1122,4.0,14,94.15,0.1455,76.05
U0225,SUP1071,5.0,3,320.4,0.0335,91.07
U0225,SUP1177,5.0,2,83.14,0.1554,97.91
U0225,SUP0186,5.0,11,110.63,0.0655,91.45
U0225,SUP0292,4.0,4,741.77,0.1205,78.85
U0225,SUP0105,5.0,3,33.16,0.0197,100.0
U0225,SUP1063,4.0,10,110.6,0.1166,75.64
U0225,SUP0891,3.0,18,148.77,0.1572,74.02
U0225,SUP0852,5.0,13,230.15,0.0136,100.0
U0226,SUP0425,4.0,13,120.51,0.1669,79.78
U0226,SUP0230,4.0,13,138.56,0.1339,70.82
U0226,SUP1057,5.0,12,320.14,0.0646,100.0
U0226,SUP0292,4.0,6,521.43,0.1419,94.41
U0226,SUP0260,5.0,19,108.18,0.0672,89.8
U0226,SUP0697,5.0,1,88.55,0.035,100.0
U0226,SUP0938,4.0,3,207.71,0.1157,73.94
U0226,SUP0302,5.0,7,169.73,0.0453,100.0
U0226,SUP0671,5.0,2,192.66,0.0332,95.91
U0226,SUP0790,4.0,14,80.45,0.1331,78.3
U0227,SUP0250,4.0,5,104.8,0.1417,85.72
U0227,SUP0548,5.0,7,140.26,0.0231,87.65
U0227,SUP0501,4.0,5,135.44,0.0623,85.12
U0227,SUP0498,4.0,6,200.37,0.1223,80.14
U0227,SUP1087,5.0,9,248.28,0.0147,100.0
U0227,SUP1151,4.0,9,42.46,0.1371,83.36
U0227,SUP0200,5.0,7,96.66,0.0,99.86
U0227,SUP0749,5.0,24,427.92,0.072,87.03
U0227,SUP0605,5.0,29,357.66,0.0045,100.0
U0227,SUP1139,5.0,8,156.96,0.0135,100.0
U0228,SUP0419,5.0,15,140.98,0.0469,100.0
U0228,SUP0724,3.0,10,33.66,0.1525,81.85
U0228,SUP0170,4.0,17,65.0,0.0972,85.18
U0228,SUP0739,5.0,5,231.72,0.0326,100.0
U0228,SUP0062,5.0,6,197.52,0.0,86.78
U0228,SUP1142,5.0,5,72.57,0.0483,77.67
U0228,SUP0431,4.0,35,153.05,0.1195,78.8
U0228,SUP1183,5.0,13,86.51,0.0401,83.28
U0228,SUP0837,5.0,8,300.78,0.0183,100.0
U0228,SUP0639,5.0,21,51.71,0.0729,84.17
U0229,SUP0871,5.0,65,63.75,0.07,93.39
U0229,SUP0135,5.0,19,127.99,0.0,100.0
U0229,SUP1125,5.0,10,92.0,0.0286,100.0
U0229,SUP0281,5.0,23,69.63,0.1297,81.7
U0229,SUP0418,4.0,14,127.84,0.1132,81.27
U0229,SUP0370,5.0,4,47.92,0.0076,95.41
U0229,SUP0931,5.0,7,184.92,0.0758,91.43
U0229,SUP0344,5.0,2,80.99,0.0653,94.45
U0229,SUP0944,4.0,9,153.03,0.1384,88.65
U0229,SUP0957,4.0,19,79.18,0.1328,82.3
U0230,SUP0338,5.0,17,164.82,0.0489,96.22
U0230,SUP1071,5.0,12,281.21,0.0204,100.0
U0230,SUP0046,5.0,10,639.84,0.0321,100.0
U0230,SUP0280,4.0,5,120.05,0.1168,76.43
U0230,SUP0404,5.0,7,72.84,0.0,100.0
U0230,SUP0293,5.0,5,63.26,0.007,100.0
U0230,SUP1170,5.0,7,115.75,0.007,100.0
U0230,SUP0575,4.0,2,219.66,0.138,85.46
U0230,SUP1097,5.0,30,197.34,0.0,92.33
U0230,SUP0026,5.0,29,312.2,0.0244,100.0
U0231,SUP1172,5.0,11,126.16,0.0552,88.64
U0231,SUP0910,5.0,5,216.05,0.1155,85.16
U0231,SUP0694,5.0,11,39.53,0.0,100.0
U0231,SUP0809,5.0,1,255.62,0.0724,89.72
U0231,SUP0162,5.0,12,149.97,0.0553,99.43
U0231,SUP0208,5.0,16,196.32,0.0138,100.0
U0231,SUP1194,5.0,14,137.01,0.0361,91.39
U0231,SUP0318,5.0,3,119.42,0.0612,100.0
U0231,SUP0105,5.0,7,20.97,0.0049,100.0
U0231,SUP0675,5.0,14,193.18,0.0083,99.5
U0232,SUP0750,4.0,13,351.11,0.1375,75.53
U0232,SUP0999,5.0,7,90.21,0.0102,90.23
U0232,SUP0153,5.0,10,28.31,0.0244,90.89
U0232,SUP0853,5.0,4,64.19,0.0012,100.0
U0232,SUP0501,5.0,7,368.21,0.0883,100.0
U0232,SUP0204,5.0,4,887.06,0.0119,96.38
U0232,SUP0084,5.0,17,92.43,0.0521,100.0
U0232,SUP0206,5.0,3,335.29,0.0587,90.36
U0232,SUP0971,4.0,3,140.39,0.1166,74.67
U0232,SUP0924,3.0,10,76.99,0.124,78.68
U0233,SUP0081,5.0,5,276.96,0.031,93.46
U0233,SUP1028,5.0,20,77.61,0.132,88.44
U0233,SUP0148,3.0,11,40.32,0.1505,79.03
U0233,SUP1067,5.0,6,233.85,0.0031,100.0
U0233,SUP1131,5.0,23,73.89,0.0396,89.75
U0233,SUP0303,4.0,4,354.19,0.1548,78.98
U0233,SUP1072,3.0,3,118.81,0.1446,80.19
U0233,SUP0287,3.0,20,70.58,0.1541,85.22
U0233,SUP1149,5.0,8,245.47,0.0,99.47
U0233,SUP0732,3.0,7,119.87,0.1586,64.4
U0234,SUP1164,5.0,12,133.29,0.0762,85.95
U0234,SUP0485,5.0,4,88.73,0.0941,88.13
U0234,SUP0945,2.0,5,53.26,0.1652,68.41
U0234,SUP0427,5.0,16,190.02,0.0268,100.0
U0234,SUP0224,4.0,3,123.03,0.1407,71.9
U0234,SUP0136,4.0,27,171.02,0.1506,78.14
U0234,SUP0373,4.0,4,67.88,0.1505,72.62
U0234,SUP1008,5.0,3,120.21,0.0584,90.82
U0234,SUP0764,5.0,3,722.18,0.0423,99.95
U0234,SUP1145,4.0,7,74.68,0.1237,65.32
U0235,SUP0191,5.0,5,190.35,0.0537,87.42
U0235,SUP0911,5.0,2,191.72,0.0603,93.81
U0235,SUP0276,5.0,4,61.38,0.0678,97.38
U0235,SUP0114,5.0,22,95.53,0.055,91.06
U0235,SUP0587,5.0,6,211.17,0.0696,100.0
U0235,SUP0408,4.0,5,148.4,0.1411,88.59
U0235,SUP0634,5.0,11,198.57,0.0537,92.04
U0235,SUP0571,5.0,13,73.01,0.0111,100.0
U0235,SUP0700,5.0,1,293.18,0.1331,80.8
U0235,SUP0690,5.0,15,93.1,0.0673,100.0
U0236,SUP0362,5.0,3,99.75,0.0139,100.0
U0236,SUP0583,2.0,3,41.42,0.1282,66.24
U0236,SUP1171,5.0,27,167.57,0.0,96.87
U0236,SUP0603,5.0,4,258.01,0.0122,98.84
U0236,SUP0418,4.0,5,280.38,0.1264,81.95
U0236,SUP1059,5.0,16,47.48,0.0471,89.83
U0236,SUP0411,4.0,10,215.96,0.0949,84.72
U0236,SUP0699,3.0,30,85.71,0.1513,70.86
U0236,SUP0769,5.0,9,366.58,0.0388,94.58
U0236,SUP0286,5.0,10,216.05,0.0173,100.0
U0237,SUP0286,5.0,7,195.86,0.0,100.0
U0237,SUP0918,5.0,16,201.9,0.0299,95.28
U0237,SUP0334,5.0,5,171.3,0.0231,100.0
U0237,SUP0021,5.0,42,53.12,0.0642,96.57
U0237,SUP0928,4.0,2,115.7,0.1404,86.31
U0237,SUP0962,3.0,7,68.06,0.1194,83.7
U0237,SUP0764,5.0,1,132.69,0.0472,100.0
U0237,SUP0180,5.0,49,305.01,0.0928,96.45
U0237,SUP0550,5.0,16,121.77,0.0224,100.0
U0237,SUP0913,5.0,4,187.03,0.0467,95.64
U0238,SUP0921,5.0,20,435.86,0.0259,97.22
U0238,SUP0320,5.0,10,99.15,0.0477,100.0
U0238,SUP0264,5.0,20,117.63,0.0232,100.0
U0238,SUP0135,5.0,18,79.67,0.0264,98.82
U0238,SUP0381,4.0,3,226.55,0.1208,83.73
U0238,SUP0357,5.0,6,90.58,0.0624,94.11
U0238,SUP0612,5.0,4,630.98,0.0696,93.46
U0238,SUP1151,4.0,5,32.47,0.1178,89.98
U0238,SUP0990,5.0,9,53.82,0.0499,100.0
U0238,SUP0002,5.0,6,60.58,0.0444,92.82
U0239,SUP0329,5.0,18,309.83,0.0706,89.42
U0239,SUP0500,5.0,2,87.35,0.0587,93.39
U0239,SUP0552,5.0,3,180.89,0.0743,97.18
U0239,SUP0821,3.0,7,373.04,0.1626,77.15
U0239,SUP0992,5.0,5,366.72,0.0552,92.57
U0239,SUP0204,5.0,3,542.2,0.0283,100.0
U0239,SUP0968,5.0,17,46.07,0.0188,100.0
U0239,SUP0208,5.0,13,249.52,0.0109,100.0
U0239,SUP1194,5.0,13,153.48,0.0545,93.04
U0239,SUP0628,4.0,4,117.92,0.1517,91.08
U0240,SUP0905,5.0,17,102.59,0.0529,100.0
U0240,SUP0489,5.0,30,245.32,0.0177,92.6
U0240,SUP0531,5.0,10,100.1,0.0739,92.87
U0240,SUP0438,5.0,4,137.42,0.0069,100.0
U0240,SUP0440,5.0,10,20.04,0.0676,80.35
U0240,SUP0355,5.0,8,360.38,0.004,100.0
U0240,SUP0628,5.0,6,58.28,0.15,88.31
U0240,SUP0265,5.0,5,71.47,0.0228,100.0
U0240,SUP1027,4.0,30,60.84,0.121,79.59
U0240,SUP0194,5.0,12,48.24,0.0739,91.28
U0241,SUP1040,5.0,23,70.61,0.0027,100.0
U0241,SUP0408,5.0,8,53.52,0.1157,91.65
U0241,SUP1052,5.0,8,311.12,0.0852,91.79
U0241,SUP0559,5.0,4,232.19,0.0057,100.0
U0241,SUP0594,5.0,14,170.97,0.0109,96.64
U0241,SUP0958,5.0,11,83.45,0.0091,96.45
U0241,SUP1096,4.0,4,52.44,0.1403,91.07
U0241,SUP0973,5.0,7,154.5,0.0437,97.98
U0241,SUP0514,5.0,2,460.47,0.0424,100.0
U0241,SUP0134,5.0,7,291.22,0.079,90.84
U0242,SUP0454,4.0,2,38.89,0.1445,83.44
U0242,SUP0895,5.0,5,235.5,0.0166,100.0
U0242,SUP0196,3.0,12,72.83,0.1489,71.04
U0242,SUP0252,5.0,12,112.93,0.0493,99.14
