user_id,item_id,rating,demand_qty,orders_placed,stockouts,fill_rate,forecast_accuracy
U0181,SKUI0302,2.0,3,8,28,0.7455,0.5611
U0182,SKUI0205,2.0,5,9,37,0.7145,0.5986
U0182,SKUI1189,2.0,4,4,22,0.6811,0.5096
U0182,SKUI0571,4.0,2,5,8,0.7885,0.7483
U0182,SKUI0469,3.0,2,5,6,0.7927,0.7842
U0182,SKUI1167,4.0,2,6,6,0.7471,0.7495
U0182,SKUI0862,2.0,1,1,23,0.6985,0.6218
U0182,SKUI0557,4.0,1,4,7,0.7751,0.8491
U0182,SKUI0994,3.0,1,1,10,0.732,0.875
U0182,SKUI1016,2.0,1,3,12,0.745,0.7354
U0182,SKUI0245,2.0,2,11,23,0.7305,0.5066
U0183,SKUI0142,1.0,1,1,32,0.6784,0.5834
U0183,SKUI0413,2.0,1,1,33,0.7575,0.6015
U0183,SKUI0953,2.0,11,7,27,0.6853,0.5945
U0183,SKUI0856,1.0,1,3,33,0.7605,0.5643
U0183,SKUI0264,3.0,4,8,10,0.7569,0.7319
U0183,SKUI0946,2.0,3,9,32,0.6868,0.5721
U0183,SKUI0353,2.0,3,11,29,0.6918,0.5091
U0183,SKUI0854,1.0,2,4,29,0.6679,0.5275
U0183,SKUI0427,2.0,2,3,37,0.7027,0.5627
U0183,SKUI0033,2.0,2,4,29,0.6856,0.5696
U0184,SKUI0200,1.0,2,2,36,0.648,0.572
U0184,SKUI0660,2.0,1,3,12,0.7171,0.6875
U0184,SKUI1195,4.0,1,2,6,0.7659,0.7441
U0184,SKUI0843,2.0,2,3,29,0.7224,0.549
U0184,SKUI1158,3.0,3,4,12,0.7965,0.873
U0184,SKUI0348,2.0,4,7,26,0.6744,0.6129
U0184,SKUI0110,2.0,4,16,38,0.7047,0.5416
U0184,SKUI0309,3.0,1,2,9,0.7751,0.7963
U0184,SKUI0452,3.0,1,4,7,0.697,0.7638
U0184,SKUI0428,2.0,2,1,13,0.7811,0.6769
U0185,SKUI0500,4.0,2,7,10,0.7398,0.8096
U0185,SKUI0218,4.0,11,42,5,0.8143,0.7711
U0185,SKUI0608,2.0,6,12,30,0.715,0.5474
U0185,SKUI1071,4.0,3,21,11,0.7896,0.7645
U0185,SKUI0883,4.0,1,10,13,0.7641,0.7757
U0185,SKUI0996,3.0,1,1,12,0.7518,0.7288
U0185,SKUI1070,3.0,2,6,13,0.7421,0.7774
U0185,SKUI0655,2.0,1,1,25,0.7387,0.5809
U0185,SKUI0191,3.0,1,3,3,0.7684,0.697
U0185,SKUI0294,2.0,2,4,14,0.7344,0.7063
U0186,SKUI0062,2.0,4,4,27,0.6842,0.6322
U0186,SKUI0762,4.0,2,6,10,0.8282,0.738
U0186,SKUI0519,3.0,1,5,4,0.725,0.8132
U0186,SKUI0811,3.0,1,1,19,0.7649,0.7159
U0186,SKUI0855,4.0,7,3,8,0.8197,0.7324
U0186,SKUI0390,3.0,3,2,14,0.7866,0.7699
U0186,SKUI0711,2.0,3,3,33,0.666,0.5952
U0186,SKUI0014,2.0,1,3,29,0.7173,0.5654
U0186,SKUI0342,2.0,3,5,30,0.7415,0.6367
U0186,SKUI1155,2.0,2,2,28,0.6859,0.6177
U0187,SKUI0553,1.0,2,4,43,0.716,0.5748
U0187,SKUI0921,3.0,1,1,9,0.7714,0.6876
U0187,SKUI0114,2.0,3,9,29,0.7311,0.5697
U0187,SKUI0278,2.0,1,5,5,0.7442,0.7029
U0187,SKUI0972,4.0,1,6,10,0.81,0.8562
U0187,SKUI0918,2.0,1,9,26,0.6886,0.5643
U0187,SKUI0462,2.0,2,5,29,0.6944,0.6293
U0187,SKUI1193,4.0,1,4,11,0.7533,0.7993
U0187,SKUI0060,4.0,2,11,7,0.7744,0.8191
U0187,SKUI0490,3.0,1,2,9,0.7672,0.7563
U0188,SKUI0660,3.0,2,3,10,0.7775,0.7041
U0188,SKUI0107,2.0,5,7,28,0.663,0.6324
U0188,SKUI0832,3.0,1,3,8,0.784,0.7317
U0188,SKUI0722,4.0,1,3,10,0.8463,0.768
U0188,SKUI0217,4.0,1,2,13,0.7825,0.7603
U0188,SKUI0228,2.0,4,2,31,0.7196,0.6743
U0188,SKUI0877,1.0,1,2,40,0.6702,0.5829
U0188,SKUI0800,3.0,2,2,13,0.8046,0.6953
U0188,SKUI0129,5.0,1,2,6,0.7871,0.8284
U0188,SKUI0319,4.0,3,6,9,0.8109,0.6843
U0189,SKUI0025,2.0,1,4,24,0.7155,0.5034
U0189,SKUI1118,2.0,4,3,27,0.7547,0.5964
U0189,SKUI1120,2.0,2,1,37,0.6684,0.5727
U0189,SKUI1069,3.0,3,16,7,0.7698,0.829
U0189,SKUI0058,5.0,1,4,5,0.8148,0.785
U0189,SKUI0695,3.0,2,6,10,0.7604,0.6938
U0189,SKUI0213,3.0,3,3,14,0.747,0.7809
U0189,SKUI0008,2.0,1,2,36,0.7522,0.593
U0189,SKUI0869,4.0,3,7,4,0.8195,0.7748
U0189,SKUI0360,2.0,2,1,35,0.6905,0.5867
U0190,SKUI0200,2.0,2,3,34,0.7087,0.549
U0190,SKUI0091,2.0,2,6,39,0.6936,0.5578
U0190,SKUI0880,3.0,2,3,7,0.7322,0.7395
U0190,SKUI0074,4.0,4,10,8,0.7696,0.761
U0190,SKUI0173,2.0,1,1,39,0.6712,0.6453
U0190,SKUI1006,4.0,1,12,7,0.7742,0.8518
U0190,SKUI0923,4.0,1,1,6,0.8053,0.8456
U0190,SKUI0212,2.0,4,8,25,0.7223,0.6591
U0190,SKUI1182,3.0,2,3,5,0.7645,0.7915
U0190,SKUI0022,1.0,1,3,39,0.6509,0.5965
U0191,SKUI0526,4.0,1,3,3,0.7876,0.8023
U0191,SKUI0249,2.0,1,5,4,0.7902,0.7974
U0191,SKUI1005,4.0,4,14,9,0.7911,0.8349
U0191,SKUI0226,2.0,15,16,28,0.715,0.516
U0191,SKUI1079,5.0,1,2,6,0.8014,0.8788
U0191,SKUI0890,3.0,1,9,8,0.7567,0.6497
U0191,SKUI0830,2.0,1,3,42,0.7172,0.6156
U0191,SKUI0729,2.0,9,20,27,0.671,0.5416
U0191,SKUI1069,4.0,6,21,8,0.7979,0.8557
U0191,SKUI0231,3.0,1,3,12,0.8139,0.6847
U0192,SKUI0087,3.0,1,3,10,0.7847,0.6372
U0192,SKUI0070,2.0,2,2,35,0.6984,0.6126
U0192,SKUI0972,3.0,3,4,6,0.7453,0.7502
U0192,SKUI0621,4.0,1,2,10,0.7951,0.8499
U0192,SKUI1069,4.0,3,21,3,0.7849,0.828
U0192,SKUI0586,2.0,3,2,33,0.6719,0.5949
U0192,SKUI1079,5.0,2,1,5,0.7983,0.7781
U0192,SKUI0579,2.0,2,5,29,0.7046,0.6573
U0192,SKUI0695,3.0,2,5,6,0.7517,0.7001
U0192,SKUI0869,3.0,4,9,11,0.8035,0.8054
U0193,SKUI0373,3.0,4,2,2,0.7411,0.8186
U0193,SKUI0418,4.0,1,4,8,0.7957,0.783
U0193,SKUI0633,2.0,2,3,29,0.7089,0.5909
U0193,SKUI1109,2.0,1,4,26,0.6995,0.5765
U0193,SKUI0087,3.0,2,3,13,0.732,0.7526
U0193,SKUI0792,4.0,2,6,6,0.7581,0.7006
U0193,SKUI0552,4.0,1,10,11,0.7741,0.867
U0193,SKUI0125,3.0,3,3,12,0.7939,0.7144
U0193,SKUI0358,2.0,2,1,14,0.7463,0.6769
U0193,SKUI0505,4.0,4,7,8,0.7912,0.8212
U0194,SKUI0003,3.0,7,15,28,0.7436,0.6195
U0194,SKUI0527,3.0,3,3,12,0.7287,0.7877
U0194,SKUI0383,2.0,1,3,30,0.7345,0.5282
U0194,SKUI1013,3.0,1,4,5,0.7961,0.7977
U0194,SKUI0667,2.0,1,5,39,0.7412,0.6296
U0194,SKUI0252,3.0,1,4,11,0.7369,0.7432
U0194,SKUI0113,3.0,2,4,8,0.7566,0.739
U0194,SKUI0895,3.0,1,4,9,0.7503,0.7514
U0194,SKUI0273,2.0,4,6,24,0.7361,0.6
U0194,SKUI0049,4.0,1,4,7,0.7787,0.7342
U0195,SKUI0153,3.0,1,5,9,0.8061,0.7482
U0195,SKUI1172,3.0,3,5,10,0.7825,0.7169
U0195,SKUI0853,3.0,2,2,7,0.7503,0.7661
U0195,SKUI0216,2.0,1,3,15,0.7387,0.6761
U0195,SKUI0807,4.0,1,8,7,0.8394,0.8585
U0195,SKUI0294,4.0,4,11,12,0.7867,0.7698
U0195,SKUI0803,2.0,6,10,35,0.7081,0.6064
U0195,SKUI0539,3.0,4,7,4,0.7502,0.7341
U0195,SKUI0443,2.0,15,39,27,0.6514,0.5963
U0195,SKUI1161,4.0,1,2,4,0.8298,0.7806
U0196,SKUI0456,4.0,3,6,10,0.8526,0.7798
U0196,SKUI0741,2.0,3,6,34,0.6977,0.5687
U0196,SKUI0012,4.0,1,4,6,0.7774,0.8272
U0196,SKUI0582,3.0,1,4,7,0.7477,0.8126
U0196,SKUI0725,2.0,5,1,26,0.6503,0.5733
U0196,SKUI0581,3.0,3,6,12,0.765,0.6605
U0196,SKUI0119,3.0,1,7,14,0.7677,0.768
U0196,SKUI1158,3.0,1,2,9,0.7786,0.7987
U0196,SKUI0567,4.0,1,2,5,0.7673,0.8017
U0196,SKUI0175,3.0,2,7,9,0.7566,0.729
U0197,SKUI1034,2.0,1,4,22,0.7167,0.5846
U0197,SKUI0326,2.0,2,4,31,0.7157,0.6283
U0197,SKUI1011,3.0,3,4,7,0.7581,0.795
U0197,SKUI0155,3.0,2,1,30,0.7377,0.5798
U0197,SKUI0298,1.0,1,6,31,0.7281,0.514
U0197,SKUI0172,3.0,1,4,10,0.8002,0.8074
U0197,SKUI0110,2.0,4,24,22,0.6857,0.5606
U0197,SKUI0844,4.0,1,2,8,0.8313,0.774
U0197,SKUI0065,2.0,8,7,23,0.699,0.57
U0197,SKUI0839,2.0,2,5,26,0.6986,0.6304
U0198,SKUI0152,3.0,4,11,8,0.7316,0.7332
U0198,SKUI0501,3.0,1,5,14,0.7496,0.7451
U0198,SKUI0451,4.0,2,8,7,0.7962,0.7788
U0198,SKUI0812,3.0,2,2,9,0.7929,0.7428
U0198,SKUI0466,4.0,2,3,4,0.7386,0.7641
U0198,SKUI0237,1.0,1,3,29,0.6613,0.6073
U0198,SKUI1134,3.0,1,7,13,0.8404,0.8094
U0198,SKUI0355,4.0,3,5,14,0.7865,0.7861
U0198,SKUI0595,3.0,2,2,13,0.7503,0.7352
U0198,SKUI0296,3.0,5,9,33,0.764,0.6488
U0199,SKUI0673,4.0,2,7,11,0.759,0.8693
U0199,SKUI1019,4.0,1,1,8,0.7469,0.788
U0199,SKUI0262,2.0,3,3,30,0.69,0.5583
U0199,SKUI0300,2.0,3,4,3,0.7719,0.6294
U0199,SKUI0384,3.0,3,4,6,0.7412,0.7666
U0199,SKUI0559,2.0,3,2,31,0.6974,0.5743
U0199,SKUI0283,4.0,5,6,4,0.8268,0.7981
U0199,SKUI1061,2.0,2,6,30,0.6901,0.5919
U0199,SKUI0261,2.0,2,5,43,0.6609,0.5123
U0199,SKUI0154,1.0,1,2,37,0.7152,0.5341
U0200,SKUI0682,4.0,9,3,5,0.7796,0.7252
U0200,SKUI0322,4.0,3,10,9,0.7355,0.8296
U0200,SKUI0006,3.0,1,3,10,0.7951,0.8374
U0200,SKUI0525,4.0,2,4,11,0.7684,0.8252
U0200,SKUI0597,2.0,8,3,21,0.7114,0.5529
U0200,SKUI0097,4.0,2,16,10,0.8024,0.8281
U0200,SKUI0502,3.0,5,7,13,0.8015,0.6578
U0200,SKUI0939,2.0,2,4,15,0.7506,0.6074
U0200,SKUI0173,2.0,4,4,24,0.6955,0.5538
U0200,SKUI1122,4.0,1,9,7,0.7501,0.8459
U0201,SKUI0259,3.0,1,8,10,0.7473,0.6595
U0201,SKUI0860,4.0,2,5,15,0.8698,0.7412
U0201,SKUI0537,4.0,1,2,14,0.7407,0.7819
U0201,SKUI0856,2.0,2,5,36,0.6879,0.5894
U0201,SKUI0677,4.0,5,9,6,0.817,0.7814
U0201,SKUI0664,2.0,1,4,15,0.7379,0.693
U0201,SKUI0413,2.0,1,3,38,0.7041,0.6124
U0201,SKUI0877,1.0,2,4,38,0.6901,0.5977
U0201,SKUI0980,3.0,1,1,6,0.7207,0.7199
U0201,SKUI0643,2.0,4,2,32,0.7292,0.5796
U0202,SKUI0066,1.0,2,2,23,0.6779,0.5644
U0202,SKUI0703,2.0,2,4,18,0.6769,0.591
U0202,SKUI0321,4.0,1,5,8,0.7813,0.8218
U0202,SKUI1089,4.0,2,8,4,0.7775,0.8036
U0202,SKUI0333,3.0,1,11,11,0.7333,0.8474
U0202,SKUI0776,2.0,5,6,27,0.7112,0.6471
U0202,SKUI1172,4.0,1,4,12,0.8055,0.6879
U0202,SKUI0642,2.0,2,2,31,0.7234,0.5386
U0202,SKUI0031,4.0,4,18,6,0.829,0.7704
U0202,SKUI0519,4.0,3,6,9,0.7559,0.819
U0203,SKUI0488,2.0,3,5,24,0.6793,0.5593
U0203,SKUI0952,3.0,4,8,11,0.7322,0.7691
U0203,SKUI0894,3.0,3,10,9,0.7782,0.7045
U0203,SKUI0860,4.0,2,5,20,0.8018,0.8753
U0203,SKUI0806,3.0,1,2,8,0.8005,0.7934
U0203,SKUI1145,4.0,1,4,9,0.8241,0.8351
U0203,SKUI0566,4.0,13,16,26,0.7023,0.6877
U0203,SKUI0904,4.0,1,9,10,0.7871,0.8475
U0203,SKUI0514,3.0,1,2,12,0.7783,0.8012
U0203,SKUI1110,5.0,1,1,7,0.8313,0.8256
U0204,SKUI0085,2.0,2,4,18,0.7041,0.6751
U0204,SKUI1098,2.0,2,4,29,0.6875,0.5712
U0204,SKUI0013,3.0,2,10,14,0.7964,0.741
U0204,SKUI0335,2.0,7,5,37,0.6708,0.6231
U0204,SKUI0881,2.0,1,3,31,0.7097,0.6215
U0204,SKUI0588,3.0,4,4,10,0.7009,0.7691
U0204,SKUI0070,2.0,1,3,32,0.6864,0.6141
U0204,SKUI0495,3.0,1,2,10,0.7911,0.7268
U0204,SKUI0246,3.0,2,5,10,0.7602,0.8235
U0204,SKUI0511,3.0,1,2,10,0.7527,0.7053
U0205,SKUI0647,3.0,3,16,10,0.7428,0.7387
U0205,SKUI0057,4.0,2,2,7,0.8276,0.7247
U0205,SKUI0486,2.0,4,10,24,0.7041,0.5941
U0205,SKUI0735,3.0,5,4,6,0.7697,0.7025
U0205,SKUI0551,3.0,1,5,12,0.7298,0.7768
U0205,SKUI0554,3.0,4,3,5,0.7314,0.7344
U0205,SKUI0062,2.0,4,11,25,0.6853,0.585
U0205,SKUI0884,3.0,3,3,9,0.7426,0.7593
U0205,SKUI0727,3.0,1,2,7,0.7492,0.6337
U0205,SKUI0697,5.0,1,1,8,0.8175,0.8117
U0206,SKUI0370,3.0,1,4,8,0.7814,0.7663
U0206,SKUI0347,2.0,1,4,40,0.6725,0.5312
U0206,SKUI1163,2.0,4,10,37,0.7244,0.6148
U0206,SKUI0164,2.0,4,11,20,0.6794,0.6176
U0206,SKUI0842,2.0,7,10,37,0.7199,0.5627
U0206,SKUI1059,3.0,1,2,10,0.752,0.6337
U0206,SKUI0648,1.0,1,2,38,0.6551,0.615
U0206,SKUI0514,4.0,1,3,3,0.8022,0.8558
U0206,SKUI0780,4.0,2,4,10,0.7434,0.8623
U0206,SKUI0386,2.0,2,1,32,0.69,0.5655
U0207,SKUI0604,3.0,2,5,9,0.7643,0.7397
U0207,SKUI0855,4.0,5,9,5,0.7408,0.8177
U0207,SKUI0248,4.0,2,1,4,0.827,0.7814
U0207,SKUI0943,2.0,3,2,16,0.6562,0.5794
U0207,SKUI1048,3.0,3,2,5,0.7669,0.7696
U0207,SKUI1037,1.0,1,3,40,0.7263,0.5959
U0207,SKUI0402,3.0,1,3,8,0.7923,0.7195
U0207,SKUI0413,2.0,2,5,25,0.7016,0.6389
U0207,SKUI0063,4.0,4,2,9,0.7819,0.7761
U0207,SKUI0788,3.0,1,3,8,0.7865,0.7742
U0208,SKUI0854,2.0,1,3,26,0.6977,0.5874
U0208,SKUI1003,3.0,3,7,7,0.7638,0.7954
U0208,SKUI0247,2.0,1,4,28,0.6497,0.5693
U0208,SKUI0969,2.0,2,3,34,0.7617,0.5866
U0208,SKUI0863,3.0,1,5,10,0.7544,0.6897
U0208,SKUI0178,2.0,1,6,27,0.6903,0.5823
U0208,SKUI0440,5.0,4,1,2,0.8847,0.8312
U0208,SKUI0411,2.0,7,2,20,0.6859,0.5519
U0208,SKUI0890,3.0,3,11,8,0.7666,0.7052
U0208,SKUI0673,3.0,1,2,16,0.7687,0.7862
U0209,SKUI0932,5.0,1,2,6,0.7959,0.8927
U0209,SKUI0236,4.0,1,4,8,0.8548,0.8129
U0209,SKUI1039,2.0,1,3,30,0.7306,0.6437
U0209,SKUI0520,4.0,1,4,9,0.8219,0.8138
U0209,SKUI0718,3.0,1,5,11,0.7322,0.8097
U0209,SKUI0843,2.0,2,1,32,0.6738,0.5742
U0209,SKUI0269,4.0,5,15,5,0.7957,0.7702
U0209,SKUI0838,4.0,1,1,8,0.8419,0.8461
U0209,SKUI0869,4.0,1,10,8,0.8395,0.8366
U0209,SKUI0540,4.0,4,11,5,0.8305,0.8075
U0210,SKUI0860,3.0,2,9,13,0.7398,0.8897
U0210,SKUI1163,2.0,3,11,34,0.6734,0.6526
U0210,SKUI0684,2.0,1,3,30,0.7151,0.5718
U0210,SKUI0124,2.0,2,3,32,0.7175,0.5998
U0210,SKUI0741,2.0,3,8,31,0.6993,0.6085
U0210,SKUI1083,2.0,1,1,26,0.6956,0.6045
U0210,SKUI0868,4.0,1,2,8,0.7696,0.7912
U0210,SKUI0353,2.0,1,5,31,0.6801,0.5868
U0210,SKUI0183,4.0,2,9,12,0.8015,0.8192
U0210,SKUI0291,2.0,1,10,13,0.7585,0.6332
U0211,SKUI0118,3.0,3,1,8,0.726,0.7493
U0211,SKUI1015,4.0,2,2,12,0.8243,0.8165
U0211,SKUI0985,2.0,1,4,28,0.6708,0.6226
U0211,SKUI0006,4.0,1,1,4,0.8035,0.7965
U0211,SKUI0440,5.0,2,2,3,0.879,0.8283
U0211,SKUI1010,2.0,1,4,35,0.7187,0.6351
U0211,SKUI0155,2.0,2,2,39,0.7214,0.5821
U0211,SKUI0791,4.0,2,4,10,0.7935,0.852
U0211,SKUI1190,2.0,2,2,39,0.6946,0.5011
U0211,SKUI0921,3.0,1,5,18,0.7921,0.6883
U0212,SKUI0476,4.0,3,12,6,0.8194,0.839
U0212,SKUI0551,4.0,1,9,5,0.7851,0.8019
U0212,SKUI0288,3.0,1,5,15,0.7599,0.8006
U0212,SKUI0178,2.0,2,3,35,0.6898,0.6174
U0212,SKUI0543,2.0,3,4,10,0.7212,0.6455
U0212,SKUI0496,2.0,3,7,37,0.6962,0.5454
U0212,SKUI0466,3.0,2,3,11,0.75,0.7082
U0212,SKUI0092,3.0,3,3,26,0.7471,0.6597
U0212,SKUI0194,1.0,3,3,37,0.6883,0.5922
U0212,SKUI0003,1.0,2,12,30,0.6906,0.5663
U0213,SKUI0028,3.0,1,4,13,0.7777,0.7268
U0213,SKUI0489,4.0,1,10,10,0.7651,0.7997
U0213,SKUI0724,3.0,2,4,11,0.7253,0.8121
U0213,SKUI0925,4.0,3,1,8,0.7876,0.7268
U0213,SKUI0806,4.0,1,3,11,0.8016,0.8037
U0213,SKUI0026,2.0,2,2,38,0.7041,0.6033
U0213,SKUI1084,2.0,1,4,27,0.6969,0.6032
U0213,SKUI0417,1.0,1,4,28,0.7071,0.5415
U0213,SKUI0749,3.0,2,13,11,0.7921,0.6462
U0213,SKUI0645,4.0,16,6,7,0.7948,0.7169
U0214,SKUI0850,4.0,2,1,6,0.7793,0.709
U0214,SKUI0007,2.0,3,4,27,0.7023,0.5653
U0214,SKUI0514,3.0,1,4,10,0.7628,0.873
U0214,SKUI1163,2.0,2,14,35,0.6616,0.557
U0214,SKUI0643,2.0,4,5,33,0.6925,0.5078
U0214,SKUI0500,4.0,2,8,10,0.7388,0.7942
U0214,SKUI0643,2.0,4,4,25,0.6277,0.4944
U0214,SKUI1189,3.0,6,6,26,0.7327,0.6397
U0214,SKUI1161,4.0,2,2,7,0.8071,0.8264
U0214,SKUI0699,1.0,2,1,27,0.6831,0.5187
U0215,SKUI0070,2.0,2,6,35,0.6779,0.544
U0215,SKUI1138,2.0,2,2,34,0.6812,0.6194
U0215,SKUI0420,2.0,1,1,36,0.6492,0.6115
U0215,SKUI0446,2.0,2,5,28,0.6865,0.5886
U0215,SKUI0605,3.0,1,4,14,0.7577,0.7238
U0215,SKUI0426,3.0,2,11,5,0.7368,0.7283
U0215,SKUI0859,4.0,2,2,8,0.8145,0.8117
U0215,SKUI0335,1.0,4,2,42,0.6851,0.5531
U0215,SKUI0200,2.0,1,3,32,0.6533,0.5911
U0215,SKUI0194,2.0,3,3,27,0.7517,0.67
U0216,SKUI0839,2.0,4,5,25,0.6869,0.5907
U0216,SKUI0821,2.0,1,6,33,0.7626,0.6208
U0216,SKUI0219,2.0,1,2,29,0.6632,0.5576
U0216,SKUI0891,4.0,1,3,3,0.7359,0.8347
U0216,SKUI0078,4.0,3,6,8,0.7777,0.7561
U0216,SKUI0002,3.0,2,3,11,0.7579,0.735
U0216,SKUI0067,3.0,1,2,14,0.7587,0.7797
U0216,SKUI0857,3.0,4,6,12,0.777,0.6816
U0216,SKUI0394,3.0,1,2,12,0.7163,0.7328
U0216,SKUI0212,2.0,2,9,30,0.7403,0.6307
U0217,SKUI0780,3.0,1,5,9,0.7771,0.8569
U0217,SKUI0657,3.0,1,5,9,0.7568,0.7929
U0217,SKUI0655,3.0,2,2,28,0.7508,0.6375
U0217,SKUI0321,3.0,1,3,9,0.7659,0.731
U0217,SKUI0509,3.0,1,3,18,0.7596,0.684
U0217,SKUI0826,2.0,2,3,28,0.742,0.5788
U0217,SKUI0517,3.0,2,10,7,0.7478,0.7575
U0217,SKUI0339,4.0,1,1,11,0.8044,0.7685
U0217,SKUI0561,3.0,2,19,14,0.8328,0.7202
U0217,SKUI0083,4.0,1,2,12,0.8196,0.7675
U0218,SKUI0054,3.0,2,4,8,0.8034,0.6923
U0218,SKUI0026,2.0,6,3,33,0.7031,0.6627
U0218,SKUI0609,2.0,1,3,28,0.6521,0.6078
U0218,SKUI0412,4.0,1,2,6,0.8349,0.7385
U0218,SKUI0887,3.0,2,4,9,0.7416,0.7322
U0218,SKUI1104,2.0,2,9,26,0.702,0.6175
U0218,SKUI1051,4.0,1,3,6,0.7892,0.7385
U0218,SKUI0116,3.0,1,1,34,0.6844,0.5744
U0218,SKUI0131,3.0,3,4,8,0.7539,0.7481
U0218,SKUI0669,2.0,1,2,34,0.7552,0.5626
U0219,SKUI0417,1.0,4,1,38,0.638,0.5923
U0219,SKUI0100,2.0,1,5,37,0.661,0.613
U0219,SKUI1114,4.0,1,13,4,0.8098,0.7739
U0219,SKUI0544,4.0,5,5,10,0.7424,0.7835
U0219,SKUI0880,3.0,3,4,8,0.7652,0.7327
U0219,SKUI0117,4.0,2,5,5,0.7858,0.7614
U0219,SKUI0050,2.0,6,7,26,0.7149,0.6362
U0219,SKUI0718,4.0,1,1,7,0.7937,0.8423
U0219,SKUI0727,3.0,1,3,13,0.7691,0.711
U0219,SKUI0282,3.0,2,5,8,0.7437,0.64
U0220,SKUI0808,4.0,1,5,4,0.7758,0.78
U0220,SKUI1059,3.0,1,3,7,0.7737,0.7199
U0220,SKUI0293,5.0,2,1,4,0.8314,0.8011
U0220,SKUI0084,4.0,1,5,15,0.772,0.8542
U0220,SKUI0047,3.0,2,4,9,0.7808,0.6873
U0220,SKUI1090,3.0,1,4,13,0.7299,0.7376
U0220,SKUI1034,2.0,2,1,38,0.7331,0.5861
U0220,SKUI1056,2.0,4,18,36,0.7251,0.7476
U0220,SKUI0214,2.0,2,2,37,0.6887,0.6057
U0220,SKUI0038,2.0,1,3,26,0.6957,0.5714
U0221,SKUI0317,4.0,2,1,19,0.7848,0.6591
U0221,SKUI1194,3.0,2,5,13,0.8088,0.7702
U0221,SKUI0935,4.0,2,1,10,0.8296,0.745
U0221,SKUI1029,2.0,2,1,33,0.7004,0.5991
U0221,SKUI0339,4.0,1,1,6,0.8051,0.7404
U0221,SKUI0861,2.0,2,3,1,0.7,0.6953
U0221,SKUI0508,2.0,2,4,30,0.7079,0.5421
U0221,SKUI0651,2.0,8,19,26,0.7096,0.6044
U0221,SKUI1129,2.0,3,4,27,0.8038,0.5822
U0221,SKUI0926,4.0,3,8,12,0.7944,0.6266
U0222,SKUI0772,2.0,1,3,15,0.7338,0.6445
U0222,SKUI0445,4.0,3,7,11,0.7462,0.8042
U0222,SKUI0609,2.0,4,4,34,0.6866,0.5674
U0222,SKUI0878,3.0,2,4,15,0.7325,0.7811
U0222,SKUI0035,2.0,3,6,23,0.6918,0.5557
U0222,SKUI0755,5.0,2,2,4,0.8478,0.7992
U0222,SKUI0253,3.0,2,5,7,0.749,0.6588
U0222,SKUI1055,3.0,3,4,6,0.7461,0.6438
U0222,SKUI0674,2.0,3,2,23,0.7856,0.5412
U0222,SKUI0567,4.0,1,4,8,0.8421,0.8412
U0223,SKUI0270,4.0,1,3,14,0.7944,0.8907
U0223,SKUI1046,4.0,2,2,8,0.7532,0.7379
U0223,SKUI1040,4.0,1,7,8,0.7932,0.7319
U0223,SKUI0401,2.0,3,3,28,0.7136,0.5498
U0223,SKUI0011,2.0,2,3,26,0.6677,0.6212
U0223,SKUI0137,4.0,3,5,4,0.7873,0.7924
U0223,SKUI0136,3.0,5,3,20,0.6924,0.6281
U0223,SKUI0266,4.0,3,8,9,0.7958,0.8177
U0223,SKUI0946,2.0,9,12,26,0.7262,0.5219
U0223,SKUI0481,3.0,1,5,12,0.7624,0.7885
U0224,SKUI0774,2.0,5,5,27,0.668,0.6252
U0224,SKUI0967,4.0,2,7,8,0.8106,0.8563
U0224,SKUI0927,4.0,1,3,7,0.8185,0.731
U0224,SKUI0170,2.0,3,7,30,0.7196,0.4929
U0224,SKUI1008,4.0,4,2,7,0.7962,0.7298
U0224,SKUI0664,3.0,1,9,9,0.7485,0.7
U0224,SKUI0051,4.0,1,4,10,0.7502,0.8696
U0224,SKUI1036,3.0,6,9,7,0.7962,0.7098
U0224,SKUI0221,5.0,2,2,5,0.8274,0.8355
U0224,SKUI0231,3.0,2,3,15,0.7539,0.7326
U0225,SKUI0970,1.0,1,1,37,0.6788,0.5146
U0225,SKUI0888,2.0,3,4,4,0.6743,0.6572
U0225,SKUI0778,4.0,1,3,7,0.8411,0.7651
U0225,SKUI1093,4.0,3,9,12,0.7903,0.7541
U0225,SKUI0457,4.0,2,7,9,0.7939,0.7529
U0225,SKUI0914,2.0,2,3,25,0.6495,0.5853
U0225,SKUI1022,4.0,2,6,12,0.8066,0.8012
U0225,SKUI0158,4.0,1,1,12,0.8291,0.7386
U0225,SKUI0754,2.0,2,6,24,0.6876,0.5984
U0225,SKUI0822,3.0,2,11,9,0.7902,0.7561
U0226,SKUI1002,5.0,2,1,2,0.7854,0.8361
U0226,SKUI0744,3.0,2,6,9,0.7604,0.8185
U0226,SKUI0442,3.0,5,14,6,0.8266,0.6724
U0226,SKUI0136,2.0,10,6,30,0.7411,0.5249
U0226,SKUI0987,3.0,2,4,16,0.7923,0.6831
U0226,SKUI1028,4.0,1,1,9,0.8156,0.8562
U0226,SKUI0365,4.0,2,3,13,0.7933,0.6793
U0226,SKUI0032,2.0,2,5,15,0.7354,0.7169
U0226,SKUI0775,2.0,5,6,27,0.7092,0.5879
U0226,SKUI0886,4.0,1,6,11,0.7962,0.7798
U0227,SKUI0575,3.0,2,2,11,0.7774,0.6656
