car_id,customer_id,brand,model,manufacture_year,color,fuel_type,transmission,engine_no,chassis_no,mileage_kmpl,price_inr,ownership,insurance_type,insurance_expiry,registration_date,city,state,country,active_status
CAR000113,CUST068016,Toyota,Fortuner,2011,White,Hybrid,Manual,8GN0G5VJX40W78,8N2O3C690H8ZLO740,36.71,8955320,Second Owner,Third Party,31-07-2014,12-08-2024,Kolkata,West Bengal,India,INACTIVE
CAR000114,CUST002134,Hyundai,i20,2006,Black,Hybrid,Manual,0MHZDARSHJQ3IG,9CJWTHJW4KU96818U,8.22,4698004,First Owner,Expired,29-03-2006,13-09-2008,Kolkata,West Bengal,India,INACTIVE
CAR000115,CUST045220,Hyundai,Verna,2004,Blue,Diesel,Manual,7ANGEQB9UR18JA,XLK6U071SB3LZ3D66,37.69,5921359,Third Owner,Third Party,10-01-2026,03-12-2008,Bangalore,Karnataka,India,INACTIVE
CAR000116,CUST001420,Mahindra,XUV300,2016,Silver,Petrol,Automatic,TSMEB3PBAMVOAG,WJN8ZGSRY8OSYO2G4,13.65,7710053,Second Owner,Expired,10-05-2021,24-05-2021,Chennai,Tamil Nadu,India,ACTIVE
CAR000117,CUST016694,BMW,X1,2025,Grey,Diesel,Automatic,MKN83YNF77CX0D,BO4KT9JIQKBXVLEPQ,29.09,3379615,First Owner,Expired,14-07-2025,05-09-2025,Ahmedabad,Gujarat,India,ACTIVE
CAR000118,CUST002129,BMW,X3,2020,White,Diesel,Manual,HVOZI2LK5HG0OP,OTIJA3VGLLYF2CKSV,10.63,5095185,Third Owner,Third Party,01-07-2023,21-03-2024,Kolkata,West Bengal,India,ACTIVE
CAR000119,CUST037788,Tata,Nexon,2011,Silver,Hybrid,Manual,V5OX2XNCBCYM3K,DPMK8SVDOCD2JDE96,10.75,520489,First Owner,Comprehensive,14-09-2018,12-07-2023,Hyderabad,Telangana,India,INACTIVE
CAR000120,CUST040293,Audi,A4,2009,Silver,Diesel,Automatic,11Z4GO3Z9ZAO1Q,PWS57GI09SGV543T0,10.87,1267533,Second Owner,Expired,07-03-2017,04-04-2024,Chennai,Tamil Nadu,India,ACTIVE
CAR000121,CUST067682,Honda,CR-V,2023,Blue,Petrol,Manual,YAXNZA7FFB5K2O,HW8D7DKX6RAB0K7O6,11.92,853354,Third Owner,Expired,11-04-2024,04-01-2024,Kolkata,West Bengal,India,ACTIVE
CAR000122,CUST025349,Honda,Amaze,2007,Silver,Diesel,Automatic,VDERH6030Q74B2,Y617JKHQOL4I9S76F,27.44,7751004,First Owner,Expired,26-01-2016,08-05-2013,Kolkata,West Bengal,India,INACTIVE
CAR000123,CUST058500,Hyundai,i10,2009,Blue,Hybrid,Manual,SDFGCB9406HQ9Y,0WVIDWL7QQAFXGWNR,29.89,4109736,First Owner,Third Party,29-08-2009,20-10-2015,Delhi,Delhi,India,INACTIVE
CAR000124,CUST069881,Audi,A4,2011,Green,Hybrid,Automatic,9L1J3DQ393ZUVZ,OYB33SDIFL3TT39IP,15.78,4764420,Third Owner,Third Party,13-07-2015,17-02-2016,Mumbai,Maharashtra,India,INACTIVE
CAR000125,CUST040411,Audi,A4,2001,Yellow,Petrol,Manual,WZTFIYRRO9R5CZ,ZIDA1F885U1JUMSDM,30.62,1069984,Second Owner,Third Party,09-02-2011,07-03-2006,Kolkata,West Bengal,India,INACTIVE
CAR000126,CUST059519,BMW,3 Series,2007,Grey,Electric,Automatic,59R1O53J3EYNR8,UWWXYLUYWPRVPNJGC,15.45,3186490,Third Owner,Comprehensive,23-02-2010,23-12-2012,Kolkata,West Bengal,India,INACTIVE
CAR000127,CUST057950,Mahindra,XUV500,2022,White,Hybrid,Manual,NNLY6VE1FICEVZ,H4PMGNFGGN6KZ747M,32.03,6753789,Second Owner,Third Party,28-12-2025,25-09-2022,Ahmedabad,Gujarat,India,ACTIVE
CAR000128,CUST009311,Toyota,Camry,2021,Black,Diesel,Manual,5LTZJF1B2N0A2O,I9IJ3K3LJ1ETV78A5,26.86,1256386,Third Owner,Third Party,22-03-2022,02-08-2025,Mumbai,Maharashtra,India,ACTIVE
CAR000129,CUST003327,Hyundai,Creta,2011,Black,Electric,Automatic,2ECYRKF1TUJOGI,9GBJ866IP0AKHZI3V,24.41,3881952,First Owner,Comprehensive,24-03-2023,21-12-2018,Mumbai,Maharashtra,India,INACTIVE
CAR000130,CUST036288,BMW,3 Series,2015,Silver,Petrol,Manual,UIJQPNCQ4QQ8L6,OY2BDVVI2JAMPIL24,38.43,5014457,Third Owner,Third Party,28-11-2021,07-11-2017,Pune,Maharashtra,India,ACTIVE
CAR000131,CUST060274,Honda,Civic,2000,Red,Petrol,Manual,J9BF1ODS8CUT02,DDE3NWGODI2JSVUWL,19.64,7650564,First Owner,Expired,26-06-2024,09-05-2014,Pune,Maharashtra,India,ACTIVE
CAR000132,CUST052260,Mahindra,XUV500,2019,Black,Petrol,Manual,QA7G160N1TMPN7,5Z190LCT17V5ZWG75,12.19,2981685,Second Owner,Third Party,08-10-2019,29-04-2023,Chennai,Tamil Nadu,India,INACTIVE
CAR000133,CUST035275,Honda,Civic,2023,Blue,Petrol,Automatic,IC7GF3433Z5NDZ,1H5W0GB1APEM4SGUT,11.41,2473211,Second Owner,Third Party,11-02-2024,15-07-2023,Bangalore,Karnataka,India,ACTIVE
CAR000134,CUST061156,Toyota,Corolla,2003,Green,Petrol,Automatic,27BIN6E5KZDJ9M,H4CUHGIMRA6MMRP00,19.54,7087211,First Owner,Comprehensive,05-02-2009,16-06-2020,Ahmedabad,Gujarat,India,ACTIVE
CAR000135,CUST014121,Toyota,Innova,2011,Silver,Hybrid,Automatic,53F1PKBW0EP4RQ,D7B949HPZ6E2FPRE4,21.95,2191969,Third Owner,Expired,21-11-2012,09-07-2025,Kolkata,West Bengal,India,ACTIVE
CAR000136,CUST056158,Honda,CR-V,2006,Green,Electric,Manual,3ZBC64N004LNIC,V220T84285XHDX8P1,28.09,2776162,First Owner,Third Party,19-07-2016,25-05-2011,Delhi,Delhi,India,INACTIVE
CAR000137,CUST023342,BMW,X5,2023,Grey,Electric,Manual,SEJMHBMXHJPRWL,MJQP1G4L174WBQYNU,21.73,5099179,Third Owner,Third Party,24-05-2023,26-03-2025,Pune,Maharashtra,India,INACTIVE
CAR000138,CUST021699,Mahindra,XUV300,2007,Blue,Electric,Manual,QD003OZTBI1466,BVV7OV8OUW5XM7M05,19.93,6518976,First Owner,Comprehensive,07-11-2025,25-06-2017,Ahmedabad,Gujarat,India,ACTIVE
CAR000139,CUST017914,Mahindra,XUV300,2014,Red,Petrol,Manual,NX5D6O56B9N2AB,M5B3MHEMVMOJ413EY,16.74,6583363,First Owner,Third Party,14-07-2021,12-07-2022,Bangalore,Karnataka,India,ACTIVE
CAR000140,CUST020936,Honda,CR-V,2019,Yellow,Diesel,Automatic,CT9MOB2J96UMU0,ZPLVKGIKV79Y1JQRO,17.42,5502602,First Owner,Third Party,20-07-2024,30-04-2020,Ahmedabad,Gujarat,India,INACTIVE
CAR000141,CUST063755,Tata,Safari,2012,Red,Hybrid,Manual,1E68RF700UISTE,Q0PCMRYLSWO1VZEZB,37.29,7623723,Third Owner,Expired,06-05-2023,21-12-2018,Chennai,Tamil Nadu,India,INACTIVE
CAR000142,CUST026469,BMW,X1,2017,Red,Hybrid,Manual,CPQCEAYJCAE75H,Q6HPEL2D4INRH2VBW,26.15,2705335,Third Owner,Expired,16-09-2021,06-05-2021,Chennai,Tamil Nadu,India,INACTIVE
CAR000143,CUST033108,Hyundai,i10,2002,Yellow,Petrol,Manual,RYD6MRMYN5QOTN,8OIJDRULJTN06CYID,23.85,1897778,Third Owner,Third Party,26-11-2018,09-07-2016,Hyderabad,Telangana,India,INACTIVE
CAR000144,CUST019766,Tata,Tiago,2018,Blue,Hybrid,Manual,GRGHJBSZKWK0FM,KB1HUKEAHYUUKHOEB,34.73,7332165,First Owner,Comprehensive,17-05-2021,12-07-2018,Kolkata,West Bengal,India,ACTIVE
CAR000145,CUST053851,Tata,Harrier,2017,Silver,Diesel,Automatic,CBTCASMDT8BBOX,A50GRH4B8DDMRJ2D1,33.33,7687724,Third Owner,Third Party,24-01-2025,06-11-2020,Delhi,Delhi,India,ACTIVE
CAR000146,CUST039258,Tata,Harrier,2005,Grey,Electric,Manual,9M5PE6ZHLAT8RN,GD5ABVBKZYNGA19PI,8.48,3151009,First Owner,Third Party,20-01-2021,04-05-2020,Bangalore,Karnataka,India,INACTIVE
CAR000147,CUST025290,BMW,X1,2007,Black,Diesel,Manual,SK0OYKT7RKWP0A,QTLZDDFQOI1ZAY57X,30.32,1457186,Third Owner,Third Party,18-01-2026,24-04-2010,Bangalore,Karnataka,India,ACTIVE
CAR000148,CUST011454,Honda,CR-V,2010,Grey,Petrol,Automatic,VE1HXIMRJXPKIV,PKCV5AQ9UASYSXPC3,35.7,8034589,Third Owner,Comprehensive,01-03-2022,16-03-2012,Delhi,Delhi,India,INACTIVE
CAR000149,CUST005391,BMW,X1,2015,Silver,Petrol,Manual,UJJRT2DABDQK60,YFQ861PCNBHX4JW4N,30.13,6767822,Third Owner,Comprehensive,25-06-2015,24-08-2016,Kolkata,West Bengal,India,INACTIVE
CAR000150,CUST002024,Hyundai,Creta,2009,Silver,Hybrid,Automatic,SFARHFS50EBI13,IZ94X81ZQGGT39JXP,23.86,7574738,Third Owner,Comprehensive,02-05-2021,08-07-2021,Chennai,Tamil Nadu,India,INACTIVE
CAR000151,CUST067121,Audi,Q3,2013,White,Hybrid,Manual,42UM3Y9JS00GT6,B6USYCXK96FQEWOKK,8.31,1981018,First Owner,Comprehensive,10-05-2020,10-04-2018,Chennai,Tamil Nadu,India,INACTIVE
CAR000152,CUST023686,Honda,Civic,2013,Blue,Diesel,Automatic,IJC8OQ9Y8AXH58,DQPB7CTWYTDWUQ2ZK,9.8,4466519,Third Owner,Expired,22-10-2023,05-11-2017,Bangalore,Karnataka,India,INACTIVE
CAR000153,CUST045367,Toyota,Corolla,2011,Blue,Petrol,Automatic,TKS03HR0ECMT0R,OK739JM8JF74IS8YY,36.51,1982517,Third Owner,Comprehensive,20-02-2014,20-08-2025,Chennai,Tamil Nadu,India,ACTIVE
CAR000154,CUST039069,Honda,Civic,2024,Silver,Petrol,Automatic,DAHCCUHFL1SPUI,B0NKJWQTH793CHOCB,11.73,3578895,Third Owner,Third Party,16-07-2025,25-03-2025,Bangalore,Karnataka,India,ACTIVE
CAR000155,CUST067193,Audi,Q3,2000,Blue,Hybrid,Manual,8FIJG0J0EOBNQ4,RX2QDW5WMIHTZNAG9,39.88,6010453,Third Owner,Expired,14-10-2008,26-09-2003,Chennai,Tamil Nadu,India,ACTIVE
CAR000156,CUST048929,Hyundai,i20,2019,White,Diesel,Automatic,QEUR59ZV261MY7,T6FXMEEIPJM8SW30I,20.79,2507225,First Owner,Third Party,28-10-2019,11-01-2021,Bangalore,Karnataka,India,INACTIVE
CAR000157,CUST026354,BMW,X5,2022,Red,Hybrid,Manual,7P1TXZ0Q4I6GOA,ZX7R87JAHDUF1P7HM,7.07,6064331,Third Owner,Expired,30-09-2023,04-10-2024,Bangalore,Karnataka,India,ACTIVE
CAR000158,CUST058906,Audi,Q5,2016,Blue,Electric,Manual,3UBJ2BZ2VOHYRB,7Q851R3B7QTH007RA,20.21,5204580,First Owner,Third Party,22-04-2025,24-04-2017,Ahmedabad,Gujarat,India,INACTIVE
CAR000159,CUST022052,Hyundai,Creta,2008,Grey,Electric,Manual,P5039LZ0GK623Q,RWN5TM4FX852NMFTF,16.21,1074526,Second Owner,Third Party,01-01-2026,16-08-2010,Bangalore,Karnataka,India,INACTIVE
CAR000160,CUST069308,Hyundai,i20,2019,Green,Petrol,Automatic,JS8SP845VJ1MUU,EWIQLCIE2WEX1VDPJ,27.25,5572667,Third Owner,Comprehensive,12-06-2025,14-09-2022,Delhi,Delhi,India,ACTIVE
CAR000161,CUST040610,Hyundai,Verna,2003,Yellow,Hybrid,Manual,FZ5JR0IU4UFXWM,DEZRMWJ2S4OCTG0UJ,27.03,8212226,Second Owner,Comprehensive,27-02-2017,13-07-2016,Pune,Maharashtra,India,ACTIVE
CAR000162,CUST006710,Honda,City,2008,Red,Hybrid,Automatic,SU8YVLU8K1YZGL,ARI0ZV4RUGFEKX27B,27.14,4059322,Second Owner,Comprehensive,03-08-2013,04-12-2008,Ahmedabad,Gujarat,India,INACTIVE
CAR000163,CUST054398,Toyota,Innova,2005,Red,Electric,Manual,S635WBP8GWOL71,XPAO9JKWQTXJ2FTJS,28.53,3565424,Third Owner,Expired,01-10-2009,05-06-2012,Pune,Maharashtra,India,ACTIVE
CAR000164,CUST007913,Audi,A3,2001,White,Petrol,Manual,ALCOBIAD9S9FPK,VJVJ9I5BGA79MT134,26.37,5980398,Second Owner,Expired,20-05-2020,19-09-2010,Kolkata,West Bengal,India,ACTIVE
CAR000165,CUST057283,BMW,X1,2005,Yellow,Electric,Manual,13VVQ3H810MT3O,YF62X185RAA8L3DNE,34.75,5196092,Second Owner,Expired,16-07-2011,11-01-2015,Bangalore,Karnataka,India,ACTIVE
CAR000166,CUST055053,Audi,A3,2005,Black,Diesel,Automatic,D8CM7W1AT8MWRV,7JP9RZJNUU8U0AA4G,38.5,2811601,First Owner,Comprehensive,28-03-2007,01-06-2010,Mumbai,Maharashtra,India,ACTIVE
CAR000167,CUST019652,Mahindra,Scorpio,2008,White,Electric,Manual,7MVCLAGJSE09PY,NJ32VRIR1PWAUS13T,33.23,7187552,Second Owner,Comprehensive,01-06-2017,28-10-2019,Hyderabad,Telangana,India,ACTIVE
CAR000168,CUST012418,Toyota,Camry,2020,Grey,Petrol,Manual,GN1FZHUI1FFWJ1,SSRFAW6ZB8PE9KEJR,33.83,4577151,First Owner,Third Party,23-11-2023,04-02-2023,Bangalore,Karnataka,India,ACTIVE
CAR000169,CUST066524,Audi,A3,2002,Green,Electric,Manual,EDW4PLHZDBKP4E,25KFUTQ9GP18EI3V6,23.26,8218172,Second Owner,Expired,29-03-2002,04-06-2007,Ahmedabad,Gujarat,India,ACTIVE
CAR000170,CUST037774,BMW,3 Series,2007,Red,Diesel,Manual,AWPZF3CNHJVUYY,3IGU9PJOXLKK5IC84,35.28,4969678,Third Owner,Third Party,08-12-2013,31-05-2011,Hyderabad,Telangana,India,ACTIVE
CAR000171,CUST010397,Toyota,Innova,2011,Yellow,Diesel,Manual,56T4Y3RH4VXW09,69B9Y15MBHSNH64NB,19.69,8723727,Third Owner,Third Party,20-07-2016,18-09-2017,Delhi,Delhi,India,INACTIVE
CAR000172,CUST051431,Honda,Amaze,2018,Green,Diesel,Automatic,K6H7SEFQJKV23U,9LU9MUQ2GF8402J12,9.49,1139727,First Owner,Expired,10-06-2022,20-11-2019,Bangalore,Karnataka,India,INACTIVE
CAR000173,CUST015445,Audi,Q3,2018,Red,Hybrid,Manual,U3GAPX0M1QHU13,C51DYYWC6D10ZV1ZY,37.97,4701946,Second Owner,Comprehensive,11-09-2018,30-09-2025,Ahmedabad,Gujarat,India,ACTIVE
CAR000174,CUST024881,Mahindra,Thar,2018,Red,Diesel,Manual,W8S59A641S5K1A,2LN6BHKWP59UZ2X7B,9.95,2694808,Second Owner,Comprehensive,22-05-2020,25-08-2022,Delhi,Delhi,India,INACTIVE
CAR000175,CUST045384,Hyundai,i10,2018,Yellow,Hybrid,Manual,692UNXEEHEP2RB,0RRNCT1A96PRW3S4T,12.75,1334249,Third Owner,Comprehensive,29-11-2023,04-07-2023,Mumbai,Maharashtra,India,ACTIVE
CAR000176,CUST024489,Tata,Nexon,2018,Grey,Electric,Manual,4EX5F71Z4B3FUG,93G4AA2LYX78HIFGF,12.84,7698784,First Owner,Expired,30-12-2019,09-10-2019,Delhi,Delhi,India,INACTIVE
CAR000177,CUST056217,Toyota,Innova,2002,Blue,Electric,Manual,D5MTQ405V0J4WM,TXFVMK7HVMMCEZNH8,21.98,1564071,First Owner,Third Party,09-05-2025,29-10-2009,Delhi,Delhi,India,INACTIVE
CAR000178,CUST023531,Mahindra,XUV300,2020,Grey,Electric,Manual,LFMVK36Y47ZTIQ,IXGAOZ5LS17GXI8CR,9.43,257707,First Owner,Third Party,20-05-2024,04-04-2022,Mumbai,Maharashtra,India,INACTIVE
CAR000179,CUST019640,Mahindra,XUV500,2015,Black,Electric,Automatic,7WK363SWVOXQXA,7GN0YDR2BZFDB5WDX,27.1,4593290,Second Owner,Comprehensive,07-08-2025,27-07-2018,Delhi,Delhi,India,ACTIVE
CAR000180,CUST066224,BMW,X1,2015,Blue,Electric,Manual,V0JGFK5JVBO0EE,FPNGOTZ54E1J9ZX6L,25.52,5982099,First Owner,Expired,19-09-2022,15-02-2020,Bangalore,Karnataka,India,ACTIVE
CAR000181,CUST019143,Honda,Civic,2022,Green,Diesel,Manual,OOH30WUX9JVE5C,YOZLZAZMWWIZGRANG,15.27,1858445,Second Owner,Third Party,02-07-2024,27-03-2022,Pune,Maharashtra,India,INACTIVE
CAR000182,CUST027289,Audi,A3,2019,Blue,Electric,Automatic,2PSBWP22EUWN8J,V8BBEUGXZ5V3A1F7F,29,2893361,Second Owner,Expired,18-08-2019,30-10-2021,Pune,Maharashtra,India,INACTIVE
CAR000183,CUST027859,Audi,Q3,2004,Blue,Petrol,Manual,9LXQYD5O95KMK8,DTC05JNA5NYW4RPTW,21.62,260515,Third Owner,Expired,02-12-2016,29-03-2006,Bangalore,Karnataka,India,ACTIVE
CAR000184,CUST039505,Honda,City,2025,Red,Petrol,Manual,YZHDDVWOQ4TP6P,6H8R5SLBSEWJOGV40,8.07,1178376,Second Owner,Comprehensive,06-08-2025,02-06-2025,Delhi,Delhi,India,INACTIVE
CAR000185,CUST036521,BMW,X1,2016,Black,Diesel,Manual,COFLYGEBMIXJYJ,NJDD6K10ZL0LOUXC9,20.03,4832674,Second Owner,Expired,16-04-2021,06-09-2023,Mumbai,Maharashtra,India,ACTIVE
CAR000186,CUST032493,Tata,Tiago,2000,Silver,Petrol,Automatic,M7DXMTWS8PD3VQ,Q9OJJ1V45BK7B3SS4,32.88,2566411,First Owner,Third Party,11-03-2024,03-03-2001,Hyderabad,Telangana,India,INACTIVE
CAR000187,CUST055543,Hyundai,i20,2022,Black,Diesel,Automatic,HL9AURTGY41Z6T,GBZURSCOC7S1XZPD5,14.47,7507277,Second Owner,Comprehensive,10-12-2024,18-09-2024,Delhi,Delhi,India,ACTIVE
CAR000188,CUST009343,Mahindra,XUV300,2023,Black,Diesel,Manual,CYF68H5IY43YV3,QA19J3I2QZOC3LDSK,29.91,2387972,Third Owner,Third Party,19-07-2023,26-11-2025,Hyderabad,Telangana,India,INACTIVE
CAR000189,CUST051913,Mahindra,XUV500,2012,White,Petrol,Manual,2ALTGQR9RSGY45,5XB6GONUOOHJETZ8U,10.5,8350400,First Owner,Comprehensive,19-10-2017,04-07-2021,Hyderabad,Telangana,India,INACTIVE
CAR000190,CUST008750,Honda,Civic,2004,Yellow,Hybrid,Manual,AU5O9N0CE14W3G,FG02UR3YV0Z27STIM,9.12,3808567,First Owner,Expired,14-09-2012,16-03-2006,Pune,Maharashtra,India,INACTIVE
CAR000191,CUST031772,Mahindra,XUV500,2008,Silver,Hybrid,Manual,8CWR7NT8FCJ53N,263N50QWLXS9T6CFJ,11.52,8192272,Third Owner,Third Party,19-12-2008,10-01-2026,Kolkata,West Bengal,India,ACTIVE
CAR000192,CUST032406,Audi,Q3,2020,Black,Petrol,Automatic,2K0464OKFALEEC,MKWSDSMD3TMPC7QCH,33.39,2979629,First Owner,Comprehensive,26-01-2021,29-05-2021,Chennai,Tamil Nadu,India,ACTIVE
CAR000193,CUST050355,BMW,X3,2004,Yellow,Hybrid,Manual,RFUGY6YGPLAUTR,M0DPYM0XNDEON3YFC,14.52,5706070,Second Owner,Expired,16-04-2022,28-04-2021,Bangalore,Karnataka,India,ACTIVE
CAR000194,CUST029154,Honda,CR-V,2017,Red,Diesel,Manual,FQ93E92MGRCDMR,S1WXZNT8448C0C8PX,27.77,1172755,Third Owner,Expired,20-09-2021,10-11-2023,Ahmedabad,Gujarat,India,INACTIVE
CAR000195,CUST008372,Audi,Q5,2023,Silver,Petrol,Manual,C4P5SRMBMK4ERG,F461Y9LU37ZOR4YNA,36,6704320,Third Owner,Comprehensive,15-06-2025,26-10-2024,Chennai,Tamil Nadu,India,ACTIVE
CAR000196,CUST018636,Toyota,Fortuner,2025,Silver,Diesel,Automatic,S5VFYZG474SY24,0LQQFHTLC1OYPZHHM,33.09,7100599,First Owner,Expired,25-11-2025,22-10-2025,Mumbai,Maharashtra,India,INACTIVE
CAR000197,CUST009509,Honda,City,2016,Silver,Hybrid,Automatic,UQM6GU0T8ZJHEL,IVOZRJW8532GD2Q6G,31.06,546190,Third Owner,Comprehensive,30-08-2022,19-11-2025,Mumbai,Maharashtra,India,INACTIVE
CAR000198,CUST046797,Audi,A4,2004,Black,Hybrid,Automatic,EU4V88V3BGNMS8,Y0WUBS1VOQFD3KOZA,32.4,8904001,First Owner,Third Party,17-08-2014,16-07-2015,Hyderabad,Telangana,India,INACTIVE
CAR000199,CUST006139,Hyundai,i10,2012,Silver,Electric,Automatic,7UQ5U397CSIBM7,Q1YBJSD6WI846T7EW,8.42,1404273,Third Owner,Third Party,30-07-2025,18-05-2016,Hyderabad,Telangana,India,INACTIVE
CAR000200,CUST009128,Hyundai,Creta,2016,White,Diesel,Manual,DM48MUJMXJ1P3I,BD0GKMBCYDHMPWNLX,37.81,4669428,First Owner,Third Party,02-03-2017,28-04-2019,Hyderabad,Telangana,India,ACTIVE
CAR000201,CUST025278,Honda,Civic,2007,Yellow,Petrol,Automatic,N23R85ALW43M9X,JSH7CGDLF80UYEDFF,9.85,4008405,Second Owner,Third Party,07-04-2019,23-05-2008,Mumbai,Maharashtra,India,INACTIVE
CAR000202,CUST052946,Audi,A3,2004,Black,Diesel,Manual,S0LFD24YGD4W04,E2CVHD7LAFDVZ7AJ7,24.82,6686040,Third Owner,Third Party,15-04-2010,07-06-2020,Mumbai,Maharashtra,India,INACTIVE
CAR000203,CUST000714,Honda,Amaze,2005,Blue,Hybrid,Manual,GF0LJH9JWVIW83,QEMVW772ELRVC4J6I,24.65,6720124,Second Owner,Expired,24-07-2021,10-05-2012,Delhi,Delhi,India,ACTIVE
CAR000204,CUST009978,Mahindra,XUV300,2020,Silver,Petrol,Manual,GQ2H0UP64P0YO9,45M7N3PEQJMXW8913,14.17,4018276,Second Owner,Third Party,18-12-2022,03-12-2023,Mumbai,Maharashtra,India,INACTIVE
CAR000205,CUST026177,Honda,CR-V,2016,White,Petrol,Manual,N0PJ084HFR95DY,4IAJBXSMETP6HF0OG,21.21,8522794,Second Owner,Third Party,24-11-2025,15-01-2016,Delhi,Delhi,India,ACTIVE
CAR000206,CUST032255,Mahindra,Scorpio,2016,Black,Diesel,Automatic,S6IUQ004EKKA49,R14G4IAHST5590NX1,16.68,3124650,Third Owner,Third Party,21-12-2022,30-08-2017,Ahmedabad,Gujarat,India,ACTIVE
CAR000207,CUST029895,Audi,Q3,2011,Green,Petrol,Automatic,PEYX5X62GQ1U55,948E7JYWRN5O7PALU,29.12,6263763,Third Owner,Third Party,26-06-2024,12-05-2024,Mumbai,Maharashtra,India,ACTIVE
CAR000208,CUST017204,Audi,A4,2008,Black,Electric,Manual,IZM1OSEL6DOF91,5XKATC8I8LYWGZVO7,18.69,4435063,First Owner,Expired,20-10-2017,19-02-2024,Bangalore,Karnataka,India,ACTIVE
CAR000209,CUST065880,Audi,Q3,2006,Blue,Electric,Automatic,7546ORPE9ID9FL,THXD2YAWGCXX7PSLT,25.91,6919270,First Owner,Comprehensive,26-03-2021,30-04-2017,Pune,Maharashtra,India,ACTIVE
CAR000210,CUST036550,Honda,Amaze,2023,Yellow,Diesel,Manual,0GS5V8XBOD6M5V,2CUHLCZV6EGOP4QE0,20.39,2174383,First Owner,Comprehensive,17-08-2025,14-01-2024,Ahmedabad,Gujarat,India,INACTIVE
CAR000211,CUST021991,Audi,Q3,2010,Blue,Petrol,Manual,MNNY7JJ8DCB2DA,A0V776PW83FVY086O,25.01,3148529,Third Owner,Third Party,30-08-2017,07-09-2010,Delhi,Delhi,India,INACTIVE
CAR000212,CUST046430,Toyota,Innova,2000,Red,Petrol,Manual,H5GAZXXXGBALM6,TEV0CF2FBKVYDZYEW,36.6,7786898,Second Owner,Comprehensive,21-11-2019,03-01-2012,Hyderabad,Telangana,India,INACTIVE
CAR000213,CUST026056,BMW,X5,2002,Grey,Diesel,Manual,5X7WSSM2RDCAQF,E1AW24NOVPIPGMDML,26.48,7671660,Second Owner,Third Party,08-07-2004,04-09-2005,Chennai,Tamil Nadu,India,INACTIVE
CAR000214,CUST042266,Toyota,Innova,2014,Red,Diesel,Manual,P7KGMBYEWNIDU4,ZE0FF9BLVAPXELYI7,30.86,8973875,First Owner,Third Party,25-12-2018,04-07-2015,Ahmedabad,Gujarat,India,INACTIVE
CAR000215,CUST040835,BMW,X3,2007,Black,Petrol,Automatic,UPRC8BHTWXQV7N,JLMNKV1UYYHV8OH5Z,26.27,2839423,First Owner,Comprehensive,10-09-2014,14-11-2024,Mumbai,Maharashtra,India,INACTIVE
CAR000216,CUST008770,Honda,CR-V,2016,Blue,Hybrid,Automatic,FY9PG8OHTTFMCN,ZREST05P7CHOAD5FX,38.4,1960695,Third Owner,Comprehensive,16-04-2023,27-02-2024,Ahmedabad,Gujarat,India,INACTIVE
CAR000217,CUST050539,Hyundai,i10,2011,Green,Hybrid,Automatic,LXA9LFE0HPANK8,YSUX29PCZL8HDV2FU,11.94,3093663,First Owner,Third Party,15-04-2020,27-11-2013,Kolkata,West Bengal,India,ACTIVE
CAR000218,CUST034263,Toyota,Fortuner,2023,Silver,Diesel,Automatic,LLWKM0V9TRU4N2,XL3AASW4IJN92RK6M,31.56,6761974,Third Owner,Third Party,02-03-2023,31-10-2025,Chennai,Tamil Nadu,India,ACTIVE
CAR000219,CUST007429,Mahindra,Thar,2017,Red,Electric,Manual,7QBBETHGBOQGMA,0A750I41RG4FXDYJF,10.35,3583924,First Owner,Third Party,30-08-2018,07-04-2023,Hyderabad,Telangana,India,ACTIVE
CAR000220,CUST053022,Tata,Safari,2017,Black,Diesel,Manual,QM0OZDQJ61734X,1JYVHREOMNFRANWW9,25.01,3150693,Third Owner,Comprehensive,16-03-2020,19-04-2019,Mumbai,Maharashtra,India,ACTIVE
CAR000221,CUST032778,BMW,X1,2001,Green,Electric,Automatic,O5WBPF86UJT1Q4,KMR1YKZKXW1NX4DO6,23.16,5949004,Second Owner,Comprehensive,24-08-2024,22-12-2011,Delhi,Delhi,India,ACTIVE
CAR000222,CUST013611,Honda,CR-V,2010,Black,Diesel,Automatic,KFG9BOH8I2CJ3U,W2K1O931J0IDTD0AJ,38.76,2103994,First Owner,Expired,10-02-2016,11-12-2011,Delhi,Delhi,India,ACTIVE
CAR000223,CUST010172,Honda,Amaze,2011,Green,Hybrid,Automatic,381Q10U2X4A2OC,L3F7O0QP20IRB4OCR,7.58,2261004,First Owner,Third Party,15-07-2017,29-06-2013,Kolkata,West Bengal,India,ACTIVE
CAR000224,CUST023494,Hyundai,Creta,2023,Black,Diesel,Manual,X98CA1AONYW1KG,VE41LSAYAI7HYN81O,21.43,6217045,First Owner,Comprehensive,09-10-2024,13-10-2024,Pune,Maharashtra,India,ACTIVE
CAR000225,CUST017417,Tata,Harrier,2022,Blue,Hybrid,Manual,NMGOM0VOAHG4MT,G9AZ0KJHUUZXR3H20,31.75,1563206,First Owner,Comprehensive,04-11-2023,29-08-2023,Mumbai,Maharashtra,India,ACTIVE
